1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019:Q1,19874107,13949823,12528514,7061406,5467108,873622,57245,816377,280350,267337,5924284,322356,1061660,105926,76804,71109,5695,49647,49647,0,863767,3444124,120816,12463,0,3310845,8477192,5925567,1473195,249498,4202874,609019,157580,7053,1777973,11396915,11307328,89587,3868007,2289871,51.9927298931516
2019:Q2,20255281,14258488,12834480,7176372,5658108,880244,57487,822757,285050,258714,5996793,326896,1074281,107185,77716,71954,5762,50237,50237,0,874036,3486442,123739,12586,0,3350117,8565487,5987161,1484662,250695,4251805,617058,159397,6940,1794931,11689794,11597688,92106,3884299,2323655,51.21699856186756
2019:Q3,20585901,14491068,13068226,7287717,5780509,883257,57450,825807,289976,249609,6094833,332749,1091525,108906,78964,73109,5855,51043,51043,0,888066,3543581,126100,12765,0,3404716,8682858,6062201,1478907,248753,4334541,634327,161879,6351,1818100,11903043,11817301,85742,3912962,2345964,50.92983783188308
2019:Q4,20749016,14568692,13129699,7403187,5726512,885865,56620,829245,294973,258155,6180324,337940,1106507,110401,80048,74113,5935,51744,51744,0,900255,3593429,129002,12757,0,3451669,8787349,6136501,1481208,256388,4398904,641503,164035,7082,1838229,11961667,11856054,105613,3935705,2366337,51.30138478551827
2020:Q1,21057440,14696868,13258176,7478747,5779429,895328,57470,837858,299022,244342,6360573,394702,1181201,113888,82577,76454,6123,53379,53379,0,911692,3623134,129995,12630,0,3480509,8979842,6293658,1569160,262232,4462267,644100,169066,6829,1866189,12077598,11993806,83792,3957409,2386356,52.11018277355236
2020:Q2,21456995,14877052,13437632,7609734,5827898,900037,59084,840953,305742,233642,6579943,441967,1238874,118319,85790,79429,6361,55456,55456,0,925328,3714209,132494,12807,51025,3517884,9210436,6531575,1709421,303240,4518915,605870,175459,6669,1890863,12246560,12145920,100640,3961050,2387369,53.33395711078887
2020:Q3,21833901,15135657,13682011,7840900,5841111,905445,62857,842588,309581,238620,6698244,438862,1235241,119746,86825,80387,6438,56125,56125,0,936551,3824894,135750,12987,123500,3552657,9337129,6624157,1716846,331750,4575561,619461,177518,6596,1909397,12496772,12388919,107853,4049816,2396932,53.00693887079404
2020:Q4,22304903,15577127,14105897,8068154,6037743,909895,65746,844149,316592,244743,6727776,437283,1228962,119476,86629,80206,6423,55998,55998,0,947324,3852104,135954,12986,117544,3585620,9382864,6653346,1654539,352447,4646361,615110,177129,6512,1930766,12922040,12800860,121180,4118501,2402833,51.48836140869335
2021:Q1,22704241,15897290,14381184,8331157,6050027,942680,66866,875814,316766,256660,6806951,460369,1262787,120232,83989,77391,6598,57524,57524,0,961148,3860901,139066,13021,94975,3613840,9495731,6714335,1650623,364643,4699068,640128,181826,6198,1953244,13208509,13081199,127310,4257900,2421200,50.83340439013946
2021:Q2,23420393,16556805,15010792,8818445,6192347,964639,69473,895166,317910,263464,6863588,474616,1277659,120618,84270,77651,6619,57706,57706,0,971298,3877421,142188,13579,77825,3643830,9566556,6752664,1607628,387770,4757266,650903,179883,5910,1977196,13853837,13712221,141616,4429506,2468115,48.74219286765087
2021:Q3,24261204,17353784,15766821,9350165,6416656,1003859,73028,930831,318542,264562,6907420,493278,1298986,121184,83519,76791,6728,58997,58997,0,981402,3870054,147596,13790,34885,3673783,9630886,6776914,1549103,400298,4827513,665684,181354,5700,2001234,14630318,14492556,137762,4602550,2519955,46.32103327675601
2021:Q4,24944437,17929626,16292603,9681161,6611442,1047563,75407,972156,319306,270154,7014811,526504,1348330,121834,85018,78210,6808,59763,59763,0,993900,3879462,152691,14269,3158,3709345,9772021,6890532,1569229,409864,4911439,674979,182138,5588,2018783,15172417,15022840,149577,4754896,2652668,45.41486372923632
