1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,1315,92,1130,93,0,1315,517,6,0,-2,0,407,0,6,8,365,6,0,0,0,2,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1116,215,992,-91,0,1116,305,14,0,0,0,425,0,14,7,344,5,2,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,669,245,582,-158,0,669,124,-6,0,-7,0,212,0,-6,17,325,6,2,0,0,2,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,300,369,-48,0,621,0,-1,0,5,0,294,0,-1,11,303,4,2,0,0,4,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1962:Q3,1149,161,440,548,0,1149,36,6,0,2,0,752,0,6,-6,312,22,10,1,0,8,0
1962:Q4,1473,128,998,347,0,1473,58,4,0,2,0,799,0,4,-10,577,23,13,1,0,2,0
1963:Q1,942,203,344,395,0,942,-82,2,0,3,0,671,0,2,-3,313,23,12,1,0,0,0
1963:Q2,1344,107,501,736,0,1344,-10,0,0,2,0,958,0,0,-3,355,21,11,1,0,9,0
1963:Q3,1343,126,563,654,0,1343,-51,0,0,4,0,920,0,0,-2,419,24,13,3,0,13,0
1963:Q4,1469,160,1011,298,0,1469,-43,4,0,4,0,845,0,4,-5,611,27,14,2,0,6,0
1964:Q1,527,146,500,-119,0,527,-266,5,0,4,0,602,0,5,-1,133,36,10,3,0,-4,0
1964:Q2,841,156,424,261,0,841,-220,7,0,4,0,788,0,7,0,194,39,10,3,0,9,0
1964:Q3,1176,151,744,281,0,1176,-169,7,0,10,0,1031,0,7,0,228,34,14,9,0,5,0
1964:Q4,1331,152,1197,-18,0,1331,-154,5,0,8,0,946,0,5,0,454,38,17,11,0,1,0
1965:Q1,803,178,663,-38,0,803,-241,2,0,6,0,615,0,2,4,345,38,17,13,0,2,0
1965:Q2,1215,187,341,688,0,1215,-217,0,0,4,0,975,0,0,6,336,71,20,14,0,6,0
1965:Q3,1216,181,452,583,0,1216,-216,0,0,8,0,920,0,0,7,412,33,22,18,0,12,0
1965:Q4,1248,172,896,180,0,1248,-214,2,0,8,0,773,0,2,5,610,24,22,18,0,-2,0
1966:Q1,1346,178,494,674,0,1346,25,5,0,-22,0,794,0,5,-2,461,35,26,21,0,-2,0
1966:Q2,1779,180,1060,539,0,1779,185,7,0,15,0,960,0,7,0,526,28,30,22,0,-1,0
1966:Q3,1521,184,907,430,0,1521,126,8,0,10,0,719,0,8,0,560,37,30,23,0,0,0
1966:Q4,1151,156,846,149,0,1151,27,6,0,10,0,492,0,6,3,510,58,26,24,0,-11,0
1967:Q1,750,193,514,43,0,750,-101,1,0,8,0,315,0,1,5,451,24,22,25,0,-1,0
1967:Q2,1344,48,279,1017,0,1344,32,-2,0,7,0,847,0,-2,5,396,-1,23,26,0,13,0
1967:Q3,1347,198,204,945,0,1347,15,-2,0,22,0,898,0,-2,5,342,24,11,29,0,5,0
1967:Q4,1325,2552,-1770,543,0,1325,20,1,0,19,0,808,0,1,4,431,7,10,27,0,-3,0
1968:Q1,1294,-2137,3319,85,27,1294,-133,-6,0,26,0,846,0,-6,3,367,5,20,26,0,-5,151
