1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1963:Q3,1143,0,0,0,225,56,10,20,102,0,0,0,37,104,9,95,0,0,754,754,0,0,0,0,0,59,0,3,56,0,470,470,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,-395,-356,-40,0,0,0,0,0,0,0,0,0,0
1963:Q4,2316,0,0,0,496,42,37,124,49,0,0,0,244,97,9,88,0,0,760,760,0,0,0,0,0,-114,0,-8,-106,0,202,202,-152,-152,0,0,0,0,0,0,0,0,0,0,0,0,0,846,761,85,0,0,0,0,0,0,0,0,0,0
1964:Q1,2206,0,0,0,684,73,34,248,-4,0,0,0,333,132,10,122,0,0,-616,-616,0,0,0,0,0,114,0,9,105,0,-169,-169,993,993,0,0,0,0,0,0,0,0,0,0,0,0,0,856,770,86,0,0,0,0,0,0,0,0,0,0
1964:Q2,1109,0,0,0,689,35,22,62,75,4,0,0,491,144,10,134,0,0,601,601,0,0,0,0,0,208,0,12,196,0,1,1,-1224,-1224,0,0,0,0,0,0,0,0,0,0,0,0,0,643,579,64,0,0,0,0,0,0,0,0,0,0
1964:Q3,1468,0,0,0,785,67,50,27,98,130,0,0,413,127,9,118,0,0,68,68,0,0,0,0,0,64,0,0,64,0,-163,-163,804,804,0,0,0,0,0,0,0,0,0,0,0,0,0,-243,-219,-24,0,0,0,0,0,0,0,0,0,0
1964:Q4,766,0,0,0,637,49,97,89,92,-3,0,0,313,121,10,111,0,0,488,488,0,0,0,0,0,-120,0,-11,-109,0,-154,-154,-750,-750,0,0,0,0,0,0,0,0,0,0,0,0,0,334,301,33,0,0,0,0,0,0,0,0,0,0
1965:Q1,1249,0,0,0,777,64,95,165,59,-104,0,0,498,139,10,129,0,0,-578,-578,0,0,0,0,0,182,0,7,175,0,-38,-38,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,760,684,76,0,0,0,0,0,0,0,0,0,0
1965:Q2,2779,0,0,0,779,46,58,42,132,-27,0,0,528,160,10,150,0,0,839,839,0,0,0,0,0,230,0,15,215,0,20,20,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,643,579,64,0,0,0,0,0,0,0,0,0,0
1965:Q3,228,0,0,0,442,78,49,11,64,129,0,0,111,153,11,142,0,0,216,216,0,0,0,0,0,48,0,3,45,0,-172,-172,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,-548,-493,-55,0,0,0,0,0,0,0,0,0,0
1965:Q4,3107,0,0,0,886,47,97,25,58,207,0,0,452,128,11,117,0,0,195,195,0,0,0,0,0,-94,0,-9,-85,0,566,566,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,999,111,0,0,0,0,0,0,0,0,0,0
1966:Q1,1753,0,0,0,962,107,167,338,46,-98,0,0,402,195,12,183,0,0,-310,-310,0,0,0,0,0,274,0,10,264,0,151,151,-334,-334,0,0,0,0,0,0,0,0,0,0,0,0,0,819,737,82,0,0,0,0,0,0,0,0,0,0
1966:Q2,3077,0,0,0,423,117,49,-97,87,-238,0,0,505,324,12,312,0,0,1096,1096,0,0,0,0,0,325,0,15,310,0,166,166,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,372,335,37,0,0,0,0,0,0,0,0,0,0
1966:Q3,725,0,0,0,1160,206,53,42,297,401,0,0,161,497,13,484,0,0,392,392,0,0,0,0,0,105,0,1,104,0,-398,-398,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,-1233,-1110,-123,0,0,0,0,0,0,0,0,0,0
1966:Q4,1829,0,0,0,276,52,98,-84,197,-298,0,0,311,473,13,460,0,0,-240,-240,0,0,0,0,0,-62,0,-4,-58,0,45,45,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1004,112,0,0,0,0,0,0,0,0,0,0
