1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,3530,-18,3073,647,-447,264,0,-711,0,275,51,224,0,3530,0,3482,48,0,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1818,5,684,13,1078,586,0,492,0,38,-8,46,0,1818,0,1766,52,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,-1066,16,-1894,-132,971,499,0,472,0,-27,-12,-15,0,-1066,0,-1201,135,0,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,5769,142,3688,910,1285,1182,0,103,0,-256,80,-336,0,5769,0,5659,110,0,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1983:Q1,13895,-14520,7356,260,1552,4836,-24,-3260,0,19247,10127,9120,0,13895,0,-1749,13540,2104,0
1983:Q2,36269,480,8984,-1408,16264,1504,-360,15120,0,11949,8806,3144,0,36269,0,39457,-5020,1832,0
1983:Q3,68435,-1416,40948,984,-8160,420,-240,-8340,0,36079,3138,32940,0,68435,0,36643,30136,1656,0
1983:Q4,3466,11792,46640,8648,14696,2952,-276,12020,0,-78310,-17788,-60522,0,3466,0,3746,-1888,1608,0
1984:Q1,100951,-12316,76200,19412,-9088,-6036,36,-3088,0,26743,4393,22350,0,100951,0,84791,14732,1428,0
1984:Q2,117530,-9488,90956,16708,13352,13456,84,-188,0,6002,6260,-258,0,117530,0,103578,12796,1156,0
1984:Q3,59692,-9992,27160,18048,2456,1444,56,956,0,22020,7482,14538,0,59692,0,60560,-2056,1188,0
1984:Q4,106423,19652,42540,16916,19172,3904,20,15248,0,8143,-2044,10187,0,106423,0,88271,16620,1532,0
1985:Q1,34577,-5128,60044,6088,-22684,-14224,40,-8500,0,-3743,-3112,-630,0,34577,0,27525,5104,1948,0
1985:Q2,55415,22820,16896,2900,10952,-8620,260,19312,0,1847,-896,2743,0,55415,0,38203,14756,2456,0
1985:Q3,56103,-14880,49360,-180,28940,22800,380,5760,0,-7137,2565,-9702,0,56103,0,38531,15252,2320,0
1985:Q4,77389,23208,37700,-600,5176,-9772,440,14508,0,11905,-2667,14572,0,77389,0,38049,37804,1536,0
1986:Q1,28733,-4416,44488,3356,-8104,-5968,360,-2496,0,-6591,693,-7284,0,28733,0,24465,3464,804,0
1986:Q2,31300,-31580,33080,-3484,41088,39940,360,788,0,-7804,-5844,-1960,0,31300,0,24344,6808,148,0
1986:Q3,11211,-16340,25968,-196,-568,20888,364,-21820,0,2347,-591,2938,0,11211,0,-22817,34160,-132,0
1986:Q4,199905,39332,159308,2700,-1268,-4268,276,2724,0,-167,1394,-1561,0,199905,0,152641,47288,-24,0
1987:Q1,-75539,-16788,-40100,6376,-31764,-22756,500,-9508,0,6737,11072,-4335,0,-75539,0,-93471,17968,-36,0
1987:Q2,2262,3688,2140,9012,4912,908,500,3504,0,-17490,-9071,-8419,0,2262,0,-5302,7736,-172,0
1987:Q3,52841,24512,35912,10896,-9432,-19924,520,9972,0,-9047,-5161,-3886,0,52841,0,33597,19456,-212,0
1987:Q4,22315,4336,19676,8484,-33108,-9040,480,-24548,0,22927,4978,17949,0,22315,0,1319,21144,-148,0
1988:Q1,35452,7040,40900,12044,-12920,-20228,796,6512,0,-11612,1463,-13075,0,35452,0,29152,6040,260,0
1988:Q2,71928,-2764,56176,7760,14676,20640,1192,-7156,0,-3920,-496,-3424,0,71928,0,39460,31964,504,0
1988:Q3,14175,12188,18852,7524,-10800,-8112,360,-3048,0,-13589,-896,-12693,0,14175,0,7555,6080,540,0
1988:Q4,37235,-15612,29916,9840,14412,6872,3976,3564,0,-1321,-2425,1104,0,37235,0,19115,17760,360,0
1989:Q1,18953,18104,19375,12636,-28288,-33416,2960,2168,0,-2874,546,-3420,0,18953,0,-1529,20454,28,0
1989:Q2,58529,4928,43554,12866,17988,7820,464,9704,0,-20808,-2012,-18796,0,58529,0,65091,-6090,-472,0
1989:Q3,32529,-9052,24075,12919,11524,7472,252,3800,0,-6937,-1991,-4946,0,32529,0,19226,13415,-112,0
1989:Q4,14718,2188,-620,12630,13720,21404,280,-7964,0,-13200,-5951,-7250,0,14718,0,3698,9913,1108,0
1990:Q1,-58628,5824,-21209,7059,-32188,-28876,280,-3592,0,-18115,-9587,-8528,0,-58628,0,-39195,-21214,2696,-916
1990:Q2,17218,-2052,8701,2532,11500,14952,280,-3732,0,-3463,-1501,-1962,0,17218,0,3251,10228,4660,-920
1990:Q3,-25775,-7328,-16231,2040,3520,5980,280,-2740,0,-7776,-4806,-2970,0,-25775,0,-28514,-598,4272,-936
1990:Q4,-5252,4668,-13197,4201,4176,14336,280,-10440,0,-5101,-9416,4315,0,-5252,0,-36149,30288,1540,-932
1991:Q1,-44920,10180,-38609,3436,-19640,-22948,280,3028,0,-287,-6156,5869,0,-44920,0,-64035,21398,-1228,-1056
1991:Q2,-56416,-7300,-59334,-2896,24388,14508,296,9584,0,-11274,85,-11359,0,-56416,0,-63398,12090,-4036,-1072
1991:Q3,-33570,1900,-37641,-2083,3568,3436,468,-336,0,686,298,388,0,-33570,0,-69041,40904,-4352,-1080
1991:Q4,-24316,5568,-53944,1767,17752,3548,1476,12728,0,4541,-8920,13461,0,-24316,0,-63540,42504,-2200,-1080
1992:Q1,-50607,5024,-40911,3424,-17824,-16540,1832,-3116,0,-320,-4828,4508,0,-50607,0,-37173,-11726,196,-1904
1992:Q2,-24144,4832,-45497,1546,9100,7344,604,1152,0,5875,-3026,8901,0,-24144,0,-40938,18438,264,-1908
1992:Q3,-8083,-2276,-12770,1634,13260,7604,1336,4320,0,-7932,-7881,-51,0,-8083,0,-9523,3139,224,-1924
1992:Q4,-13444,5340,-26941,4344,20596,18768,-8792,10620,0,-16782,-2277,-14505,0,-13444,0,-24781,13309,-44,-1928
1993:Q1,-76786,-4320,-30686,-9514,-19204,-9628,-580,-8996,0,-13062,-5272,-7789,0,-76786,0,-38079,-38571,-348,212
1993:Q2,29071,-12044,-5057,9271,42648,23444,-60,19264,0,-5746,-2444,-3302,0,29071,0,30705,-1138,-712,216
1993:Q3,1719,-8236,-4959,-3110,25372,20448,-236,5160,0,-7349,158,-7507,0,1719,0,20799,-18601,-700,220
1993:Q4,41483,-10772,11526,20897,23044,9988,112,12944,0,-3212,-4750,1537,0,41483,0,35769,5834,-336,216
1994:Q1,9840,6784,13419,16254,-17028,-26044,2584,6432,0,-9589,-152,-9437,0,9840,0,1672,6868,416,884
1994:Q2,34476,8060,48941,14222,-40348,-23184,2800,-19964,0,3601,-2550,6151,0,34476,0,43654,-9926,-148,896
1994:Q3,58586,1828,58761,16088,-15076,-3184,3200,-15092,0,-3015,538,-3554,0,58586,0,42409,13449,1824,904
1994:Q4,111686,9004,68930,14704,16484,7216,1332,7936,0,2564,-1303,3867,0,111686,0,65413,40781,4588,904
1995:Q1,131299,5416,123589,19306,-20116,-7228,-1332,-11556,0,3105,-861,3965,0,131299,0,88770,41025,1116,388
1995:Q2,158126,10612,88530,9257,36344,20828,-3108,18624,0,13383,-1603,14986,0,158126,0,100017,55496,2216,396
1995:Q3,74857,10300,50771,10246,5648,3732,-1776,3692,0,-2109,606,-2715,0,74857,0,57438,15251,1772,396
1995:Q4,74716,27160,46386,7015,-13020,-6368,2180,-8832,0,7175,945,6231,0,74716,0,50160,22068,2092,396
1996:Q1,88340,-27856,45484,24239,42896,35392,2180,5324,0,3577,-1992,5569,0,88340,0,55497,30187,2064,592
1996:Q2,90559,26208,39787,20443,-7200,-2000,3052,-8252,0,11320,4323,6997,0,90559,0,45074,43060,2064,360
1996:Q3,120164,10512,67166,50656,-8540,-6636,3640,-5544,0,370,486,-117,0,120164,0,87637,30879,1316,332
1996:Q4,77602,-22124,22886,21442,45504,23144,2060,20300,0,9894,-915,10809,0,77602,0,50292,26682,300,328
1997:Q1,180012,33360,90421,59225,-5956,-13544,2684,4904,0,2962,-3901,6863,0,180012,0,141300,38360,340,12
1997:Q2,149288,16092,54860,43466,18200,6488,10212,1500,0,16669,195,16474,0,149288,0,95513,51815,1548,412
1997:Q3,38558,-53840,36846,30708,23732,16560,2748,4424,0,1112,491,621,0,38558,0,74113,-37063,1228,280
1997:Q4,169985,48664,38221,53561,9800,-15756,23812,1744,0,19739,233,19506,0,169985,0,132866,36452,420,248
1998:Q1,103949,14344,39872,12621,27060,-5864,21208,11716,0,10052,1240,8812,0,103949,0,112104,-8039,-192,76
1998:Q2,197268,-8516,124286,36745,41120,23516,13272,4332,0,3633,991,2642,0,197268,0,167011,27873,2160,224
1998:Q3,126838,15516,97642,29459,-20124,-24892,28976,-24208,0,4346,-900,5246,0,126838,0,119936,5670,976,256
1998:Q4,112030,24936,60816,23296,-7284,-4844,504,-2944,0,10266,4438,5828,0,112030,0,147618,-37271,508,1176
1999:Q1,41397,-9380,43722,53267,-44528,-16968,-19540,-8020,0,-1684,428,-2112,0,41397,0,108968,-65596,-2032,56
1999:Q2,72618,8520,33297,18461,19400,7988,-1296,12708,0,-7060,-1613,-5447,0,72618,0,113986,-43496,1644,484
1999:Q3,113676,-22360,72934,58432,-7436,11468,-4548,-14356,0,12107,2225,9882,0,113676,0,104165,8667,348,496
1999:Q4,165715,-4668,44451,68225,55656,39836,-3060,18880,0,2051,-423,11670,-9196,165715,0,155306,7773,2180,456
2000:Q1,83000,9908,52586,45028,-14260,-23092,-2652,11484,0,-10263,-1751,-8512,0,83000,0,102247,-24348,3788,1312
2000:Q2,214722,-11044,124348,87278,10804,29432,-9128,-9500,0,3336,714,2621,0,214722,0,183504,29738,752,728
2000:Q3,41497,-21252,27152,21166,6888,12180,-10296,5004,0,7544,1100,6444,0,41497,0,25544,13781,1564,608
2000:Q4,99757,22852,16777,48224,-9140,-3924,2956,-8172,0,21043,715,20328,0,99757,0,54045,45940,-1664,1436
2001:Q1,-45508,-44032,-65219,59292,10316,25992,-11696,-3980,0,-5865,179,-6044,0,-45508,0,-38045,-8059,508,88
2001:Q2,-57789,-22584,-101534,43754,29492,25804,-1084,4772,0,-6917,-1633,-5285,0,-57789,0,-27140,-33749,1272,1828
2001:Q3,-45389,30564,-108849,33207,1860,-2772,-5064,9696,0,-2171,2279,-4450,0,-45389,0,-45108,-1557,628,648
2001:Q4,-154577,-53276,-144666,37811,8960,33140,5640,-29820,0,-3406,613,-4019,0,-154577,0,-133243,-37214,15708,172
2002:Q1,-35137,-8200,-54463,27978,-5752,-6016,-2004,2268,0,5300,-1370,6670,0,-35137,0,-80631,42586,-1084,3992
2002:Q2,-126684,-42508,-172701,23492,58684,45624,3780,9280,0,6349,848,5501,0,-126684,0,-93215,-36483,560,2454
2002:Q3,-91052,-5020,-85574,20708,-16112,4180,-252,-20040,0,-5053,2315,-7369,0,-91052,0,-45090,-44581,184,-1565
2002:Q4,-89622,-26200,-100817,22547,13424,23436,5560,-15572,0,1425,-377,1802,0,-89622,0,-36866,-38311,-17044,2599
2003:Q1,-82267,4240,-98673,14968,6236,-17424,3388,20272,0,-9038,-2529,-6509,0,-82267,0,-48182,-37252,-748,3915
2003:Q2,-51888,11932,-124168,6639,74072,57604,-10736,27204,0,-20364,428,-20792,0,-51888,0,-24831,-30325,824,2444
2003:Q3,-81691,-27596,-48292,7610,-14292,1464,3352,-19108,0,880,-2360,3240,0,-81691,0,-4380,-74283,-160,-2868
2003:Q4,38932,135908,-94395,12263,-19316,-18396,2436,-3356,0,4472,436,4036,0,38932,0,-15100,47079,1432,5521
2004:Q1,-48708,-5968,-127379,64515,32624,14724,-1212,19112,0,-12500,3316,-15816,0,-48708,0,-35794,-16559,1960,1685
2004:Q2,64261,-336,7185,21580,35068,34276,12260,-11468,0,764,964,-200,0,64261,0,57296,8889,2216,-4139
2004:Q3,52217,-83724,53810,22515,62432,48000,3012,11420,0,-2816,-1240,-1576,0,52217,0,58241,-19576,112,13441
2004:Q4,129694,-5360,82193,23201,25164,23100,14572,-12508,0,4496,900,3596,0,129694,0,71610,46751,2876,8457
2005:Q1,95141,-48828,6,156471,-18900,-30704,7888,3916,0,6392,-808,7200,0,95141,0,19783,72644,940,1774
2005:Q2,252166,30900,55456,155350,12944,2468,5620,4856,0,-2484,-2800,316,0,252166,0,169288,72013,6792,4073
2005:Q3,60132,3340,-141097,160049,36092,19736,12348,4008,0,1748,-10040,11788,0,60132,0,14677,41154,-1440,5740
2005:Q4,256853,23352,-22841,159685,53080,29120,7852,16108,0,43576,-700,44276,0,256853,0,138295,94424,16216,7917
2006:Q1,281784,50244,95281,117971,13880,-18728,4632,27976,0,4408,-1828,6236,0,281784,0,167589,111563,1928,704
2006:Q2,229484,43096,34560,113116,6920,-1928,5548,3300,0,31792,1328,30464,0,229484,0,154478,84369,-13460,4098
2006:Q3,121226,29788,-15721,116251,-13476,-21808,6036,2296,0,4384,-420,4804,0,121226,0,31305,78882,5792,5247
2006:Q4,148125,81596,-28320,113834,-34372,-8988,-36136,10752,0,15388,-1964,17352,0,148125,0,106460,35018,4564,2083
2007:Q1,213244,-37476,20337,148608,67932,35568,26652,5712,0,13844,-16,13860,0,213244,0,111732,98059,-3700,7153
2007:Q2,263765,1796,52795,137362,58340,61284,-5844,2900,0,13472,428,13044,0,263765,0,182080,81992,-4308,4001
2007:Q3,523845,61304,201428,137361,104712,93132,-10324,21904,0,19040,-252,19292,0,523845,0,333200,182507,2232,5905
2007:Q4,324558,27500,107809,140069,15256,21080,8720,-14544,0,33924,760,33164,0,324558,0,265260,68249,-11104,2153
2008:Q1,518664,21984,187505,124539,175896,5528,4148,166220,0,8740,132,8608,0,518664,158972,311430,43072,84,5106
2008:Q2,48917,-71660,51314,120299,-48688,56788,-18672,-202116,115312,-2348,5060,-7408,0,48917,-37840,83504,-2305,-1464,7022
2008:Q3,1388000,130488,96795,116413,1044668,-66848,11636,854908,244972,-364,-996,632,0,1388000,1038088,272819,70433,-676,7336
2008:Q4,770015,-6076,-83330,117149,709596,-23796,1628,-687660,1419424,32676,2660,30016,0,770015,802424,-118446,91013,-4660,-316
2009:Q1,-792109,-55956,-224443,-39805,-474404,-30924,-11080,-107340,-325060,2500,500,2000,0,-792109,-406592,-263539,-125968,20,3970
2009:Q2,-922449,59204,-223826,-124699,-622520,41084,-26508,-77456,-559640,-10608,528,-11136,0,-922449,-539316,-264435,-126485,-4416,12204
2009:Q3,-775489,71084,-267622,-120279,-441616,-63116,-11296,-36932,-330272,-17056,-1196,-15860,0,-775489,-280056,-340211,-144031,4412,-15604
2009:Q4,-536893,44592,-197701,-123100,-245488,-68736,-1784,8568,-183536,-15196,16,-15212,0,-536893,-164352,-274831,-101028,-1256,4574
2010:Q1,-201479,115368,-240206,-4001,-101216,-74420,-5772,-644,-20380,28576,-1624,-9564,39764,-201479,-21624,-191426,1443,-3960,14088
2010:Q2,-158505,34004,-133847,-22469,-56720,-23548,-7752,-4496,-20924,20528,3436,1016,16076,-158505,-39900,-45486,-72613,-10744,10238
2010:Q3,-70975,-54220,-17686,-20218,-127188,-100060,2104,5468,-34700,148336,620,21472,126244,-70975,-85812,17630,-7773,524,4455
2010:Q4,45403,9676,51947,-20355,-44276,-61488,4336,24656,-11780,48412,5872,10772,31768,45403,-31764,68358,22686,784,-14661
2011:Q1,-3836,-32760,90467,-12450,-91088,9040,-7552,1192,-93768,41996,572,30624,10800,-3836,-115748,51970,47936,-80,12087
2011:Q2,76166,-63068,99040,-34870,12684,4112,-976,39160,-29612,62380,-4716,15712,51384,76166,-55424,86815,42091,-332,3016
2011:Q3,284487,34080,216987,-28720,81872,35576,21532,70672,-45908,-19732,1340,39076,-60148,284487,-51716,247184,89874,2708,-3562
2011:Q4,236514,45380,181294,-28052,-4928,14968,5400,12924,-38220,42820,-2116,28292,16644,236514,-47380,254948,12343,1904,14699
2012:Q1,105267,-37808,118837,69055,-83272,-18128,-14928,-11932,-38284,38456,2652,24504,11300,105267,-46112,156119,-6739,156,1844
2012:Q2,199789,560,114345,64060,-27000,23708,6288,-9372,-47624,47824,-3832,28232,23424,199789,-57744,258239,-644,284,-346
2012:Q3,172053,2008,62257,59624,43280,49484,-4840,-1364,0,4884,108,42056,-37280,172053,-12236,189310,-13222,2060,6141
2012:Q4,270867,8584,108678,61194,21940,10704,29352,-18116,0,70472,4920,18468,47084,270867,-3644,279029,205,2336,-7059
2013:Q1,41215,-1164,-56365,22944,17308,672,-23496,40132,0,58492,216,10564,47712,41215,-696,13046,24497,196,4172
2013:Q2,163441,19016,53833,19552,6580,35256,8200,-36876,0,64460,-160,18684,45936,163441,-496,177142,-20157,1256,5696
2013:Q3,172990,-36404,80131,21775,50284,-3264,19368,34180,0,57204,812,-1392,57784,172990,-628,120189,54979,432,-1983
2013:Q4,277054,59512,136973,21945,-3220,7836,-8436,-2620,0,61844,2292,40280,19272,277054,-16,220716,44028,-188,12515
2014:Q1,274289,10616,58374,89371,25836,-13876,5656,34056,0,90092,-2832,52452,40472,274289,-60,178068,92531,-624,4374
2014:Q2,314762,33348,128700,78598,-15836,-8852,-7992,1008,0,89952,7648,30592,51712,314762,-132,275055,42373,-4340,1805
2014:Q3,264854,2180,86282,84220,51472,29048,14736,7688,0,40700,-1004,3512,38192,264854,-140,220635,36201,-2832,10990
2014:Q4,459283,33080,127164,92627,62744,35668,16376,10700,0,143668,4032,32488,107148,459283,-56,337618,112187,-816,10350
2015:Q1,334992,33460,130689,66555,34332,12148,15624,6560,0,69956,360,34716,34880,334992,0,218588,109868,-6244,12780
2015:Q2,313734,40596,116071,59235,63408,29812,22908,10688,0,34424,-2772,43868,-6672,313734,0,258455,47943,-540,7875
2015:Q3,180906,27388,46285,63009,-11356,2948,6548,-20852,0,55580,1360,-7004,61224,180906,0,119618,59902,-1632,3017
2015:Q4,307648,24728,118935,67673,4828,9976,-15824,10676,0,91484,2692,11572,77220,307648,0,256390,53015,-112,-1645
2016:Q1,342975,31548,116170,130153,-3732,6008,-6912,-2828,0,68836,-5160,45856,28140,342975,0,282483,55631,-3076,7937
2016:Q2,222525,7896,-18646,110795,15444,-9980,-11204,36628,0,107036,3464,12516,91056,222525,0,177007,66895,-1208,-20170
2016:Q3,156970,10260,26367,118479,29656,11308,812,17536,0,-27792,-316,-19204,-8272,156970,0,121674,-2066,-928,38291
2016:Q4,-74318,-7128,-143491,117061,-28996,-6412,-19600,-2984,0,-11764,-6872,-31284,26392,-74318,0,4248,-75796,-536,-2234
2017:Q1,17509,-18216,-78427,134852,10444,-5156,5140,10460,0,-31144,-5436,-38004,12296,17509,0,9162,-6044,-960,15351
2017:Q2,182466,47600,-50056,125827,20720,-4480,5856,19344,0,38376,-7160,-28136,73672,182466,0,180702,-7137,736,8166
2017:Q3,133863,-13236,-47114,126865,27620,1536,-2736,28820,0,39728,-784,-904,41416,133863,0,108930,28652,-2168,-1550
2017:Q4,87493,15408,-33007,127856,-26752,-36928,12272,-2096,0,3988,892,-52508,55604,87493,0,119362,-28043,668,-4494
2018:Q1,134715,15888,1905,80234,18628,7104,1400,10124,0,18060,1304,27760,-11004,134715,0,160304,-26617,-252,1279
2018:Q2,285084,64244,104375,74053,-10732,-6412,-14888,10568,0,53144,-1116,-32324,86584,285084,0,214050,58049,812,12174
2018:Q3,109418,-11924,-7954,79468,-34764,-6816,9636,-37584,0,84592,-144,14480,70256,109418,0,105606,538,412,2863
2018:Q4,627511,91328,315361,77818,66032,15436,17084,33512,0,76972,392,-7352,83932,627511,0,533576,96418,928,-3411
2019:Q1,71618,-56812,82652,50534,-9156,12144,-11196,-10104,0,4400,-1788,3436,2752,71618,0,9876,46602,4528,10612
2019:Q2,288749,56980,43801,30068,-10884,-4660,-12572,6348,0,168784,-580,-2756,172120,288749,0,219513,54894,6708,7633
2019:Q3,130961,-8488,26997,-27236,13072,12824,-9236,9484,0,126616,-2668,-18712,147996,130961,0,118828,-4876,-1848,18857
2019:Q4,65960,52848,-29686,10726,-16660,2040,-3908,-14792,0,48732,1496,-1316,48552,65960,0,46679,5464,10716,3102
2020:Q1,2606218,135048,1334595,368927,434716,27920,156512,250284,0,332932,-1328,135728,198532,2606218,234864,1734932,626000,8020,2402
2020:Q2,122104,-32604,-2834,545062,-266808,27328,-114040,-240656,60560,-120712,-1688,-25036,-93988,122104,-111072,454292,-250104,6584,22405
2020:Q3,-796789,-44204,-754965,26287,-21192,32068,-49724,-22808,19272,-2716,-1280,-80760,79324,-796789,3016,-562734,-236122,-6164,5215
2020:Q4,-276753,23888,-265729,-246948,156640,13776,6044,54024,82796,55396,796,-65332,119932,-276753,82068,-281910,-71438,-6184,711
2021:Q1,114320,-1428,32782,334,12448,-10344,1176,28632,-7016,70184,3348,10200,56636,114320,26016,138087,-65175,-2796,18188
2021:Q2,-180773,5384,-324403,-188094,216452,162944,-5508,67208,-8192,109888,-1480,-8704,120072,-180773,109752,-293781,5235,-1408,-570
2021:Q3,-175597,52876,-132551,-236834,-48232,-28260,-14220,54648,-60400,189144,-72,23312,165904,-175597,-84404,-211751,119193,-5360,6724
2021:Q4,735598,155656,243424,83350,-11988,-58284,24948,24312,-2964,265156,2044,26508,236604,735598,-91624,610822,238099,-1996,-19702
