1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q1,2795829,5229,18630,88368,16713,192243,16699,50099,44187,81258,5616,854632,1201131,413267,291288,42837,79142,2795829
2005:Q2,2887981,5246,18692,88711,16768,193948,16754,50152,44866,82176,5662,858233,1281631,419090,297691,43250,78149,2887981
2005:Q3,3024620,5280,18812,89376,16876,198732,16862,51083,46193,84594,5689,879666,1382051,428138,307751,43495,76892,3024620
2005:Q4,3140097,5323,18964,90123,17013,200593,16999,51422,46704,85468,5632,895005,1473602,433842,316406,42978,74458,3140097
2006:Q1,3207410,5546,2223,91066,1510,144762,6249,21224,31906,85383,5977,769271,1553291,633764,325478,30435,277851,3207410
2006:Q2,3179250,5769,2482,92268,1007,145712,6499,21277,32373,85563,6322,748484,1541588,635618,324483,29892,281243,3179250
2006:Q3,3276062,5992,2741,93374,503,151843,6749,22120,34445,88529,6667,776040,1593224,645678,331693,29349,284636,3276062
2006:Q4,3437077,6215,2999,94409,0,150281,6999,22327,35418,85537,7011,825620,1690312,660230,343396,28806,288028,3437077
2007:Q1,3495319,6327,3053,96241,0,152862,7125,22963,35903,86871,7138,827308,1730658,671732,349196,29324,293212,3495319
2007:Q2,3655088,6439,3107,98145,0,152266,7251,23154,35550,86311,7264,867600,1830076,690191,361953,29843,298395,3655088
2007:Q3,3729806,6551,3161,100131,0,156789,7376,24342,36181,88890,7390,870112,1881901,703771,369831,30361,303579,3729806
2007:Q4,3662216,6662,3215,101949,0,161520,7502,25598,36800,91620,7516,831726,1841548,708080,368438,30880,308762,3662216
2008:Q1,3446195,6298,3384,107379,0,172721,7897,29938,43135,91751,7429,761082,1703113,684789,348096,30387,306306,3446195
2008:Q2,3432352,5934,3553,112450,0,177944,8291,32463,49127,88063,7343,757941,1691193,675994,342249,29894,303851,3432352
2008:Q3,3167168,5570,3722,117736,0,183914,8686,36322,52210,86696,7256,700824,1499695,648451,317655,29401,301395,3167168
2008:Q4,2723349,5206,3891,123710,0,201358,9080,42471,59552,90255,7169,548908,1221721,611386,283538,28909,298939,2723349
2009:Q1,2600419,5221,3809,121459,0,200480,8887,44849,54552,92192,7045,476998,1163782,621625,294327,28094,299204,2600419
2009:Q2,2893867,5235,3726,118594,0,205858,8694,46511,55974,94679,6921,543459,1352828,657246,330497,27279,299470,2893867
2009:Q3,3218248,5249,3643,115699,0,213364,8501,50620,55628,98615,6797,618420,1560101,694975,368776,26464,299735,3218248
2009:Q4,3335355,5263,3561,112956,0,213264,8308,53105,51230,100621,6674,640611,1633353,719673,394024,25649,300000,3335355
2010:Q1,3470251,5130,3518,111513,0,224644,8209,60019,53846,102570,7074,683469,1706866,728037,400666,26154,301217,3470251
2010:Q2,3286206,4997,3476,110138,0,240369,8110,69173,56828,106258,7475,611137,1593219,715395,386302,26659,302434,3286206
2010:Q3,3553581,4864,3433,108727,0,255314,8011,77340,60606,109357,7876,684633,1756681,732053,401237,27165,303651,3553581
2010:Q4,3768435,4731,3391,107273,0,259309,7912,81426,60614,109357,8277,767417,1872030,746007,413469,27670,304868,3768435
2011:Q1,3924088,5661,3529,111476,0,255135,8234,81677,57949,107275,7731,810338,1951941,778277,426294,27992,323991,3924088
2011:Q2,3941977,6591,3667,115761,0,255551,8557,84033,56134,106827,7186,804058,1962830,786333,428267,28314,329752,3941977
2011:Q3,3593775,7520,3806,120310,0,260363,8880,89698,54358,107427,6640,675706,1739468,779962,415816,28636,335510,3593775
2011:Q4,3790304,8450,3944,124532,0,258362,9202,90789,52341,106030,6094,750925,1843681,794316,424095,28958,341263,3790304
2012:Q1,4090908,8221,3836,121184,0,269039,8951,94412,54207,111469,6421,840501,2030405,811301,437685,28974,344642,4090908
2012:Q2,4028259,7993,3729,118048,0,285699,8700,102074,56178,118747,6748,807030,1984929,814083,437082,28989,348012,4028259
2012:Q3,4202287,7764,3621,114892,0,300206,8449,107449,58897,125411,7076,849322,2092869,826537,446157,29005,351375,4202287
2012:Q4,4240411,7536,3513,111768,0,311134,8198,111981,59994,130961,7403,842736,2122209,834112,450360,29020,354732,4240411
2013:Q1,4488517,7368,3570,113498,0,310642,8330,111495,59506,131311,7497,926020,2270076,849846,458090,29435,362321,4488517
2013:Q2,4528599,7201,3627,115429,0,303218,8463,108632,56996,129127,7592,941800,2292334,857398,457623,29851,369924,4528599
2013:Q3,4739845,7034,3684,117330,0,304423,8596,108357,57201,130269,7686,989568,2438551,871569,463764,30266,377539,4739845
2013:Q4,5005756,6867,3741,119082,0,303734,8729,107147,57410,130448,7781,1078821,2598945,886785,470937,30681,385167,5005756
2014:Q1,5079573,7143,3726,118842,0,314162,8694,110141,59554,135773,8170,1084790,2651275,891465,473505,30936,387024,5079573
2014:Q2,5235890,7420,3711,118588,0,324133,8660,113100,61648,140725,8559,1121383,2753738,898358,478302,31190,388866,5235890
2014:Q3,5195823,7696,3697,118357,0,329522,8626,114760,62062,144074,8948,1104801,2724323,898479,476339,31444,390696,5195823
2014:Q4,5292869,7973,3682,118055,0,339619,8591,118567,63366,149095,9337,1146359,2764598,903246,479035,31699,392512,5292869
2015:Q1,5384239,8401,3693,118436,0,344408,8617,118731,64081,152979,9011,1162619,2834119,903552,480676,32172,390704,5384239
2015:Q2,5375986,8829,3704,118955,0,339003,8642,114636,61487,154238,8685,1159631,2836938,900241,478688,32645,388908,5375986
2015:Q3,5105780,9257,3715,119546,0,343095,8667,114921,61011,158496,8359,1071135,2661970,888703,468462,33118,387123,5105780
2015:Q4,5249682,9685,3725,119960,0,340351,8693,112002,59949,159707,8033,1133519,2745030,889379,470436,33591,385352,5249682
2016:Q1,5332791,9141,3769,121482,0,357720,8795,118734,62735,167456,8052,1133089,2802023,897515,474665,33695,389155,5332791
2016:Q2,5430386,8597,3813,122818,0,371932,8897,124144,65214,173677,8071,1152093,2855482,907580,480836,33799,392945,5430386
2016:Q3,5598838,8053,3857,124110,0,378579,8999,126655,66623,176302,8091,1192586,2964404,919158,488533,33904,396721,5598838
2016:Q4,5640565,7509,3900,125417,0,372145,9101,124584,66814,171646,8110,1230835,2967673,924976,490485,34008,400483,5640565
2017:Q1,5901426,8627,3876,124218,0,381610,9044,127663,68438,176465,8794,1305000,3123327,945974,494665,34485,416824,5901426
2017:Q2,6077233,9745,3852,123071,0,393951,8987,131490,70434,183040,9479,1346875,3225472,964788,496644,34962,433182,6077233
2017:Q3,6295045,10863,3827,122382,0,402806,8930,134253,71963,187660,10163,1410786,3349523,984695,499698,35439,449558,6295045
2017:Q4,6540627,11981,3803,121547,0,410497,8873,136606,73085,191933,10847,1502086,3475112,1004754,502888,35916,465950,6540627
2018:Q1,6503495,10952,3844,122996,0,405870,8969,137091,73769,186041,10519,1485294,3461158,1002862,501318,36410,465134,6503495
2018:Q2,6603763,9924,3885,124296,0,406075,9065,139454,74839,182717,10190,1534739,3509888,1004766,503533,36903,464330,6603763
2018:Q3,6825894,8895,3926,125651,0,408985,9161,140690,76068,183066,9862,1635377,3623929,1009269,508338,37396,463535,6825894
2018:Q4,6200100,7866,3967,127365,0,415639,9257,146553,78350,181479,9533,1392461,3249621,993648,493007,37889,462752,6200100
2019:Q1,6767886,9700,4054,129910,0,431171,9460,153252,81899,186560,9418,1571797,3586302,1025534,509777,38095,477662,6767886
2019:Q2,6979394,11533,4141,132580,0,447221,9663,161394,85773,190391,9302,1619864,3705558,1049195,518322,38301,492572,6979394
2019:Q3,7036091,13367,4228,135344,0,459275,9866,168628,89080,191701,9187,1622005,3723802,1068883,522895,38506,507482,7036091
2019:Q4,7418514,15200,4315,137930,0,461162,10069,170248,91123,189722,9071,1751737,3946701,1092398,531293,38712,522393,7418514
2020:Q1,6417512,17980,4758,152945,0,501938,11102,209733,107790,173313,7538,1345046,3271057,1116250,507416,41126,567708,6417512
2020:Q2,7281817,19644,5023,160925,0,533986,11720,223174,108415,190677,6620,1620859,3767782,1166978,529459,42571,594948,7281817
2020:Q3,7673395,21522,5322,169857,0,547612,12418,238398,109947,186849,5584,1744769,3973038,1205691,535839,44202,625650,7673395
2020:Q4,8360154,23073,5569,176056,0,558281,12994,248132,110507,186648,4728,1982375,4362665,1247407,550805,45549,651053,8360154
2021:Q1,8605147,23592,5652,177946,0,531437,13187,239018,104541,174691,4442,2102695,4503715,1255668,549918,46000,659750,8605147
2021:Q2,9067875,24904,5861,183299,0,549227,13675,253993,105793,175766,3718,2260079,4750273,1290514,562087,47139,681288,9067875
2021:Q3,9040282,26114,6053,188901,0,553731,14125,263284,105617,170705,3050,2241802,4711306,1309325,559965,48190,701170,9040282
2021:Q4,9446542,26889,6177,192351,0,553686,14413,269596,102399,167278,2623,2435646,4894984,1334186,571308,48863,714015,9446542
