1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,1050,295,870,11617,159,1118,-6,-3815,117,-5470,-208,1599,147,13786,5769,122,5627,2268,24,0,0,6,345,10747,10689,1174,5642,2743,9,123,123,0,383,117,16,482,0,0,482,58,72,-14,-115,0,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1954:Q2,354,101,385,5716,30,-183,-111,2387,-18,2780,-826,579,-128,2942,346,9,2001,586,39,0,0,3,609,5331,5298,168,1782,3337,-49,9,9,0,45,-158,0,164,0,0,164,33,30,3,-132,0,ND
1954:Q3,366,103,135,5370,170,-680,235,2877,126,3703,-1370,446,-28,2632,371,20,2142,99,39,0,0,3,94,5235,5148,369,1688,2048,303,20,20,0,14,191,1,514,0,0,514,87,85,2,128,0,ND
1954:Q4,486,103,411,7737,-361,545,-210,3579,-19,1612,1730,286,-30,3724,831,264,2361,268,32,0,0,4,424,7326,7238,-557,5403,2487,-311,267,267,0,178,64,0,-293,0,0,-293,88,85,3,-28,0,ND
1955:Q1,510,125,239,-672,361,-488,654,-4172,-89,-4603,118,487,-85,3049,380,-66,2253,482,26,0,0,3,-105,-911,-757,300,-3540,2091,653,-67,-67,0,-165,-210,1,180,0,0,180,-154,-156,2,146,0,ND
1955:Q2,505,133,243,4037,-149,-322,-541,-2275,-131,-921,-888,-186,-149,6816,2626,-152,2956,1386,23,0,0,3,482,3794,3740,46,1102,2656,-613,-153,-153,0,315,-205,1,591,0,0,591,54,51,3,129,0,ND
1955:Q3,516,142,244,4565,279,409,348,-1886,3,-1230,-542,67,-184,5258,1592,16,2853,797,19,0,0,4,134,4321,4307,791,743,1410,417,16,16,0,258,49,0,623,0,0,623,14,10,4,131,0,ND
1955:Q4,655,149,272,5515,-278,530,-300,-126,-53,-582,738,-134,-95,5894,3055,-29,2112,756,17,0,0,4,-226,5243,5195,-273,3873,2298,-434,-30,-30,0,142,-9,0,-372,0,0,-372,48,44,4,234,0,ND
1956:Q1,586,110,197,838,208,-423,646,-2741,30,-2765,30,100,-136,2815,623,18,1872,302,15,0,0,3,315,641,561,-159,-2386,2112,789,19,19,0,-279,-42,0,507,0,0,507,80,76,4,279,0,ND
1956:Q2,597,113,462,2034,-617,-139,-573,-2662,-49,-2045,-527,31,-72,5789,2103,24,2469,1193,11,0,0,4,221,1572,1507,-280,-792,3181,-735,24,24,0,35,-63,1,136,0,0,136,65,63,2,22,0,ND
1956:Q3,665,117,368,5116,827,213,468,317,80,364,-226,119,-20,3266,466,121,2335,344,11,0,0,4,10,4748,4716,1066,730,1493,693,122,122,0,-31,243,1,399,0,0,399,32,30,2,180,0,ND
1956:Q4,824,118,81,5614,161,403,-539,1500,-12,1421,382,-78,-213,4023,1797,162,1743,321,13,0,0,6,47,5533,5430,-529,4346,2642,-747,164,164,0,86,167,-2,-697,0,0,-697,103,98,5,625,0,ND
1957:Q1,691,142,196,1271,-351,-709,621,926,-30,357,260,187,152,960,-430,52,1208,130,15,0,0,4,-195,1075,1032,-766,-2772,3530,892,52,52,0,-267,-79,0,442,0,0,442,43,40,3,353,0,ND
1957:Q2,617,143,309,2593,40,278,-166,-3170,-50,-3354,-190,242,182,4931,2357,-40,1623,991,14,0,0,5,661,2284,2264,382,-1567,3549,-278,-40,-40,0,118,-108,1,207,0,0,207,20,20,0,166,0,ND
1957:Q3,626,147,317,5716,90,-34,-45,3465,64,3101,-52,195,157,2328,-307,218,1895,522,17,0,0,5,-110,5399,5259,445,1833,1955,37,220,220,0,40,138,0,591,0,0,591,140,139,1,163,0,ND
1957:Q4,733,144,388,3707,295,440,-342,664,108,-802,744,400,214,2551,563,110,1623,255,19,0,0,5,75,3319,3240,-1077,1992,3264,-665,111,111,0,146,130,-4,-657,0,0,-657,79,74,5,201,0,ND
1958:Q1,594,148,487,2386,-445,-608,614,3346,352,1262,801,628,303,-872,-1982,222,1334,-446,23,0,0,3,325,1899,1880,-1473,-2859,5684,567,224,224,0,-569,61,1,244,0,0,244,19,19,0,-41,0,ND
1958:Q2,511,142,395,9989,127,142,-62,4406,47,3065,-490,1306,478,4206,1372,-177,2426,585,31,0,0,3,1136,9594,9593,-209,4172,5453,1,-178,-178,0,233,-196,0,317,0,0,317,1,0,1,-26,0,ND
1958:Q3,514,140,415,3241,123,-467,63,2795,-16,2171,304,548,-212,1574,-1646,-71,2960,331,29,0,0,3,-879,2826,2819,1257,-2284,2468,330,-72,-72,0,81,75,0,964,0,0,964,7,6,1,-41,0,ND
1958:Q4,728,146,118,8922,109,403,-657,1854,-166,1625,307,152,-64,6642,3372,-87,2902,455,13,0,0,4,554,8804,8778,-235,6658,3257,-896,-88,-88,0,288,35,2,-243,0,0,-243,26,27,-1,464,0,ND
1959:Q1,586,149,105,-835,-159,-310,833,-3138,-49,-2819,-350,229,-149,1788,-1002,-140,2400,530,4,0,0,3,144,-940,-993,229,-5068,2149,1088,-141,-141,0,-211,-121,0,1082,0,0,1082,53,52,1,332,0,ND
1959:Q2,612,155,378,6624,170,-6,-80,-2720,-166,-2449,-290,146,39,8479,3554,-71,3402,1594,-16,0,0,4,793,6246,6231,663,1174,3420,255,-72,-72,0,450,-242,1,582,0,0,582,15,13,2,79,0,ND
1959:Q3,656,161,386,4482,-20,-428,-343,-1530,83,-1734,93,92,-64,6651,1909,-29,3380,1391,-19,0,0,3,168,4096,4069,72,2348,1267,-553,-29,-29,0,258,-43,1,748,0,0,748,27,25,2,110,0,ND
1959:Q4,671,160,331,4427,-228,414,-479,-1028,-13,-817,-3,-69,-126,7638,3950,197,2684,807,-17,0,0,4,-1877,4096,4048,118,3009,2219,-689,199,199,0,339,-53,-1,-1093,0,0,-1093,48,42,6,180,0,ND
1960:Q1,600,166,236,-2703,348,-458,981,-4917,15,-5054,263,-25,-116,1947,-854,215,1995,591,-20,0,0,4,-588,-2939,-2966,-265,-6493,1878,1732,217,217,0,-614,120,0,459,0,0,459,27,24,3,198,0,ND
1960:Q2,635,165,616,6157,130,-188,-12,-494,79,-313,3,-243,-20,6354,2469,16,2473,1396,4,0,0,3,360,5541,5489,-153,2485,4043,-431,16,16,0,250,177,1,-899,0,0,-899,52,48,4,-146,0,ND
1960:Q3,639,159,450,8114,50,530,-208,4154,127,3395,173,382,77,3427,-534,286,2862,813,16,0,0,4,141,7664,7639,1157,2115,3936,-335,289,289,0,-34,365,1,145,0,0,145,25,21,4,30,0,ND
1960:Q4,620,153,801,8603,-194,-977,-628,4336,199,3164,512,444,17,5090,1985,359,2411,335,20,0,0,4,952,7802,7769,-266,4013,5432,-991,362,362,0,245,337,1,-1364,0,0,-1364,33,29,4,-334,0,ND
1961:Q1,629,151,255,511,284,-1089,998,748,290,-649,182,899,26,1122,-1901,204,2164,655,11,0,0,4,-1567,256,230,-1294,-6101,5545,1230,206,206,0,-504,-93,1,1240,0,0,1240,26,22,4,224,0,ND
1961:Q2,593,158,864,8319,-727,724,-1000,1622,77,2022,-11,-329,-137,4821,1142,40,3202,437,14,0,0,5,2860,7455,7439,365,1795,6589,-1022,41,41,0,392,-412,0,-309,0,0,-309,16,13,3,-429,0,ND
1961:Q3,591,165,452,11250,967,-406,1121,6110,277,4450,-59,1536,-94,5019,867,151,3613,388,17,0,0,4,-1582,10798,10785,669,3931,3712,1306,152,152,0,255,-181,1,940,0,0,940,13,11,2,-25,0,ND
1961:Q4,587,180,706,10607,-181,1077,-1156,1747,313,369,550,681,-166,8422,4098,261,3497,566,24,0,0,4,670,9901,9771,506,5599,4893,-1348,264,264,0,538,-206,5,-480,0,0,-480,130,132,-2,-299,0,ND
