date,Nonfinancial corporate business; net worth,Nonfinancial corporate business; net investment,Nonfinancial corporate business; net physical investment,Nonfinancial corporate business; total capital expenditures,Nonfinancial corporate business; gross fixed investment,Nonfinancial corporate business; inventories including IVA,Nonfinancial corporate business; acquisition of nonproduced nonfinancial assets (net),Nonfinancial corporate business; consumption of fixed capital, structures, equipment, and intellectual property products (NIPA basis),Nonfinancial corporate business; consumption of fixed capital, residential structures and equipment, current cost basis,Nonfinancial corporate business; consumption of fixed capital, nonresidential structures, equipment, and intellectual property products, current cost basis,Nonfinancial corporate business; inventory valuation adjustment (IVA),Nonfinancial corporate business; net lending (+) or borrowing (-) (financial account),Nonfinancial corporate business; total financial assets,Nonfinancial corporate business; total liabilities and equity,Nonfinancial corporate business; corporate equities; liability,Nonfinancial corporate business; foreign direct investment in U.S.; liability (market value),Nonfinancial corporate business; assets less liabilities with revaluations,Nonfinancial corporate business; nonfinancial assets,Nonfinancial corporate business; real estate at market value,Nonfinancial corporate business; equipment, current cost basis,Nonfinancial corporate business; nonresidential intellectual property products, current cost basis,Nonfinancial corporate business; inventories excluding IVA, current cost basis,Nonfinancial corporate business; financial assets with revaluations with corporate farms (IMA),Nonfinancial corporate business; debt securities; asset,Nonfinancial corporate business; corporate equities; asset,Nonfinancial corporate business; mutual fund shares; asset,Nonfinancial corporate business; U.S. direct investment abroad (market value); asset,Nonfinancial corporate business; total miscellaneous assets,Nonfinancial corporate business; liabilities with revaluations,Nonfinancial corporate business; foreign direct investment in U.S.: intercompany debt; liability (market value),Private defined benefit pension funds; claims of pension fund on sponsor; asset,Nonfinancial corporate business; unidentified miscellaneous liabilities,Nonfinancial corporate business; other volume changes,Nonfinancial corporate business; net worth
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,215967
1995:Q4,127129,72906,55880,188381,183578,5245,-442,133142,143,132999,-640,20970,149532,128562,-14600,10657,59063,31676,31346,3219,-3975,1087,27388,0,25203,2183,137470,-137468,1,0,-35909,35910,-4840,6217861
1996:Q1,98767,50317,52698,188211,186899,1376,-65,134979,202,134777,534,-3029,108131,111160,-15225,15872,43657,17723,15386,-3345,5407,276,25934,0,23606,2327,1,0,0,0,-38375,38375,4793,6316628
1996:Q2,66590,73935,58823,195395,190926,4641,-172,136985,195,136789,-413,-10169,98144,108313,3475,21806,3552,-18719,-16340,-5880,3546,-45,22270,0,20321,1947,1,1,-1,0,-35870,35869,-10897,6383218
1996:Q3,90253,72882,64789,205188,196757,8357,74,139226,189,139037,1173,26381,95772,69391,-28125,9837,16835,1919,-6256,6265,704,1207,14916,0,13659,1255,1,2,0,0,-34473,34473,535,6473471
1996:Q4,181052,68069,67994,211472,200745,7147,3580,141701,183,141518,1777,-4246,87891,92137,-7450,11771,115137,68547,60086,4427,-1625,5659,46591,0,44308,2282,131909,-131908,0,-2,-54701,54703,-2155,6654523
1997:Q1,399382,49003,68128,217250,205678,11480,91,144493,259,144234,4629,-24734,49558,74292,-13950,19559,358618,344903,346613,-7754,7175,-1130,13717,0,13752,-37,-1,2,1,0,8529,-8528,-8239,7053905
1997:Q2,129246,24711,85405,236458,209741,20030,6686,147129,256,146872,3924,-59169,-19403,39766,-14675,13150,122907,5799,9669,-5275,5948,-4543,117108,0,110836,6271,-1,2,1,0,-143496,143496,-18373,7183151
1997:Q3,253630,60730,78299,231757,217126,13840,791,149681,251,149430,3777,-16769,69321,86091,-22875,22075,183379,123418,121400,-2669,3766,921,59962,0,55426,4536,-1,0,1,0,-84011,84012,9521,7436780
1997:Q4,289534,63441,77808,231717,214621,16804,293,152150,243,151907,1760,-10126,38987,49114,-25875,21635,223143,202460,216166,-9419,-4251,-36,20684,0,21256,-572,149645,-149645,0,-1148,-379,1527,2949,7726314
1998:Q1,382286,-11627,85237,243383,220164,22859,359,154541,235,154305,3605,-95854,61484,157337,-21675,20665,394134,263619,285055,-15008,2284,-8712,130515,0,124001,6505,-1,9,0,0,-130687,130687,-221,8108600
1998:Q2,28380,52794,75952,236719,224845,9502,2372,156924,207,156717,3842,-14677,136702,151379,-17808,9327,-19607,-50747,-38437,-9482,-1255,-1574,31141,0,31226,-91,-1,7,1,0,13894,-13893,-4807,8136980
1998:Q3,178756,142577,75390,239474,225935,11856,1683,159311,168,159143,4773,128934,181596,52662,-64840,3093,34032,159943,167836,-4766,534,-3661,-125911,0,-117096,-8818,-1,3,0,0,129180,-129180,2147,8315736
1998:Q4,348402,49325,80861,246089,233255,12932,-97,161705,123,161583,3523,-7286,364657,371942,-111214,86964,303737,73912,70135,-4859,9553,-917,229825,0,218830,10981,213202,-213188,-1,-1,-209168,209169,-4660,8664138
1999:Q1,65886,65161,86675,256910,239284,18065,-439,164188,152,164035,6047,-10991,217773,228763,-6920,-3603,-6391,-68988,-75178,-660,3817,3034,62596,0,60578,2018,0,1,-1,0,-35317,35316,7115,8730024
1999:Q2,114826,106958,87063,255191,247519,7984,-312,167183,126,167057,944,19741,237642,217901,-76700,76854,2192,-102985,-107815,-10148,8121,6857,105178,0,99137,6042,0,-1,1,0,-80686,80687,5676,8844850
1999:Q3,218300,168336,96137,263298,252008,10956,334,170787,140,170648,-3626,87464,322003,234539,-26188,10923,77872,192974,195042,-11025,203,8754,-115101,0,-111256,-3839,0,-6,1,0,82378,-82377,-27908,9063151
1999:Q4,446069,45273,105761,273782,254023,20189,-430,175341,533,174808,-7319,-105831,182343,288174,-560,45904,398264,135616,113699,2111,15398,4407,262649,0,247030,15617,329489,-329487,0,0,-200506,200506,2531,9509219
2000:Q1,39178,61708,99009,272521,265797,7080,-357,179822,286,179536,-6310,-93741,237710,331452,27044,29396,-25126,-72021,-88782,2724,6422,7615,46896,0,41423,5472,-1,1,0,0,-82058,82058,2596,9548397
2000:Q2,63093,164412,115880,294004,275064,19259,-319,183387,304,183083,-5262,21265,388530,367265,-50630,77897,-99428,-33921,-39336,-308,6790,-1067,-65508,0,-60888,-4617,-1,-2,0,0,32311,-32311,-1891,9611490
2000:Q3,610583,143304,107841,291379,278406,13133,-161,185808,364,185445,-2271,15962,366250,350288,-10731,30232,465561,490058,479002,1433,6553,3071,-24497,0,-24541,44,-1,1,1,0,-15292,15292,1718,10222073
2000:Q4,734499,337570,104938,288796,278289,10844,-337,186824,203,186622,-2966,261771,490928,229157,-83887,54748,6728,171692,172782,-9397,3585,4723,-164963,0,-154441,-10521,-268649,268647,1,1,107746,-107746,390202,10956573
2001:Q1,-91456,175652,82365,268717,276007,-7909,620,190941,149,190792,-4588,77717,202752,125034,-4850,20420,-264432,-43481,-18893,-21242,-1918,-1428,-220952,0,-208078,-12871,1,-3,-1,0,125680,-125681,-2676,10865117
2001:Q2,62752,20846,73755,267941,270358,-2019,-398,194457,294,194163,-271,-82693,23898,106590,-14775,44559,49874,-35654,-19986,-3385,-3338,-8946,85527,0,80488,5039,1,0,-1,0,-68919,68918,-7968,10927868
2001:Q3,40413,225800,57040,257779,265345,-7075,-491,196544,657,195887,4195,185509,182961,-2548,-27350,10601,-180227,56114,78363,-6434,-7427,-8388,-236341,0,-222162,-14177,1,-2,1,0,171574,-171573,-5159,10968281
2001:Q4,-68828,-13527,25094,231738,249622,-17266,-618,197936,334,197602,8708,-52096,-40958,11137,-1150,14624,-59078,-192606,-184887,-836,-929,-5954,133528,0,124904,8624,-461934,461934,0,0,-133917,133916,3777,10899454
2002:Q1,-8299,10425,41489,251668,243572,8820,-725,198820,241,198579,11359,-46711,34452,81163,-2644,18291,-11372,-10797,11495,-8057,-1934,-12302,-575,0,-773,198,-1,2,1,0,4455,-4454,-7351,10891155
2002:Q2,51438,185743,28538,231711,238584,-6128,-746,199647,425,199223,3526,124424,173736,49313,6357,26425,-136500,49229,31117,-5296,-1359,24766,-185729,0,-176520,-9207,-1,-1,0,0,111821,-111821,2195,10942593
2002:Q3,30974,212267,55425,253477,235573,18518,-614,200871,316,200556,-2819,151407,134165,-17242,-20316,25752,-171847,35662,60299,-26744,3080,-974,-207510,0,-195445,-12063,-1,0,-1,0,130108,-130109,-9446,10973567
2002:Q4,246668,13714,33360,232245,234326,-1524,-556,202085,748,201338,-3200,-45094,34343,79437,2098,23350,233533,158088,143971,786,-4091,17423,75445,0,72238,3206,-418067,418068,0,-7076,-94657,101733,-579,11220235
2003:Q1,335489,104714,67936,264435,236235,28760,-560,201827,276,201551,-5328,17989,47828,29840,-10173,28963,229382,267334,287253,-21151,-264,1496,-37952,0,-35398,-2554,1,-1,0,0,35136,-35136,1392,11555724
2003:Q2,82340,-36695,22926,225130,242718,-17164,-424,202933,562,202370,-729,-58252,-91083,-32831,-3438,2069,122052,-24975,-29016,-12635,8570,8106,147026,0,137419,9605,1,2,0,0,-181623,181623,-3017,11638064
2003:Q3,7423,57134,48999,250945,248373,3111,-538,204732,1029,203703,-2786,-8637,-10614,-1978,59,16712,-43983,-69543,-56992,-19789,8456,-1218,25560,0,22693,2867,1,-1,0,0,-63222,63221,-5728,11645487
2003:Q4,108782,34856,46406,246392,249231,-2171,-668,205614,620,204993,-5628,-48523,-27878,20645,-2055,39028,89885,-37338,-63657,5810,4704,15805,127222,0,118970,8252,453072,-453072,0,-816,-138626,139441,-15959,11754269
2004:Q1,396535,105564,70454,272325,244101,28791,-567,207863,454,207410,-5992,21254,170160,148906,-802,14659,290299,272726,257263,13332,2877,-746,17572,0,14221,3351,0,0,-1,0,-44549,44548,671,12150804
2004:Q2,563573,143964,58320,257244,251485,6242,-483,210260,446,209813,-11335,76051,178175,102124,-16823,26417,422784,407652,356749,31135,1611,18156,15132,0,14582,549,0,1,0,0,-16302,16301,-3176,12714376
2004:Q3,568681,160706,72603,275537,260151,15908,-522,213156,713,212443,-10222,98998,185403,86404,-32200,21305,421499,448987,438161,3545,-158,7439,-27488,0,-26217,-1269,0,-2,0,0,11166,-11166,-13524,13283058
2004:Q4,412514,84620,63715,268017,268543,-85,-440,216964,804,216160,-12662,51563,177998,126434,-70730,40072,330214,223565,177954,25350,6477,13784,106648,0,97337,9310,245839,-245838,0,-2653,-114867,117519,-2320,13695572
2005:Q1,136509,100600,106692,317685,276718,41000,-33,221201,825,220376,-10208,10715,212969,202254,-43031,26224,36924,69968,43712,28214,5121,-7078,-33043,0,-31380,-1663,0,0,1,0,2098,-2097,-1016,13832080
2005:Q2,369486,90009,58726,277756,284763,-7039,33,225320,910,224411,-6290,73829,247190,173361,-58722,16176,278129,266308,235339,10423,9534,11012,11822,0,10345,1476,0,1,1,0,-53763,53764,1347,14201566
2005:Q3,432159,144537,94586,314254,293537,19935,782,229423,1087,228336,-9755,117170,227082,109913,-90630,23411,303926,263954,267401,-14264,4876,5940,39972,0,34664,5307,0,1,0,0,-74503,74502,-16304,14633724
2005:Q4,469521,127605,71209,295998,298768,-2771,2,234566,1068,233498,-9777,103717,240296,136580,-83784,36464,340756,320467,282579,-415,10242,28062,20290,0,17270,3019,203292,-203291,0,12705,-49062,36357,1159,15103245
2006:Q1,375834,108555,121243,352261,310625,41524,112,238334,665,237669,-7316,59331,118593,59262,-110795,38777,270466,224795,233558,10842,8696,-28301,45672,0,39476,6196,203374,-203374,0,11659,-57192,45533,-3188,15479079
2006:Q2,465557,131404,100647,330163,318460,11567,135,243065,1123,241942,-13549,106826,239734,132908,-116977,40908,329084,351436,319660,9421,1446,20909,-22353,0,-19854,-2499,-14165,14165,-1,0,39112,-39113,5070,15944636
2006:Q3,505997,97279,107916,345755,324001,21407,348,247055,898,246157,-9216,61013,119510,58497,-107859,36209,408460,354604,330140,28906,2275,-6717,53856,0,50155,3701,101093,-101093,0,1,-62369,62368,258,16450633
2006:Q4,268609,57026,83258,333284,331091,-10468,12661,251887,966,250921,-1860,74404,139929,65525,-137542,36907,221039,153742,101638,25402,7226,19476,67296,0,59516,7779,186470,-186469,-1,-8172,-77566,85737,-9456,16719242
2007:Q1,405853,79122,118019,362674,335693,27084,-102,255998,801,255197,-11342,14811,226366,211555,-109583,55875,333301,328750,302332,18523,15896,-8000,4551,0,1741,2810,125192,-125192,0,-2496,-17843,20339,-6570,17125095
2007:Q2,546339,52465,93397,341723,343238,-1621,107,259720,1292,258427,-11393,61263,267752,206489,-149516,47321,468456,403583,351930,14686,9855,27112,64873,0,56564,8309,209778,-209778,0,71,-73669,73598,25419,17671435
2007:Q3,380264,77772,117968,376235,359479,17262,-506,263176,2075,261101,-4909,62919,241128,178209,-162019,58904,311355,292093,298851,-8093,5718,-4383,19263,0,16185,3077,105662,-105661,1,-89,-29749,29839,-8863,18051699
2007:Q4,181723,172344,93554,343179,355437,-12923,666,265611,1449,264163,-15986,288692,314223,25531,-226618,16716,11123,56345,17612,-13771,4802,47702,-45223,0,-40737,-4485,-146925,146924,-1,23286,49731,-73018,-1743,18233422
2008:Q1,-634443,-22356,157145,396633,358973,35641,2019,269651,976,268676,-30163,-143362,-90815,52547,-84099,47960,-616350,-501105,-489490,-19692,9840,-1763,-115245,0,-102495,-12750,-433376,433376,0,5270,141477,-146747,4263,17598979
2008:Q2,-463113,-72439,110841,346972,362869,-20727,4830,274039,1124,272915,-37909,-179170,-71096,108074,-38612,34502,-394561,-361155,-421415,-17648,4639,73270,-33406,0,-31890,-1516,-156937,156937,0,9975,38036,-48011,3886,17135866
2008:Q3,92182,-15133,92817,356642,359291,-4487,1838,278919,1089,277829,-15093,-84478,-111325,-26847,-73533,50061,112513,217821,223169,28851,5334,-39532,-105309,0,-89778,-15530,-753799,753798,0,-1198,147406,-146208,-5197,17228048
2008:Q4,-899466,-178502,-15267,314378,341395,-36231,9214,281310,861,280450,48335,-111465,-60005,51460,-93475,41704,-682498,-437885,-428709,91271,-9520,-90928,-244613,0,-219224,-25387,-729784,729782,0,200,264896,-265096,-38466,16328582
2009:Q1,-237472,192048,-2381,300546,312034,-17857,6369,279938,735,279203,22989,214866,-2431,-217297,-37950,17513,-415940,-317020,-289921,10197,-10295,-27000,-98920,0,-92353,-6567,-250624,250624,0,-6784,108550,-101766,-13580,16091110
2009:Q2,-1105104,12816,-42842,236055,297756,-62346,645,277062,865,276196,1836,-3875,-3864,11,39311,20222,-1101174,-1216541,-1239749,-841,-9805,33855,115368,0,103330,12037,427224,-427223,1,1249,-143497,142249,-16746,14986006
2009:Q3,-560743,84399,-3511,266895,293548,-26497,-155,275536,878,274658,-5130,32381,39420,7039,20920,34609,-643755,-771051,-755054,-13810,4284,-6471,127297,0,113683,13614,475023,-475023,1,0,-165038,165039,-1387,14425263
2009:Q4,146770,213346,14166,273722,297450,-23481,-247,276634,938,275696,-17078,209624,174644,-34980,-62302,51858,-67414,-115163,-132567,-26733,15581,28555,47750,0,46396,1354,25499,-25499,0,0,-46984,46984,837,14572033
2010:Q1,-62898,90331,41670,306811,295100,12034,-323,276907,722,276185,-11767,55524,112171,56647,-35987,29124,-134650,-180443,-157299,-35650,1112,11394,46464,0,42055,4408,-17283,17284,671,7823,-63001,55848,-18579,14509135
2010:Q2,706870,162976,37805,307136,308006,-789,-81,278429,655,277774,-9098,132127,200130,68003,-35433,28477,442881,561095,536447,10184,11469,2996,-118214,0,-105826,-12388,-481716,481716,0,-73,120463,-120390,101013,15216005
2010:Q3,175559,68629,87915,363079,317049,46252,-222,279678,608,279070,-4513,-17884,128070,145954,-71238,69837,141315,43747,24844,23593,-3504,-1186,97567,0,83054,14512,416223,-416222,0,422,-129625,129203,-34385,15391564
2010:Q4,-1547317,145264,62980,323372,326886,-3061,-454,282607,790,281817,-22215,97808,114912,17104,-58295,42772,214535,122066,43073,22012,13922,43060,92468,-3394,86223,9639,173487,-173487,0,480,-107503,107022,-1907117,13844247
2011:Q1,352158,57963,112554,363229,328531,35127,-429,286078,744,285334,-35404,-26907,104254,131161,-59766,32082,275039,218859,182584,9728,18845,7703,56180,-678,49732,7127,139624,-139625,0,-8579,-71085,79664,19156,14196405
2011:Q2,223709,139155,62184,331912,339001,-6782,-307,290469,1212,289257,-20741,129291,160983,31692,-101392,49072,87996,89838,18616,25448,11124,34651,-1843,1689,-3810,278,-74138,74138,-1,9,-2279,2269,-3443,14420114
2011:Q3,-161753,159734,89729,374655,354235,20496,-76,293846,748,293098,-8920,155084,185377,30293,-133088,48009,-311942,-154480,-139054,7664,5068,-28157,-157462,3746,-139758,-21451,-798517,798518,0,-141,191961,-191820,-9544,14258361
2011:Q4,111538,-308706,60618,355180,362755,-7372,-203,297505,754,296751,-2943,-315856,-81999,233857,-88329,34860,413156,311045,279751,16918,-2378,16754,102111,230,93783,8099,190448,-190449,0,-3762,-118767,122529,7087,14369899
2012:Q1,232919,-91001,131741,425819,377974,47907,-62,301892,885,301007,-7814,-218063,6635,224697,-49568,44888,322603,196017,194509,7030,13250,-18772,127166,-866,112948,15083,274148,-274147,580,-19062,-145956,165598,1317,14602818
2012:Q2,95411,212586,74240,384594,385665,-937,-134,305784,723,305061,4570,186654,319840,133186,-99135,50827,-112510,-74040,-77660,-5636,4620,4635,-38469,1225,-34422,-5273,-300753,300754,1,-120,40209,-40088,-4665,14698229
2012:Q3,192095,-34075,130044,433138,385186,48056,-105,309312,772,308541,-6219,-123727,67255,190982,-73428,33036,232132,165808,154539,8156,7329,-4216,66324,374,57991,7959,231514,-231514,0,365,-79466,79101,-5962,14890323
2012:Q4,-95182,-200549,57768,367749,388701,-21499,548,311967,922,311044,-1986,-238843,-86681,152162,-77876,58401,111996,121691,91514,9717,-11349,31809,-9696,-510,-10628,1441,87109,-87108,-1,-5855,5333,521,-6628,14795141
2013:Q1,276156,65409,101003,420088,382487,37393,208,314527,1195,313332,4558,-22156,117936,140092,-38256,24818,216951,103747,140942,-3582,-5026,-28587,113203,-538,104289,9452,95246,-95246,-1,516,-125158,124642,-6203,15071298
2013:Q2,428755,16616,63721,391183,395032,-4317,468,317239,639,316600,10223,-33255,66934,100189,-73497,59647,423499,399647,374817,-5859,13513,17176,23852,-2266,27109,-993,-140277,140279,0,67,-703,636,-11361,15500052
2013:Q3,667863,137236,136781,459841,404728,54479,634,321753,1606,320147,1308,6165,294190,288024,-60269,54559,527413,463766,477124,-1370,12223,-24211,63647,-648,55133,9162,364801,-364802,0,-960,-79480,80440,3214,16167916
2013:Q4,526932,176673,81292,404889,409273,-4450,66,325306,862,324445,-1710,163891,228672,64781,-105274,36764,352199,220149,167452,-12666,23724,41639,132052,-845,122450,10447,340567,-340567,1,166,-120797,120632,-1941,16694847
2014:Q1,-103330,-9204,147532,464344,423889,40346,109,330960,1596,329364,-14148,28426,37145,8719,-101911,-83251,-95927,-117825,-112984,-8188,12097,-8751,21899,1153,17641,3105,84497,-84497,0,-8256,-33258,41514,1801,16591517
2014:Q2,386084,58837,95440,428296,431379,-3273,190,334428,819,333609,-1572,-53630,157864,211494,-48493,65520,329480,256349,234631,1409,-1458,21767,73131,847,65075,7209,198322,-198322,0,627,-71941,71314,-2233,16977601
2014:Q3,363646,126201,151677,496344,444423,50598,1324,339117,789,338327,5551,-4509,269277,273786,-80452,59485,239893,234114,267363,-6896,6215,-32568,5780,385,8986,-3591,-314067,314067,0,-87,16931,-16844,-2448,17341248
2014:Q4,150636,-195417,77428,432971,446333,-13327,-36,343243,786,342457,12300,-290234,209150,499384,-71090,88479,351425,283696,273064,405,3393,6834,67729,891,64950,1888,-275551,275551,0,-567,-64645,65212,-5372,17491884
2015:Q1,547344,43269,138477,506518,447581,59079,-142,348723,985,347738,19318,-170698,189479,360177,-116963,192453,511749,499504,537713,-8238,20032,-50003,12244,594,6784,4867,49237,-49238,-1,-2822,-30396,33218,-7674,18039227
2015:Q2,276503,152133,141474,496974,447680,19256,30039,349043,579,348465,6457,40153,476061,435908,-102404,72910,166176,172021,161677,-15047,6741,18651,-5846,-1397,-3583,-867,-54755,54756,-1,2770,21182,-23953,-41806,18315730
2015:Q3,142093,253748,138526,505987,453215,52950,-178,352113,2374,349739,15349,179587,504941,325354,-129399,65034,-111242,11000,81004,-22212,-10690,-37102,-122242,663,-106487,-16419,-555686,555687,0,1136,111320,-112455,-413,18457823
2015:Q4,-46873,-144435,59225,426388,441052,-14417,-246,351991,2035,349957,15172,-144191,-30501,113690,-104711,45241,99583,2503,15839,-15210,-26332,28205,97080,-418,91575,5923,192470,-192470,0,869,-58539,57670,-2021,18410950
2016:Q1,-247096,8604,110657,478610,437716,41170,-276,351794,884,350910,16159,-48546,44865,93410,-127487,73979,-271678,-285018,-241756,-10444,-14019,-18800,13340,1233,11595,511,-76401,76402,0,-42600,-36642,79243,15978,18163854
2016:Q2,343677,169405,89928,438627,436200,-5402,7829,355875,983,354892,-7176,92108,420935,328827,-136914,124283,193470,158545,106726,-9292,19555,41556,34925,1640,29014,4272,-118671,118671,0,4278,-46187,41908,-19198,18507531
2016:Q3,732254,152853,105355,463043,441138,21857,48,358167,988,357179,-478,19088,290041,270953,-150658,179068,593435,533216,559256,-3552,1235,-23723,60220,-596,52021,8794,231002,-231001,0,2152,-54986,52834,-14035,19239784
2016:Q4,189535,-35819,62904,422199,445609,-23072,-338,363251,2080,361172,-3956,-53836,189935,243771,-80792,35905,236691,186597,101509,925,26572,57590,50096,-3032,53434,-306,-25436,25436,1,-2177,-4481,6659,-11337,19429319
2017:Q1,91318,135049,115632,467763,458023,10056,-316,366446,1064,365382,-14315,12789,1988,-10801,-89438,96066,-46928,-153522,-182178,12079,6575,10002,106595,143,94789,11663,283445,-283445,0,7836,-79159,71323,3196,19520637
2017:Q2,546795,149457,99682,464734,463501,1619,-386,370810,903,369907,-5758,34480,132357,97876,-55464,70758,410767,357118,342881,-5576,18723,1090,53648,605,45887,7156,187275,-187275,-1,1468,-49271,47803,-13429,20067432
2017:Q3,531606,236345,144597,511798,469651,40831,1316,375156,1309,373847,-7954,138435,411529,273094,-119607,72920,324365,243295,252891,-1468,15955,-24082,81070,32,71683,9355,323689,-323688,0,-156,-61810,61966,-29104,20599038
2017:Q4,665605,146933,94270,453675,478358,-24239,-444,378205,988,377217,-18799,54991,-3391,-58382,-61042,58714,531847,409507,345735,6058,13672,44043,122340,-280,113846,8773,167302,-167301,0,4111,-79879,75768,-13174,21264643
2018:Q1,10893,176258,153727,522895,490586,32815,-506,382150,846,381304,-12981,98770,299750,200980,-122438,46199,-162507,-134735,-166168,7123,22130,2181,-27772,-1914,-23870,-1988,-270273,270273,0,5637,40879,-46516,-2858,21275536
2018:Q2,683713,48801,119332,488972,501697,-12185,-540,387404,1085,386319,-17764,130157,194020,63863,-225150,24462,638266,579213,511074,15706,19406,33027,59054,-392,56211,3234,-54321,54322,1,903,-31483,30581,-3354,21959249
2018:Q3,-186923,-52818,169447,550773,506729,44592,-549,391902,889,391013,-10576,-229820,171375,401195,-79881,87436,-129887,-278858,-289341,31199,7271,-27987,148971,-1009,141140,8842,-10357,10355,0,1174,-89366,88191,-4218,21772326
2018:Q4,151018,19538,112348,502517,512873,-10209,-147,396550,1005,395546,-6381,20074,200741,180667,-190305,77421,-265568,57404,34414,8006,19,14966,-322971,1408,-292223,-32156,-838518,838518,1,1434,231989,-233422,397049,21923344
2019:Q1,425158,-125670,179237,577354,520334,56096,924,403051,964,402087,-4934,-199510,375338,574848,-174233,68836,555293,293814,272433,17229,22015,-17863,261479,1514,233867,26096,543798,-543796,0,6159,-209962,203803,-4464,22348503
2019:Q2,1060874,342760,131871,538410,531033,7576,-199,408986,1059,407927,-2447,196104,659443,463339,-46588,61373,697698,610215,587755,2994,14601,4865,87483,2220,76745,8520,147648,-147650,0,341,-83070,82730,20417,23409377
2019:Q3,672605,324177,150320,573510,532415,41338,-243,413107,947,412160,10083,253412,708007,454595,-112259,32705,332568,305801,340365,-10203,5809,-30170,26767,1395,25035,335,-102994,102997,0,-105,-26938,27043,15860,24081982
2019:Q4,183386,195696,81555,495345,527639,-31698,-596,416514,1103,415411,-2723,185810,653645,467834,-124859,53190,-19217,-216447,-248855,-1795,-7332,41535,197229,-1031,182030,16232,344998,-344999,0,1449,-114641,113192,6907,24265368
2020:Q1,-235365,165305,95942,540491,519625,21427,-560,421289,1153,420136,23261,133708,681910,548202,-96284,31940,-390152,114364,110608,25845,20580,-42668,-504516,5649,-457817,-52236,-1507401,1507289,0,591,328573,-329163,-10518,24030003
2020:Q2,402744,-162805,-39310,396409,479571,-82479,-683,424433,1026,423407,11285,-141012,171893,312904,-14968,32485,572102,164769,67849,16901,41137,38883,407332,-707,365627,42071,752125,-751784,-1,-5012,-305085,310096,-6553,24432748
2020:Q3,546965,412135,128844,533839,498372,33762,1706,426985,983,426002,-21990,230189,442253,212064,12059,41043,157588,-43411,-46597,-6616,16815,-7014,200999,-1344,183467,18518,248831,-248473,0,4556,-118262,113705,-22757,24979713
2020:Q4,898673,-71541,89244,490154,511868,-21037,-677,431647,1170,430477,-30736,-166834,133553,300386,-68410,74459,973337,672879,592235,-12162,28987,63819,300457,-1704,270327,31018,800121,-799305,0,-2186,-222018,224204,-3123,25878386
2021:Q1,358871,103252,162321,536284,532316,127,3842,436329,1177,435153,-62366,-109011,297207,406218,-27267,77209,273145,119087,31236,29279,2903,55669,154058,-5024,146810,11669,309708,-309105,0,-15932,-37672,53604,-17526,26237257
2021:Q2,912837,192098,126548,491385,546882,-54803,-694,445148,1203,443945,-80311,109135,230965,121830,-128646,85061,736313,495022,431523,-44261,15600,92161,241290,1252,217015,21935,389056,-387968,-1,-3424,-162081,165504,-15574,27150094
2021:Q3,1123538,346290,176548,572663,555302,13593,3767,456382,1153,455229,-60267,295211,524651,229440,-217045,91576,794474,791336,729413,60513,14187,-12776,3139,-765,6633,-2748,-117292,117311,1,-5191,20003,-14811,-17226,28273632
2021:Q4,1169402,112271,175530,588729,567739,21790,-800,470699,2115,468584,-57500,85345,298044,212699,-251761,103157,1075786,759586,592934,91241,18748,56663,316202,-350,299366,15902,202183,-200899,1,1822,-146948,145127,-18655,29443034
