date,Nonfinancial noncorporate business; consumption of fixed capital, structures, equipment, and intellectual property products, current cost basis (gross saving) (NIPA basis),Nonfinancial noncorporate business; gross saving less net capital transfers paid,Nonfinancial noncorporate business; gross saving less net capital transfers paid,Nonfinancial noncorporate business; total capital expenditures,Nonfinancial noncorporate business; gross fixed investment,Nonfinancial noncorporate business; inventories,Nonfinancial noncorporate business; net lending (+) or borrowing (-) (financial account),Nonfinancial noncorporate business; total financial assets,Nonfinancial noncorporate business; checkable deposits and currency; asset,Nonfinancial noncorporate business; total time and savings deposits; asset,Nonfinancial noncorporate business; money market fund shares; asset,Nonfinancial noncorporate business; debt securities; asset,Nonfinancial noncorporate business; total U.S. government securities; asset,Nonfinancial noncorporate business; municipal securities; asset,Nonfinancial noncorporate business; loans; asset,Nonfinancial noncorporate business; total mortgages; asset,Nonfinancial noncorporate business; consumer credit; asset,Nonfinancial noncorporate business; trade receivables; asset,Nonfinancial noncorporate business; total miscellaneous assets,Nonfinancial noncorporate business; insurance receivables due from property-casualty insurance companies; asset,Nonfinancial noncorporate business; equity in Farm Credit System; asset,Nonfinancial noncorporate business; Paycheck Protection Program receivables due from federal government; asset,Nonfinancial noncorporate business; unidentified miscellaneous assets,Nonfinancial noncorporate business; total liabilities and equity,Nonfinancial noncorporate business; total liabilities,Nonfinancial noncorporate business; loans; liability,Nonfinancial noncorporate business; depository institution loans n.e.c.; liability,Nonfinancial noncorporate business; other loans and advances; liability,Nonfinancial noncorporate business; total mortgages; liability,Nonfinancial noncorporate business; trade payables; liability,Nonfinancial noncorporate business; taxes payable; liability,Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: interncompany debt; liability (market value),Nonfinancial noncorporate business; unidentified miscellaneous liabilities,Nonfinancial noncorporate business; equity and investment fund shares excluding mutual fund shares and money market fund shares; liability,Nonfinancial noncorporate business; proprietors' equity in noncorporate business,Nonfinancial noncorporate business; foreign direct investment in U.S. real estate business: equity; liability (market value)
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1961:Q1,11451,11451,11451,15017,15191,-174,-3566,2404,-108,0,0,0,0,0,-2432,0,-2432,4708,236,216,20,0,0,5970,11132,7160,440,788,5932,3972,0,0,0,-5162,-5170,8
1961:Q2,11511,11511,11511,16559,15701,858,-5048,-124,192,0,0,0,0,0,676,0,676,-1240,248,244,4,0,0,4924,3968,5408,-164,-344,5916,-1444,0,4,0,956,948,8
1961:Q3,11582,11582,11582,18518,16286,2232,-6936,1640,272,0,0,0,0,0,140,0,140,936,292,232,60,0,0,8576,7956,8116,872,760,6484,-160,0,0,0,620,608,12
1961:Q4,11670,11670,11670,19343,16919,2424,-7673,-1356,116,0,0,0,0,0,1328,0,1328,-3004,204,188,16,0,0,6317,1824,6092,1256,220,4616,-4272,0,4,0,4494,4486,8
1962:Q1,11776,11776,11776,20757,17519,3238,-8981,2100,60,0,0,0,0,0,-1412,0,-1412,3280,172,152,20,0,0,11081,9549,6749,548,933,5268,2800,0,0,0,1532,1528,4
1962:Q2,11863,11863,11863,19588,18209,1379,-7725,-1520,36,0,0,0,0,0,972,0,972,-2624,96,92,4,0,0,6205,6833,7921,1004,45,6872,-1088,0,0,0,-627,-631,4
1962:Q3,11948,11948,11948,20119,18552,1567,-8171,496,-8,0,0,0,0,0,-4,0,-4,340,168,104,64,0,0,8667,8264,7560,948,428,6184,700,0,4,0,403,403,0
1962:Q4,12025,12025,12025,19664,18645,1019,-7639,-1468,-84,0,0,0,0,0,1184,0,1184,-2764,196,180,16,0,0,6171,5245,8109,1956,425,5728,-2864,0,0,0,926,922,4
1963:Q1,12104,12104,12104,21855,18939,2916,-9751,1572,-96,0,0,0,0,0,-1396,0,-1396,2748,316,296,20,0,0,11323,9061,7081,116,1585,5380,1980,0,0,0,2262,2258,4
1963:Q2,12189,12189,12189,21150,20039,1111,-8961,-744,-204,0,0,0,0,0,848,0,848,-1788,400,400,0,0,0,8217,7586,9426,1232,22,8172,-1840,0,0,0,631,627,4
1963:Q3,12287,12287,12287,21270,20511,759,-8983,440,-196,0,0,0,0,0,184,0,184,-20,472,396,76,0,0,9423,7179,8547,812,563,7172,-1372,0,4,0,2244,2240,4
1963:Q4,12402,12402,12402,22686,21137,1549,-10284,-1428,-84,0,0,0,0,0,1316,0,1316,-2944,284,268,16,0,0,8856,5295,9623,2468,1127,6028,-4328,0,0,0,3561,3553,8
1964:Q1,12539,12539,12539,22466,21858,608,-9927,1704,4,0,0,0,0,0,-1148,0,-1148,2452,396,376,20,0,0,11631,8837,6745,516,1357,4872,2088,0,4,0,2794,2790,4
1964:Q2,12684,12684,12684,21834,21795,39,-9150,592,116,0,0,0,0,0,552,0,552,-480,404,400,4,0,0,9742,9513,9593,852,485,8256,-80,0,0,0,229,221,8
1964:Q3,12837,12837,12837,21526,21867,-341,-8689,1616,156,0,0,0,0,0,132,0,132,828,500,416,84,0,0,10305,9120,9152,944,728,7480,-36,0,4,0,1185,1181,4
1964:Q4,13008,13008,13008,22139,21888,251,-9131,-280,132,0,0,0,0,0,1368,0,1368,-2220,440,408,32,0,0,8851,3498,7694,676,794,6224,-4196,0,0,0,5352,5344,8
1965:Q1,13216,13216,13216,25045,22387,2658,-11829,1476,104,0,0,0,0,0,-1136,0,-1136,2084,424,392,32,0,0,13305,10068,7736,1704,1224,4808,2328,0,4,0,3237,3233,4
1965:Q2,13422,13422,13422,25540,22900,2640,-12118,-192,120,0,0,0,0,0,668,0,668,-1444,464,384,80,0,0,11926,10179,10711,1472,439,8800,-532,0,0,0,1747,1739,8
1965:Q3,13644,13644,13644,25797,23276,2521,-12153,1484,108,0,0,0,0,0,32,0,32,884,460,396,64,0,0,13637,10156,9748,1312,532,7904,404,0,4,0,3481,3473,8
1965:Q4,13888,13888,13888,26315,23987,2328,-12427,-200,84,0,0,0,0,0,1480,0,1480,-2228,464,436,28,0,0,12227,5598,9110,1788,962,6360,-3512,0,0,0,6629,6617,12
1966:Q1,14163,14163,14163,26829,24232,2597,-12666,1956,12,0,0,0,0,0,-1356,0,-1356,2788,512,464,48,0,0,14622,13425,12777,2164,2253,8360,644,0,4,0,1197,1197,0
1966:Q2,14420,14420,14420,24558,24044,514,-10138,-428,-28,0,0,0,0,0,516,0,516,-1468,552,496,56,0,0,9710,8235,10907,2804,123,7980,-2672,0,0,0,1475,1471,4
1966:Q3,14667,14667,14667,25187,23857,1330,-10520,2760,-32,0,0,0,0,0,-420,0,-420,2620,592,520,72,0,0,13280,7799,7247,672,675,5900,552,0,0,0,5482,5478,4
1966:Q4,14908,14908,14908,25290,23158,2132,-10382,-84,8,0,0,0,0,0,1052,0,1052,-1696,552,520,32,0,0,10298,4470,7806,3360,654,3792,-3336,0,0,0,5828,5824,4
1967:Q1,15152,15152,15152,26021,22458,3563,-10869,2004,92,0,0,0,0,0,-1336,0,-1336,2636,612,564,48,0,0,12873,6180,6396,392,1688,4316,-220,0,4,0,6693,6681,12
1967:Q2,15395,15395,15395,25625,22994,2631,-10230,432,120,0,0,0,0,0,304,0,304,-672,680,584,96,0,0,10662,11737,11809,1992,505,9312,-76,0,4,0,-1075,-1091,16
1967:Q3,15643,15643,15643,25120,23405,1715,-9477,2344,148,0,0,200,200,0,-412,0,-412,1760,648,612,36,0,0,11821,12028,10440,400,556,9484,1584,0,4,0,-207,-223,16
1967:Q4,15906,15906,15906,24942,24495,447,-9036,404,168,0,0,200,200,0,980,0,980,-1600,656,608,48,0,0,9440,11031,12679,2656,1883,8140,-1652,0,4,0,-1591,-1607,16
1968:Q1,16207,16207,16207,29043,25418,3625,-12836,-4608,124,0,0,200,200,0,-1120,0,-1120,-4516,704,660,44,0,0,8228,-2524,6552,464,1072,5016,-9080,0,4,0,10752,10740,12
