1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,1315,92,1130,93,0,1315,517,6,0,-2,0,407,0,6,8,365,6,0,0,0,2,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1116,215,992,-91,0,1116,305,14,0,0,0,425,0,14,7,344,5,2,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,669,245,582,-158,0,669,124,-6,0,-7,0,212,0,-6,17,325,6,2,0,0,2,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,300,369,-48,0,621,0,-1,0,5,0,294,0,-1,11,303,4,2,0,0,4,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1973:Q3,20108,948,41411,-22263,12,20108,-2768,48,156,272,132,12600,64,48,-8,5152,-140,232,-80,0,600,3800
1973:Q4,18684,264,43321,-24993,92,18684,-820,48,92,-452,164,9164,88,48,-20,7380,204,604,696,0,64,1424
1974:Q1,14996,1168,6892,6756,180,14996,-100,292,304,216,272,8296,32,292,-8,3604,40,312,-24,0,452,1016
1974:Q2,19688,124,1381,18159,24,19688,-152,296,264,588,208,12556,24,296,-8,4728,-52,444,-212,0,832,-124
1974:Q3,10672,988,-11194,20802,76,10672,-4048,584,156,160,20,7136,64,584,-4,4640,-44,204,0,0,544,676
1974:Q4,13336,168,-2579,15679,68,13336,-104,516,76,420,864,3824,72,516,-16,6068,28,916,0,0,940,-784
1975:Q1,8528,848,-2057,9745,-8,8528,3456,268,-112,284,224,2776,460,244,-24,4048,172,428,0,0,-220,-3476
1975:Q2,12108,68,3310,8802,-72,12108,2764,188,-96,652,0,7620,532,60,84,3988,8,464,0,0,-416,-3740
1975:Q3,14400,1132,5913,7471,-116,14400,3576,336,-64,332,-12,11052,-248,208,76,3108,112,332,0,0,404,-4812
1975:Q4,15688,44,5762,9874,8,15688,1680,364,-36,768,-36,11096,-404,216,120,4616,220,-24,0,0,552,-3444
1976:Q1,8912,752,-2685,10681,164,8912,-1052,1272,4,320,8,6288,-80,-104,0,2764,104,132,0,0,472,-1216
1976:Q2,12496,684,7901,3587,324,12496,-216,-8,120,148,-4,9488,-12,-108,96,2368,-32,300,-40,0,1632,-1236
1976:Q3,15088,564,9386,4854,284,15088,0,-96,392,676,84,10956,-136,-80,-4,3428,0,340,40,0,752,-1264
1976:Q4,16148,244,7604,7760,540,16148,-1272,8,624,352,-76,10084,-156,-68,116,6112,280,212,0,0,1224,-1292
1977:Q1,12844,600,2752,9544,-52,12844,-444,28,280,488,172,7932,8,-136,216,2772,-44,80,0,0,2184,-692
1977:Q2,11580,940,7967,2921,-248,11580,-2028,64,420,688,-28,8024,44,-136,164,3560,356,540,0,0,600,-688
1977:Q3,21788,600,14894,6446,-152,21788,16,560,760,640,0,13664,-84,360,108,5400,-92,232,0,0,916,-692
1977:Q4,28664,900,20464,7356,-56,28664,304,480,1044,512,4,14936,-104,280,-44,10552,-8,612,0,0,788,-692
1978:Q1,18584,1060,11710,6634,-820,18584,-412,-556,752,2608,56,12372,48,-640,-36,4868,-24,-24,0,0,-308,-120
1978:Q2,21540,1308,14822,5022,388,21540,-44,-504,912,-1364,-12,17460,76,-704,-40,6372,196,-272,0,0,-404,-132
1978:Q3,22132,-72,9832,11948,424,22132,-76,200,1312,860,-16,12320,40,0,4,7632,-4,204,0,0,-144,-200
1978:Q4,22356,1044,4373,16531,408,22356,-1368,100,1636,164,136,9824,28,0,100,12316,12,488,0,0,-1020,-60
1979:Q1,18028,312,11236,6328,152,18028,-1400,204,1876,1128,16,8512,64,4,228,6492,88,140,0,0,728,-52
1979:Q2,26144,144,-2275,28307,-32,26144,-1732,220,1780,672,180,16188,68,20,-80,8436,-104,72,0,0,480,-56
1979:Q3,30568,948,210,29514,-104,30568,-620,224,1544,820,332,16320,1316,24,120,9576,188,-4,0,0,784,-56
1979:Q4,24260,432,-7414,31282,-40,24260,-976,172,1364,744,264,10096,1564,36,768,10248,60,424,0,0,-448,-56
1980:Q1,17736,-196,-10689,28645,-24,17736,512,-180,-200,1608,72,3208,1568,-260,496,10536,296,356,0,0,-176,-100
1980:Q2,19808,1252,-20727,39315,-32,19808,352,300,104,1044,420,6384,1564,100,188,8684,120,276,0,0,368,-96
1980:Q3,19676,1824,-12926,30806,-28,19676,-672,224,864,1056,-68,6192,1160,124,176,8764,896,192,0,0,864,-96
1980:Q4,24316,-304,25,24619,-24,24316,-984,252,1484,1012,216,8204,996,116,516,11000,284,564,0,0,756,-100
1981:Q1,30432,772,1515,28145,0,30432,-2512,9520,3176,716,68,7144,1520,364,244,7800,508,156,0,0,1760,-32
1981:Q2,43832,1096,22027,20705,4,43832,-2844,15412,3324,984,532,13252,1984,572,368,7820,400,672,0,0,1384,-28
1981:Q3,41704,1136,21310,19242,16,41704,-3920,17704,3688,1032,804,13060,1492,524,408,5996,12,500,0,0,436,-32
1981:Q4,42800,184,-624,43208,32,42800,-4596,20176,3972,1208,524,9300,1956,220,368,8372,196,268,0,0,860,-24
1982:Q1,31064,3500,-3584,31088,60,31064,-10396,20256,2160,732,644,8552,1356,160,260,5640,0,360,0,0,1284,56
1982:Q2,36112,1532,-14985,49473,92,36112,-544,1908,1888,672,1060,16704,1584,32,168,6508,4868,696,0,0,508,60
1982:Q3,42556,664,-17532,59336,88,42556,-500,6496,1196,808,764,26236,900,-40,212,1948,2372,968,0,0,1136,60
1982:Q4,37232,1764,-6236,41640,64,37232,-408,8872,644,672,1128,13612,472,-72,396,7440,4136,160,0,0,120,60
1983:Q1,50832,6156,-15336,59972,40,50832,5296,2228,648,256,632,27120,124,-228,596,7236,7148,80,0,0,-196,-108
1983:Q2,55540,5136,17103,33277,24,55540,1004,3968,1116,396,272,37320,-204,-416,820,8240,1500,192,0,0,1440,-108
1983:Q3,55040,8988,16640,29400,12,55040,1388,-3524,2276,416,580,37236,-564,-400,824,11172,4020,20,0,0,1704,-108
1983:Q4,61796,9760,17194,34850,-8,61796,-72,4812,3216,420,-12,36140,1428,-296,604,14488,-1484,956,0,0,1700,-104
1984:Q1,60260,13680,-7438,53798,220,60260,24,14688,3760,60,256,42376,-3072,-140,412,3756,-4468,220,0,0,1948,440
1984:Q2,85116,8068,22843,53841,364,85116,-592,14428,4012,280,148,54008,-632,-68,304,11112,-1516,848,0,0,2316,468
