1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1989:Q1,753193,753193,0,52653,0,0,421578,86747,13673,33377,145165,188471,285331,0,279391
1989:Q2,769617,769617,0,54392,0,0,429167,88288,14243,34535,148992,195893,290431,0,283293
1989:Q3,784207,784207,0,55776,0,0,436267,90948,14916,35835,150465,202075,293292,0,288840
1989:Q4,809285,809285,0,63829,0,0,445840,91654,16029,47335,144598,222295,290885,0,296105
1990:Q1,792320,792320,0,58512,0,0,433139,90034,16760,53930,139945,214920,287502,0,289898
1990:Q2,798712,798712,0,59585,0,0,429407,90360,17295,62958,139107,223520,289637,0,285555
1990:Q3,812302,812302,0,60075,0,0,432543,91628,17868,67173,143015,233653,290258,0,288391
1990:Q4,824391,824391,0,67141,0,0,431628,91597,19243,76663,138119,250909,283891,0,289591
1991:Q1,802207,802207,0,59186,0,0,420232,88475,20127,83251,130936,243907,275396,0,282904
1991:Q2,801306,801306,0,57385,0,0,414929,88520,20617,88611,131244,249675,269104,0,282527
1991:Q3,802500,802500,0,57243,0,0,409742,89222,20769,97418,128106,257752,267363,0,277385
1991:Q4,815581,815581,0,62988,0,0,412337,90302,21104,102957,125893,277089,264214,0,274278
1992:Q1,793353,793353,0,56032,0,0,396493,89473,21900,106694,122761,263739,262328,0,267286
1992:Q2,792332,792332,0,56873,0,0,394113,88307,22674,109534,120831,267816,259843,0,264673
1992:Q3,801933,801933,0,57843,0,0,394774,90706,23689,113540,121381,272158,264124,0,265651
1992:Q4,824769,824769,0,65741,0,0,400258,91694,24173,120277,122626,292258,263987,0,268524
1993:Q1,807262,807262,0,63351,0,0,395674,91424,24627,119788,112398,281767,265446,0,260049
1993:Q2,818662,818662,0,64553,0,0,404008,95387,25330,119082,110302,286864,271990,0,259808
1993:Q3,842668,842668,0,66608,0,0,416558,98893,26045,123831,110733,298288,281967,0,262413
1993:Q4,886169,886169,0,77229,0,353,433559,101634,26805,130455,116134,325011,289768,0,271390
1994:Q1,883876,883876,0,71705,0,350,434943,101583,27546,127977,119772,316400,294262,0,273214
1994:Q2,918580,918580,0,73256,0,354,451556,108183,28703,132574,123954,331247,308539,0,278794
1994:Q3,959953,959953,0,74741,0,558,472980,114343,29435,137886,130010,348625,322892,0,288436
1994:Q4,1021168,1021168,0,86621,0,6865,497245,119594,30370,146052,134421,383187,330198,0,307783
1995:Q1,1024546,1024546,0,79747,0,6874,497208,120631,31460,153268,135358,381573,333728,0,309245
1995:Q2,1063126,1063126,0,80505,0,6211,510078,125693,33112,166238,141289,401754,342968,0,318404
1995:Q3,1109599,1109599,0,78280,0,7166,525614,129178,34046,189591,145724,427090,356289,0,326220
1995:Q4,1168160,1168160,0,85061,0,9182,542434,131939,34336,213085,152123,464947,367069,0,336144
1996:Q1,1162207,1162207,0,76678,0,11536,531479,131511,33881,224607,152515,456188,370159,0,335860
1996:Q2,1196579,1196579,0,72017,0,13039,545855,136055,33652,242096,153865,471729,383448,0,341402
1996:Q3,1229847,1229847,0,68520,0,15529,558840,140935,32867,257317,155839,484730,394361,0,350756
1996:Q4,1273878,1273878,0,77745,0,17671,572174,144148,33753,273490,154897,524417,397690,0,351771
1997:Q1,1254175,1254175,0,69957,0,20512,551018,143949,32847,278296,157596,505699,392005,0,356471
1997:Q2,1278038,1278038,0,67973,0,22885,558500,147640,31488,287881,161671,513922,403800,0,360316
1997:Q3,1305805,1305805,0,68657,0,25614,558150,150016,30401,308273,164694,527696,413964,0,364145
1997:Q4,1344165,1344165,0,84409,0,27635,562236,152362,29521,320460,167542,555533,423206,0,365426
1998:Q1,1324043,1324043,0,78297,0,31397,541244,150733,27725,329394,165253,535467,422978,0,365598
