1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,-3370,-3879,312,182,8,7,-3436,-32,-3879,0,0,0,475,66,37,37,0,-3916,-3916,0,0,0,-32,0,-32,-7,-25,129,129,0,206,245,39,0,-1,1,-140,-148,8,0,0,0,475,66,72,21,-8,-7,6,66
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,2451,1277,1060,134,5,-25,2352,893,1277,0,0,0,182,99,159,159,0,1118,1118,0,0,0,893,0,893,834,59,161,161,0,151,185,34,87,85,2,43,37,6,0,0,0,182,128,135,16,-5,25,7,99
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1960:Q2,-211,-58,-305,66,-4,90,-205,-503,-58,0,0,0,356,-6,130,130,0,-188,-188,0,0,0,-503,0,-503,45,-548,280,280,0,94,123,29,10,8,2,8,4,4,0,0,0,356,-70,-79,13,4,-90,-9,-6
1960:Q3,1737,580,998,105,-6,60,1259,445,580,0,0,0,234,478,50,50,0,530,530,0,0,0,445,0,445,119,326,134,134,0,124,133,9,18,17,1,6,9,-3,0,0,0,234,445,437,13,6,-60,-8,478
1960:Q4,-1437,-1171,-182,65,-6,-143,-948,313,-1171,0,0,0,-90,-489,-194,-194,0,-977,-977,0,0,0,313,0,313,881,-568,-109,-109,0,116,134,18,25,24,1,72,45,27,0,0,0,-90,-317,-326,14,6,143,-9,-489
1961:Q1,-2099,-805,-1271,154,-8,-169,-1595,-1011,-805,0,0,0,221,-504,284,284,0,-1089,-1089,0,0,0,-1011,0,-1011,-1092,81,56,56,0,193,224,31,-14,-13,-1,42,-9,51,0,0,0,221,-338,-329,-2,8,169,9,-504
1961:Q2,362,-3,163,210,-10,2,609,345,-3,0,0,0,267,-247,-727,-727,0,724,724,0,0,0,345,0,345,416,-71,158,158,0,188,223,35,16,17,-1,63,72,-9,0,0,0,267,-251,-241,-2,10,-2,10,-247
1961:Q3,1230,561,691,12,-10,-24,725,176,561,0,0,0,-12,505,967,967,0,-406,-406,0,0,0,176,0,176,129,47,8,8,0,18,10,-8,17,16,1,21,25,-4,0,0,0,-12,548,545,6,10,24,-3,505
1961:Q4,1402,896,967,-264,-8,-189,1339,1033,896,0,0,0,-590,63,-181,-181,0,1077,1077,0,0,0,1033,0,1033,1000,33,-137,-137,0,-243,-267,-24,95,90,5,115,121,-6,0,0,0,-590,282,325,65,8,189,43,63
1962:Q1,-2744,-390,-2208,53,-5,-194,-1555,-1327,-390,0,0,0,162,-1189,211,211,0,-601,-601,0,0,0,-1327,0,-1327,-1382,55,158,158,0,23,22,-1,-81,-77,-4,100,114,-14,0,0,0,162,-1002,-1028,-38,5,194,-26,-1189
1962:Q2,103,-295,269,22,-3,110,94,417,-295,0,0,0,-28,9,-715,-715,0,420,420,0,0,0,417,0,417,544,-127,-1,-1,0,16,22,6,2,5,-3,41,31,10,0,0,0,-28,-111,-137,-39,3,-110,-26,9
1962:Q3,2769,984,1725,1,-2,61,1900,898,984,0,0,0,18,869,1085,1085,0,-101,-101,0,0,0,898,0,898,179,719,-64,-64,0,19,16,-3,-21,-21,0,-42,-39,-3,0,0,0,18,831,820,10,2,-61,-11,869
1962:Q4,-516,598,-1008,46,-2,-150,630,537,598,0,0,0,-505,-1146,249,249,0,349,349,0,0,0,537,0,537,1262,-725,-275,-275,0,3,17,14,85,81,4,148,143,5,0,0,0,-505,-1046,-954,40,2,150,92,-1146
1963:Q1,-2836,-1353,-1370,65,-3,-175,-2188,-1523,-1353,0,0,0,688,-648,-309,-309,0,-1044,-1044,0,0,0,-1523,0,-1523,-1680,157,440,440,0,93,96,3,-49,-48,-1,-106,-116,10,0,0,0,688,-451,-483,-13,3,175,-32,-648
1963:Q2,246,-172,220,60,-2,140,-25,317,-172,0,0,0,-170,271,-727,-727,0,555,555,0,0,0,317,0,317,415,-98,-161,-161,0,82,95,13,57,58,-1,34,33,1,0,0,0,-170,155,122,-11,2,-140,-33,271
1963:Q3,1596,723,779,41,-2,55,930,166,723,0,0,0,41,666,1067,1067,0,-344,-344,0,0,0,166,0,166,-203,369,-30,-30,0,54,57,3,-15,-16,1,-2,3,-5,0,0,0,41,630,643,30,2,-55,13,666
1963:Q4,-161,137,-103,-8,-3,-184,426,731,137,0,0,0,-442,-587,-291,-291,0,428,428,0,0,0,731,0,731,1165,-434,-100,-100,0,-27,-15,12,106,104,2,209,208,1,0,0,0,-442,-422,-377,23,3,184,45,-587
1964:Q1,-1726,-197,-1426,48,-3,-148,-1254,-1079,-197,0,0,0,22,-472,241,241,0,-438,-438,0,0,0,-1079,0,-1079,-1103,24,150,150,0,45,58,13,-44,-43,-1,217,204,13,0,0,0,22,-336,-329,-8,3,148,7,-472
1964:Q2,215,401,-293,54,-3,56,288,160,401,0,0,0,-273,-73,39,39,0,362,362,0,0,0,160,0,160,136,24,-150,-150,0,36,56,20,67,67,0,92,94,-2,0,0,0,-273,-142,-135,-9,3,-56,7,-73
1964:Q3,1449,389,918,83,-3,62,449,-52,389,0,0,0,112,1000,241,241,0,148,148,0,0,0,-52,0,-52,-66,14,59,59,0,151,182,31,-78,-79,1,176,169,7,0,0,0,112,1001,955,14,3,-62,-46,1000
1964:Q4,250,481,-108,106,-1,-228,1648,1102,481,0,0,0,65,-1398,-248,-248,0,729,729,0,0,0,1102,0,1102,1039,63,59,59,0,137,167,30,58,56,2,73,86,-13,0,0,0,65,-1127,-1111,58,1,228,16,-1398
1965:Q1,-1286,-459,-977,233,0,-83,-1640,-1539,-459,0,0,0,358,354,308,308,0,-767,-767,0,0,0,-1539,0,-1539,-1492,-47,385,385,0,225,261,36,-60,-60,0,312,279,33,0,0,0,358,396,402,-35,0,83,6,354
1965:Q2,2680,1090,1151,245,3,191,2214,772,1090,0,0,0,352,466,138,138,0,952,952,0,0,0,772,0,772,235,537,-29,-29,0,229,261,32,27,27,0,-179,-164,-15,0,0,0,352,271,280,8,-3,-191,9,466
1965:Q3,-560,-40,-178,-425,2,81,-632,-467,-40,0,0,0,-125,72,392,392,0,-432,-432,0,0,0,-467,0,-467,56,-523,108,108,0,-314,-346,-32,-50,-53,3,-31,-33,2,0,0,0,-125,95,51,62,-2,-81,-44,72
1965:Q4,-420,131,-9,-309,2,-235,336,816,131,0,0,0,-611,-756,-519,-519,0,650,650,0,0,0,816,0,816,843,-27,-199,-199,0,-347,-378,-31,28,27,1,37,47,-10,0,0,0,-611,-552,-509,14,-2,235,43,-756
1966:Q1,-34,113,101,-145,-5,-98,3,-377,113,0,0,0,267,-37,619,619,0,-506,-506,0,0,0,-377,0,-377,-860,483,328,328,0,-134,-130,4,-12,-14,2,-61,-74,13,0,0,0,267,62,47,-19,5,98,-15,-37
1966:Q2,1859,387,1299,5,-9,177,801,277,387,0,0,0,137,1058,-236,-236,0,623,623,0,0,0,277,0,277,569,-292,82,82,0,24,79,55,-15,-16,1,-16,-14,-2,0,0,0,137,910,896,6,9,-177,-14,1058
1966:Q3,3025,102,2538,187,-10,208,1773,382,102,0,0,0,1289,1252,596,596,0,-494,-494,0,0,0,382,0,382,-310,692,1234,1234,0,172,198,26,-1,-2,1,118,101,17,0,0,0,1289,1021,1075,21,10,-208,54,1252
