1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,3034,3034,0,786,121,0,1252,28,0,0,847,0,1068,0,1966
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,3042,3042,0,572,64,0,1226,81,0,0,1099,0,1513,0,1529
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,4573,4573,0,1114,181,0,2173,95,0,0,1010,0,1537,0,3036
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995:Q1,3377,3377,0,-6875,0,9,-37,1037,1090,7216,937,-1614,3530,0,1461
1995:Q2,38580,38580,0,758,0,-663,12870,5062,1652,12970,5931,20181,9240,0,9159
1995:Q3,46472,46472,0,-2226,0,955,15536,3485,934,23353,4435,25336,13321,0,7815
1995:Q4,58561,58561,0,6781,0,2016,16820,2761,290,23494,6399,37857,10780,0,9924
1996:Q1,-5952,-5952,0,-8382,0,2354,-10955,-428,-455,11522,392,-8760,3090,0,-282
1996:Q2,34372,34372,0,-4661,0,1503,14376,4544,-229,17489,1350,15541,13289,0,5542
1996:Q3,33267,33267,0,-3498,0,2490,12985,4880,-785,15221,1974,13002,10913,0,9352
1996:Q4,44031,44031,0,9225,0,2142,13334,3213,886,16173,-942,39686,3329,0,1016
1997:Q1,-19702,-19702,0,-7787,0,2841,-21156,-199,-906,4806,2699,-18718,-5685,0,4701
1997:Q2,23862,23862,0,-1985,0,2373,7482,3691,-1359,9585,4075,8223,11795,0,3844
1997:Q3,27767,27767,0,684,0,2729,-350,2376,-1087,20392,3023,13774,10164,0,3829
1997:Q4,38360,38360,0,15752,0,2021,4086,2346,-880,12187,2848,27837,9242,0,1281
1998:Q1,-20122,-20122,0,-6112,0,3762,-20992,-1629,-1796,8934,-2289,-20066,-228,0,172
1998:Q2,43701,43701,0,-1247,0,2189,730,1667,-2132,37384,5110,24422,10829,0,8450
