1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1954:Q2,670,53,5152,164,0,0,1664,0,-1284,0,776,2172,2700,240,2460,424,0,0,0,0,12,188,0,76,0,112,4844,4836,0,0,0,2952,1152,-180,0,912,0,0,360,0,552,8,0,8,309,0,4144,0,0,0
1954:Q3,682,55,4888,40,0,0,1544,0,-1044,0,536,2052,2812,208,2604,284,0,0,0,0,12,196,0,84,0,112,4864,4860,0,0,0,3076,1176,112,4,492,0,0,364,0,128,4,0,4,603,0,4288,0,0,0
1954:Q4,735,55,6196,516,0,0,1580,0,-272,0,220,1632,3744,172,3572,160,0,0,0,0,8,188,0,104,0,84,4652,4652,0,0,0,3156,1220,60,8,208,0,0,400,0,-192,0,0,0,-864,0,4424,0,0,0
1955:Q1,683,64,5224,-716,0,0,2268,0,264,0,552,1452,3412,244,3168,76,0,0,0,0,12,172,0,120,0,52,4856,4852,0,0,0,3124,1288,24,4,412,0,0,428,0,-16,4,0,4,251,0,4468,0,0,0
1955:Q2,685,69,4756,112,0,0,1224,0,-200,0,0,1424,3148,148,3000,100,0,0,0,0,12,160,0,136,0,24,5040,5032,0,0,0,3044,1364,-132,0,756,0,0,464,0,292,8,0,8,900,0,4476,0,0,0
1955:Q3,682,74,5688,284,0,0,1956,0,312,0,128,1516,3204,168,3036,60,0,0,0,0,12,172,0,148,0,24,5180,5176,0,0,0,3028,1364,168,4,612,0,0,468,0,144,4,0,4,100,0,4456,0,0,0
1955:Q4,667,77,5784,420,0,0,340,0,-2352,0,88,2604,4764,92,4672,24,0,0,0,0,12,224,0,160,0,64,5152,5148,0,0,0,3084,1284,96,4,680,0,0,440,0,240,4,0,4,-42,0,4424,0,0,0
1956:Q1,675,94,4720,-860,0,0,1268,0,-1996,0,620,2644,4028,224,3804,0,0,0,0,0,12,272,0,172,0,100,5196,5192,0,0,0,3168,1196,-72,4,896,0,0,436,0,460,4,0,4,1057,0,4404,0,0,0
1956:Q2,684,96,5428,144,0,0,1088,0,-492,0,-28,1608,3856,272,3584,0,0,0,0,0,12,328,0,192,0,136,5072,5068,0,0,0,3276,1084,-200,0,908,0,0,416,0,492,4,0,4,232,0,4388,0,0,0
1956:Q3,799,99,5848,-8,0,0,2088,0,-480,0,260,2308,3424,144,3280,0,0,0,0,0,12,332,0,196,0,136,4976,4972,0,0,0,3220,1120,360,0,272,0,0,408,0,-136,4,0,4,-172,0,4368,0,0,0
1956:Q4,800,100,5888,788,0,0,1020,0,-1116,0,88,2048,3784,276,3508,-8,0,0,0,0,12,292,0,188,0,104,4944,4936,0,0,0,3004,1300,72,-4,564,0,0,440,0,124,8,0,8,-244,0,4356,0,0,0
1957:Q1,755,94,4832,-828,0,0,2272,0,-308,0,64,2516,3064,304,2760,52,0,0,0,0,12,260,0,180,0,80,4892,4892,0,0,0,2792,1472,-4,4,628,0,0,464,0,164,0,0,0,721,0,4340,0,0,0
1957:Q2,648,94,4860,272,0,0,1992,0,-520,0,132,2380,2340,332,2008,0,0,0,0,0,12,244,0,184,0,60,4772,4768,0,0,0,2580,1644,-304,0,848,0,0,488,0,360,4,0,4,466,0,4328,0,0,0
1957:Q3,650,97,5456,32,0,0,2684,0,-236,0,104,2816,2408,352,2056,88,0,0,0,0,12,232,0,176,0,56,4836,4832,0,0,0,2548,1684,156,0,444,0,0,480,0,-36,4,0,4,-67,0,4332,0,0,0
1957:Q4,671,95,5456,568,0,0,2048,0,-1040,0,112,2976,2576,412,2164,32,0,0,0,0,16,216,0,156,0,60,5152,5132,0,0,0,2684,1600,160,-16,704,0,0,444,0,260,20,0,20,272,0,4348,0,0,0
1958:Q1,606,88,5008,-488,0,0,2972,0,232,0,336,2404,2232,404,1828,76,0,0,0,0,12,204,0,136,0,68,5232,5228,0,0,0,2856,1500,492,0,380,0,0,412,0,-32,4,0,4,742,0,4388,0,0,0
1958:Q2,632,84,4780,160,0,0,2668,0,-48,0,296,2420,1696,352,1344,76,0,0,0,0,16,164,0,104,0,60,5408,5408,0,0,0,3056,1404,-348,0,1296,0,0,376,0,920,0,0,0,1176,0,4456,0,0,0
1958:Q3,686,84,5620,28,0,0,3412,0,880,0,316,2216,1904,268,1636,80,0,0,0,0,12,184,0,112,0,72,5280,5280,0,0,0,3112,1452,140,0,576,0,0,372,0,204,0,0,0,262,0,4560,0,0,0
1958:Q4,702,87,6336,596,0,0,2656,68,-448,200,272,2564,2748,252,2496,80,0,0,0,0,16,240,0,152,0,88,4728,4748,0,0,0,3044,1644,52,20,-12,0,0,388,0,-400,-20,0,-20,-993,0,4712,0,0,0
1959:Q1,621,114,4820,-592,0,0,2976,332,116,44,588,1896,1936,340,1596,176,0,0,0,0,16,308,0,192,0,116,5032,5032,0,0,0,3076,1872,128,0,-44,0,0,416,0,-460,0,0,0,719,0,5012,0,0,0
1959:Q2,650,118,5736,-48,0,0,3324,340,64,52,652,2216,1928,376,1552,144,0,0,0,0,12,376,0,228,0,148,5276,5272,0,0,0,3084,2136,-164,0,216,0,0,416,0,-200,4,0,4,72,0,5312,0,0,0
1959:Q3,687,123,5000,-192,0,0,1904,-104,-180,32,628,1528,2684,428,2256,200,0,0,0,0,16,388,0,236,0,152,5772,5772,0,0,0,3332,2108,316,4,12,0,0,440,0,-428,0,0,0,1336,0,5540,0,0,0
1959:Q4,656,126,6336,604,0,0,1408,-164,-1260,-40,208,2664,3712,576,3136,248,0,0,0,0,16,348,0,216,0,132,6320,6316,0,0,0,3756,1784,64,0,712,0,0,468,0,244,4,0,4,514,0,5620,0,0,0
1960:Q1,723,116,4944,-728,0,0,1668,-104,-160,4,336,1592,3504,672,2832,168,0,0,0,0,16,316,0,204,0,112,6176,6172,0,0,0,3672,1484,-232,0,1248,0,0,528,0,720,4,0,4,1839,0,5232,0,0,0
1960:Q2,684,120,5336,244,0,0,1360,184,-1016,108,292,1792,3172,720,2452,256,0,0,0,0,16,288,0,200,0,88,5628,5624,0,0,0,3436,1208,-156,4,1132,0,0,580,0,552,4,0,4,856,0,4716,0,0,0
1960:Q3,712,119,5780,-20,0,0,2156,164,12,20,612,1348,2816,584,2232,524,0,0,0,0,16,288,0,192,0,96,5060,5052,0,0,0,3000,1136,184,0,732,0,0,596,0,136,8,0,8,-127,0,4204,0,0,0
1960:Q4,641,118,6916,588,0,0,2292,460,-600,-16,312,2136,3256,476,2780,460,0,0,0,0,16,304,0,172,0,132,4592,4596,0,0,0,2500,1272,140,12,672,0,0,576,0,96,-4,0,-4,-1801,0,3840,0,0,0
1961:Q1,708,120,5592,-392,0,0,2428,-28,464,-40,420,1612,2768,568,2200,444,0,0,0,0,16,328,0,152,0,176,4976,4972,0,0,0,2668,1364,24,4,912,0,0,616,0,296,4,0,4,-28,0,4092,0,0,0
1961:Q2,757,123,6028,152,0,0,2228,-24,-540,-40,140,2692,3080,600,2480,204,0,0,0,0,16,348,0,124,0,224,5632,5628,0,0,0,3084,1412,-268,0,1400,0,0,608,0,792,4,0,4,238,0,4548,0,0,0
1961:Q3,799,124,5828,156,0,0,2680,-200,80,88,320,2392,2204,444,1760,428,0,0,0,0,16,344,0,120,0,224,6072,6068,0,0,0,3596,1424,88,0,960,0,0,624,0,336,4,0,4,919,0,5076,0,0,0
1961:Q4,803,129,7296,332,0,0,2172,-152,-1176,28,320,3152,3684,396,3288,784,0,0,0,0,20,304,0,136,0,168,5940,5980,0,0,0,4068,1400,28,44,440,0,0,640,0,-200,-40,0,-40,-682,0,5532,0,0,0
1962:Q1,806,121,5728,-692,0,0,3672,872,692,44,604,1460,2072,460,1612,364,16,0,0,0,16,280,0,148,0,132,6084,6080,0,0,0,4012,1364,436,0,268,0,0,684,0,-416,4,0,4,1041,0,5448,0,0,0
1962:Q2,788,125,6564,-24,0,0,2900,276,-112,-24,-60,2820,2640,588,2052,748,40,0,0,0,20,240,0,152,0,88,5912,5908,0,0,0,3828,1316,-264,0,1028,0,0,744,0,284,4,0,4,11,0,5216,0,0,0
1962:Q3,825,128,6312,304,0,0,2848,196,208,108,196,2140,2720,516,2204,156,28,0,0,0,20,236,0,156,0,80,5976,5972,0,0,0,3516,1352,168,0,936,0,0,712,0,224,4,0,4,361,0,4952,0,0,0
1962:Q4,818,130,8452,672,0,0,1740,-728,-644,-148,-188,3448,5368,440,4928,364,16,0,0,0,16,276,0,164,0,112,6408,6388,0,0,0,3212,1468,-124,-16,1848,0,0,580,0,1268,20,0,20,-1356,0,4780,0,0,0
1963:Q1,967,108,5740,-908,0,0,2936,548,-592,-20,12,2988,2956,456,2500,428,0,0,0,0,20,308,0,176,0,132,6084,6080,0,0,0,3696,1564,692,0,128,0,0,440,0,-312,4,0,4,1203,0,5380,0,0,0
1963:Q2,840,115,6532,64,0,0,2236,-124,-1104,72,-360,3752,3640,496,3144,252,-20,0,0,0,20,340,0,188,0,152,6280,6280,0,0,0,3956,1644,-644,0,1324,0,0,296,0,1028,0,0,0,473,0,5740,0,0,0
1963:Q3,745,120,7280,416,0,0,2300,208,380,12,-252,1952,3952,380,3572,256,-12,0,0,0,20,348,0,192,0,156,6632,6632,0,0,0,4248,1716,-36,0,704,0,0,276,0,428,0,0,0,-23,0,6112,0,0,0
1963:Q4,661,126,8572,464,0,0,1972,-500,-112,72,-96,2608,5704,352,5352,68,12,0,0,0,20,332,0,188,0,144,6952,6972,0,0,0,4524,1776,-36,20,688,0,0,376,0,312,-20,0,-20,-1085,0,6436,0,0,0
1964:Q1,773,180,6576,-688,0,0,2344,68,-100,-72,-36,2484,4132,488,3644,388,64,0,0,0,20,316,0,180,0,136,6932,6932,0,0,0,4224,1856,416,0,436,0,0,444,0,-8,0,0,0,949,0,6216,0,0,0
1964:Q2,784,184,7440,-60,0,0,2016,-468,-292,60,-164,2880,4672,536,4136,384,108,0,0,0,20,300,0,172,0,128,7096,7092,0,0,0,4252,1944,-256,0,1152,0,0,476,0,676,4,0,4,256,0,6328,0,0,0
1964:Q3,874,188,7776,140,0,0,2068,96,500,12,80,1380,4612,472,4140,528,96,0,0,0,24,308,0,180,0,128,7276,7272,0,0,0,4332,1992,328,0,620,0,0,528,0,92,4,0,4,186,0,6456,0,0,0
