date,All sectors; total loans; liability,Domestic financial sectors; depository institution loans n.e.c.; asset,All sectors; other loans and advances; liability,All sectors; total mortgages; asset,All sectors; one-to-four-family residential mortgages; asset,All sectors; multifamily residential mortgages; asset,All sectors; commercial mortgages; asset,All sectors; farm mortgages; asset,Households and nonprofit organizations; consumer credit; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; liability,Households and nonprofit organizations; loans; liability,Nonfinancial corporate business; loans; liability,Nonfinancial noncorporate business; loans; liability,Federal government; loans; liability,State and local governments; U.S. government loans; liability,Domestic financial sectors; loans; liability,U.S.-chartered depository institutions; FHLB advances and Sallie Mae loans; liability,Credit unions; FHLB advances; liability,Property-casualty insurance companies; FHLB advances; liability,Life insurance companies, general accounts; FHLB advances; liability,Government-sponsored enterprises; U.S. government loans to Sallie Mae; liability,Finance companies; loans; liability,Real estate investment trusts; loans; liability,Security brokers and dealers; loans; liability,Other financial business; loans; liability,Rest of the world; loans; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; asset,Households and nonprofit organizations; loans; asset,Nonfinancial corporate business; loans; asset,Nonfinancial noncorporate business; loans; asset,Federal government; loans; asset,State and local governments; total mortgages; asset,Domestic financial sectors; loans; asset,Monetary authority; depository institution loans n.e.c.; asset,U.S.-chartered depository institutions; loans; asset,Foreign banking offices in the U.S.; loans; asset,Banks in U.S.-affiliated areas; loans; asset,Credit unions; loans; asset,Property-casualty insurance companies; commercial mortgages, including those held by U.S. residual market reinsurers; asset,Life insurance companies; loans; asset,Private pension funds; total mortgages; asset,Federal government; other loans and advances due to federal government defined contribution retirement funds; liability,State and local government employee defined benefit retirement funds; total mortgages; asset,Mutual funds; syndicated loans to nonfinancial corporate business; asset,Government-sponsored enterprises; loans; asset,Agency-and GSE-backed mortgage pools; total mortgages; asset,Issuers of asset-backed securities; loans; asset,Finance companies; loans; asset,Real estate investment trusts; total mortgages; asset,Security brokers and dealers; other loans and advances; asset,Holding companies; other loans and advances; asset,Other financial business; other loans and advances; asset,Rest of the world; U.S. nonfinancial business loans; asset
1984:Q3,3830175,673453,620156,2034727,1289107,180374,451779,113467,501839,3830175,3473560,1863135,761974,836358,152,11941,156870,76010,0,0,0,5000,34530,2812,38518,0,199745,3830175,540016,135305,83559,36765,222615,61772,3247029,0,1968280,120318,8494,72000,2580,209811,9041,0,14961,0,256945,275538,0,272901,3345,30415,2400,0,43130
1984:Q4,3979334,708421,652338,2091991,1321526,186145,471898,112422,526584,3979334,3607918,1926507,799981,862648,141,18641,170767,77793,0,0,0,5000,35506,2879,49589,0,200649,3979334,556296,130906,89824,39311,231856,64399,3374370,0,2034550,128973,8907,75400,2664,211204,9735,0,15255,0,260588,288987,11000,288968,3508,31834,2797,0,48668
1985:Q1,4069212,711643,653298,2168248,1385660,182816,487050,112722,536023,4069212,3709409,1997703,803627,886857,116,21106,161028,78082,0,0,0,5000,31950,2899,43097,0,198775,4069212,581102,147256,88325,41009,238057,66455,3439793,0,2065917,127608,9429,76700,2869,212950,11041,0,15319,0,265132,304033,19153,292621,3607,30614,2800,0,48317
1985:Q2,4196168,725911,675782,2234883,1428061,189290,505953,111579,559592,4196168,3822393,2069948,812051,915931,96,24367,177498,83264,0,0,0,5000,29795,2976,56463,0,196277,4196168,601751,157818,91298,42493,241551,68591,3545318,0,2113090,131581,10086,79800,3047,216542,11804,0,15345,0,272763,321090,21054,305573,3750,36878,2915,0,49099
1985:Q3,4314553,737262,688378,2303008,1477181,194964,522126,108737,585905,4314553,3932307,2158958,818612,929119,83,25535,188865,89627,0,0,0,5300,35495,3086,55357,0,193381,4314553,611073,151605,93710,43447,251120,71191,3651872,0,2165010,135356,10710,82900,3197,219111,11361,0,15321,0,279785,343332,21644,318776,3901,38968,2500,0,51608
1985:Q4,4480089,765292,735681,2368542,1526876,205915,541661,94090,610574,4480089,4069852,2248450,861463,933047,72,26820,214525,92944,0,0,0,6085,33052,3214,79230,0,195712,4480089,634321,165942,99518,43983,250671,74207,3789747,0,2215930,149941,11129,85100,3339,226166,14016,0,15309,0,281721,367864,24580,335899,5927,50699,2127,0,56021
1986:Q1,4535872,766567,746011,2416495,1557666,212974,554231,91624,606799,4535872,4128007,2274705,875229,951070,61,26942,213967,91539,0,0,0,6200,31560,3438,81230,0,193898,4535872,638396,167507,95439,43818,252813,78819,3840460,0,2228786,149321,11362,85700,3623,229364,13862,0,15400,0,276912,394587,26020,344514,6161,52848,2000,0,57016
1986:Q2,4655415,777475,757906,2492143,1616328,220862,565823,89130,627891,4655415,4239215,2340567,898790,972756,52,27050,226445,99315,0,0,0,6489,41545,3755,75341,0,189755,4655415,637945,161641,95210,45091,254307,81696,3952349,0,2266925,151399,11424,88500,3843,234865,12992,0,15197,0,282496,429072,28721,365358,6468,52842,2247,0,65121
1986:Q3,4779720,776452,775282,2578098,1683521,228838,579130,86609,649888,4779720,4355434,2426301,913599,988495,40,26999,233436,103691,0,0,0,6056,46767,3832,73090,0,190850,4779720,643477,162446,94395,46259,256635,83742,4059757,0,2289225,161692,11418,92800,4075,240325,12609,0,15364,0,283494,475896,31176,376789,6571,55521,2802,0,76486
1986:Q4,4962980,833079,807965,2655581,1730129,239394,601970,84088,666355,4962980,4520542,2513920,979134,1000195,36,27257,252028,113540,0,0,0,5720,45700,3810,83258,0,190410,4962980,656897,171599,97167,44676,257450,86005,4228466,0,2371149,177485,11443,96400,4348,247897,11255,0,15550,0,288715,531591,17898,387551,5930,57429,3825,0,77617
1987:Q1,4987746,807617,798177,2737635,1770490,245492,639606,82047,644317,4987746,4558298,2516654,998040,1016511,27,27066,236934,111829,0,0,0,5000,40011,4026,76068,0,192514,4987746,651172,172468,94913,42950,251405,89436,4260977,0,2363007,180019,11472,96700,4444,249454,10096,0,15333,0,282422,575435,20275,388153,6170,53567,4430,0,75597
1987:Q2,5124430,813921,820351,2829845,1843953,250241,655668,79983,660313,5124430,4689474,2609135,1024118,1031021,25,25175,244795,120184,0,0,0,4970,40238,4155,75248,0,190161,5124430,649122,170858,97404,40438,248123,92299,4395591,0,2413860,189443,11464,101300,4750,253917,9308,0,15228,0,288253,615142,24032,401325,6145,56889,4535,0,79717
1987:Q3,5231987,822633,830244,2899473,1898660,254693,668224,77896,679637,5231987,4798583,2686738,1041748,1044727,22,25348,249092,126135,0,0,0,4970,35257,4322,78408,0,184312,5231987,644550,171409,99255,38352,242261,93273,4505010,0,2462354,194886,11460,107400,4868,257940,8725,0,15408,0,294947,647084,30073,399930,6480,59395,4060,0,82427
1987:Q4,5338625,833548,852168,2954269,1928457,258355,691647,75810,698640,5338625,4906636,2739416,1077438,1064863,21,24898,242127,139326,0,0,0,4970,32997,4630,60204,0,189862,5338625,661475,181024,105555,37909,242290,94697,4599078,0,2494648,205779,11495,110900,4994,266001,8205,0,15331,0,307313,669394,31454,420232,6969,41797,4566,0,78072
1988:Q1,5421148,833998,869954,3023464,1974919,268334,705639,74572,693732,5421148,4998333,2783719,1106818,1083585,21,24190,237131,135723,0,0,0,4970,27940,4816,63682,0,185684,5421148,667050,183422,106594,40185,240813,96036,4661991,0,2529591,205478,11668,112600,5139,269225,9614,0,15448,0,307317,677841,33194,430686,7271,40625,6294,0,92107
1988:Q2,5564728,856082,886556,3111962,2044958,265969,727702,73333,710128,5564728,5130734,2868618,1129603,1109191,22,23300,248544,141018,0,0,0,4970,33100,5132,64324,0,185450,5564728,679588,186738,112666,43716,239754,96714,4790965,0,2587899,217140,11930,117200,5269,274054,11269,0,15637,0,316628,695315,34999,449132,7311,41231,5951,0,94175
1988:Q3,5661984,856220,894306,3185620,2105915,269276,738348,72081,725838,5661984,5231100,2948070,1134089,1133921,20,15000,252102,147587,0,0,0,4970,31072,5198,63275,0,178782,5661984,680051,187607,117777,47078,230621,96968,4879972,0,2628606,218175,12218,122900,5406,279016,13983,0,15586,0,323781,721137,37509,445765,7853,42131,5906,0,101961
1988:Q4,5797677,878153,902413,3271905,2162789,274544,763743,70829,745206,5797677,5355152,3020992,1175888,1149256,16,9000,267170,158770,0,0,0,4970,32790,6484,64156,0,175355,5797677,681312,189097,128902,47846,216820,98647,5016386,0,2685561,230121,12467,126400,5574,287099,16666,0,15603,0,334248,745287,40454,460374,8687,43506,4339,0,99979
1989:Q1,5885137,879053,925828,3327062,2196931,279826,779985,70320,753193,5885137,5442477,3061829,1210886,1160370,15,9376,272589,169839,0,0,0,4970,24436,7272,66072,0,170070,5885137,668114,191536,117409,46631,212314,100224,5103247,0,2702806,230442,12641,127500,5779,291791,17630,0,15132,0,345213,770459,77051,453266,8420,39338,5779,0,113775
1989:Q2,6013377,893804,953146,3396811,2255378,284991,786638,69804,769617,6013377,5569078,3145734,1238318,1175608,14,9403,280849,167665,0,0,0,4970,26391,7408,74415,0,163451,6013377,673030,200331,115720,43064,211819,102096,5219146,0,2755189,231989,12701,131200,6027,297720,19272,0,15118,0,345959,794482,79824,471586,8354,44641,5085,0,121201
1989:Q3,6086506,900086,929347,3472866,2321631,285815,796137,69283,784207,6086506,5660958,3224841,1239848,1187455,13,8801,265159,157118,0,0,0,4970,28259,7600,67212,0,160389,6086506,660253,195115,113640,39090,209025,103383,5307647,0,2781835,239402,12862,135300,6270,303644,21079,0,15295,0,338967,827012,79207,487127,8201,44294,7152,0,118606
1989:Q4,6206854,926864,947150,3523554,2369557,287001,798235,68761,809285,6206854,5779440,3301235,1271540,1197882,13,8770,270975,148319,0,0,0,4970,33610,7800,76276,0,156438,6206854,676761,209615,118228,35146,208811,104961,5407746,0,2789346,250726,13336,136500,6460,311653,23294,0,15299,0,334500,869549,102003,498315,8367,42540,5857,0,122347
1990:Q1,6280194,909468,960794,3617613,2450148,290563,808419,68483,792320,6280194,5880225,3366855,1303087,1201249,14,9020,249717,139523,0,0,0,4970,26391,8000,70833,0,150253,6280194,679785,208763,112510,33520,218803,106189,5455552,0,2800539,243854,14223,135300,6615,321390,23310,0,15181,0,328954,905165,104619,499774,8290,41977,6361,0,144858
1990:Q2,6368501,916530,971142,3682117,2517151,284579,812186,68202,798712,6368501,5970930,3436366,1323082,1202302,11,9170,248333,133466,0,0,0,4970,30129,8200,71568,0,149238,6368501,695649,213432,113177,32654,228962,107423,5520893,0,2790706,250501,15623,136900,6752,328010,24179,0,15243,0,321586,944198,116974,515862,8259,40022,6078,0,151960
1990:Q3,6431839,906298,975327,3737912,2567225,286904,815867,67917,812302,6431839,6041624,3496733,1332581,1202731,10,9570,244324,125375,0,0,0,4970,31624,8500,73855,0,145891,6431839,717577,219587,113257,32004,244130,108599,5545728,0,2773979,249054,16924,140000,6849,326704,24614,0,15311,0,316029,978533,126610,521458,8236,36722,4706,0,168534
1990:Q4,6506213,908755,993615,3779452,2606804,287424,817591,67633,824391,6506213,6111532,3558700,1345217,1197957,10,9648,253884,124390,0,0,0,4850,35208,8700,80736,0,140797,6506213,735635,231900,119913,31052,242554,110215,5598171,0,2737407,265006,17515,141300,6885,329423,24901,0,16061,0,320221,1019861,147022,520401,7707,38809,5652,0,172408
1991:Q1,6473610,892617,955582,3823204,2641560,288957,825099,67588,802207,6473610,6099516,3582616,1316207,1191102,11,9580,237063,113898,0,0,0,4850,29471,8840,80004,0,137031,6473610,736259,231793,113487,29581,249824,111575,5579019,0,2688552,267210,17398,137900,6859,333811,23391,0,16562,0,313296,1050307,158566,516147,7405,36867,4748,0,158332
1991:Q2,6503894,879689,935247,3887653,2700538,290203,829370,67542,801306,6503894,6143214,3644486,1295069,1194246,10,9403,228901,101798,0,0,0,4850,33098,8996,80159,0,131780,6503894,742468,231659,113232,28256,257209,112113,5610409,0,2657595,273566,16576,139400,6766,337065,21380,0,16322,0,306195,1085984,178356,522590,7376,37562,3677,0,151017
1991:Q3,6495261,869066,933298,3890397,2722798,282656,817447,67496,802500,6495261,6136293,3682490,1265655,1178337,10,9801,230592,90988,0,0,0,4850,33957,9209,91588,0,128376,6495261,754932,244074,114652,26934,256317,112955,5597824,0,2595821,284065,15648,142000,6640,336765,19993,0,16675,0,296709,1123313,201294,503208,7225,45059,3409,0,142506
1991:Q4,6553970,864590,943116,3930682,2774705,284108,804420,67450,815581,6553970,6170697,3763689,1227244,1169744,10,10011,254177,87123,0,0,0,4820,34844,9793,117597,0,129095,6553970,777570,265430,121960,26024,250433,113723,5651335,0,2570426,297387,15209,143100,6511,325873,18226,0,16886,0,299511,1156489,222847,513283,6990,55066,3530,0,125065
1992:Q1,6529044,854624,920013,3961054,2814343,283928,795227,67557,793353,6529044,6170440,3781795,1216136,1162450,10,10050,230072,84265,0,0,1,4820,30709,10466,99811,0,128532,6529044,756396,247394,115269,25359,254660,113714,5640784,0,2530789,289949,15414,140500,6388,325372,17243,0,16173,0,305812,1179728,238385,513678,6824,51227,3303,0,131864
1992:Q2,6560845,851213,934236,3983064,2845786,280081,789534,67663,792332,6560845,6189272,3823496,1197568,1158199,8,10000,241458,84906,0,0,4,4820,32545,10638,108545,0,130115,6560845,759502,254712,116374,24769,249752,113895,5674039,0,2501082,295528,15658,142000,6267,322437,16074,0,17066,0,311807,1218988,255733,504665,7473,56332,2929,0,127304
1992:Q3,6606307,845221,937895,4021258,2899090,276591,777806,67771,801933,6606307,6231698,3890497,1181194,1150049,8,9950,247516,87534,11,0,49,4820,34446,11082,109574,0,127093,6606307,752398,253499,117612,24858,242672,113757,5721761,0,2492972,292755,15924,143500,6113,318558,15422,0,16306,0,322300,1243647,278703,507927,7394,55840,4399,0,132148
1992:Q4,6654495,843691,945225,4040811,2942068,270935,759930,67879,824769,6654495,6280378,3961974,1165105,1143421,8,9870,250510,86501,46,0,7,4790,39138,9100,110928,0,123608,6654495,753535,250443,125777,25169,238467,113679,5771021,0,2477061,296913,16175,145500,5889,314055,14546,0,16453,0,335241,1272047,297932,513802,8056,53474,3877,0,129939
1993:Q1,6636570,824221,963263,4041824,2952182,268838,752788,68016,807262,6636570,6252354,3967354,1143794,1131448,8,9750,266632,91536,45,0,39,4790,36731,9300,124191,0,117584,6636570,756089,264682,121475,23509,232705,113718,5750536,0,2451386,283095,16380,146000,5588,312558,14654,0,15645,0,345734,1299796,307615,480719,8106,59775,3485,0,129945
1993:Q2,6712466,835263,974206,4084335,3006466,266012,743703,68154,818662,6712466,6301014,4032439,1127962,1130992,8,9613,295950,98165,124,0,184,4790,42592,9623,140472,0,115502,6712466,755700,274814,120744,22990,226439,110713,5831594,0,2485177,281766,16552,150500,5192,311402,14330,0,14506,0,371051,1301300,319535,488975,8305,59048,3955,0,125172
1993:Q3,6782174,831153,978514,4129839,3058883,264738,737926,68293,842668,6782174,6362678,4117434,1109696,1126103,7,9438,307405,104553,208,0,149,4790,47704,11106,138895,0,112091,6782174,745750,270576,120845,22629,222099,109601,5914933,0,2508775,273842,16714,154300,4792,308637,14824,0,15055,0,388852,1330555,333955,485212,8551,67376,3493,0,121491
1993:Q4,6886604,842563,986369,4171503,3101120,267771,734180,68433,886169,6886604,6453064,4210337,1110098,1123465,6,9158,321185,108432,234,0,246,4790,50201,12498,144784,0,112355,6886604,758753,271867,129512,21850,227017,108508,6013684,0,2543318,273239,16901,157600,4472,301597,12984,0,14529,0,402982,1356766,354241,488311,8610,76123,2012,0,114167
1994:Q1,6934038,846281,1009093,4194789,3132652,267659,725680,68797,883876,6934038,6508499,4241158,1135926,1122256,6,9154,316511,105834,258,0,255,0,43690,15600,150874,0,109028,6934038,744315,275409,124992,20829,214978,108107,6059294,0,2533760,270273,17216,159100,4303,300088,12547,0,14637,0,407861,1399296,366792,484311,10258,77033,1819,0,130429
1994:Q2,7036924,856309,1018571,4243463,3180197,268818,725282,69166,918580,7036924,6612849,4324657,1149514,1129432,6,9240,315223,113247,299,0,261,0,37894,19400,144122,0,108851,7036924,743289,272577,127557,22635,212210,108310,6165586,0,2583626,266382,17643,166900,4134,300561,12563,0,14941,0,416559,1432417,373561,485995,11907,76103,2293,0,128049
1994:Q3,7150753,868464,1027840,4294496,3230936,268710,725311,69539,959953,7150753,6720121,4412486,1162415,1135531,6,9683,323052,121332,416,0,269,0,37098,23200,140737,0,107580,7150753,746419,271868,130068,22891,211851,109741,6276010,0,2640324,269821,18399,174700,3964,300401,12561,0,15024,0,425019,1454933,382756,490130,13273,72568,2138,0,128323
1994:Q4,7315746,896316,1062005,4336257,3278605,268509,719231,69912,1021168,7315746,6868144,4531119,1188659,1138806,6,9554,338257,130501,457,0,592,0,38902,24759,143046,0,109345,7315746,770276,270722,142974,23800,221519,111261,6423368,0,2710919,279211,20134,181700,3795,301272,7795,0,15199,0,433717,1472405,394229,512680,13320,75051,1942,0,122101
1995:Q1,7396683,926023,1077017,4369098,3306735,267474,724531,70358,1024546,7396683,6953140,4558956,1236770,1147745,6,9663,333146,124450,379,0,585,0,37095,25267,145370,0,110398,7396683,766598,275208,136486,23022,219235,112647,6503392,0,2762734,284505,20543,184400,3550,302701,7991,0,15397,0,428117,1480246,405147,521855,13767,69850,2589,0,126693
1995:Q2,7543600,967727,1088831,4423916,3356631,269694,726781,70810,1063126,7543600,7083361,4648657,1264450,1160622,6,9626,346792,124775,346,0,622,0,42302,26452,152295,0,113447,7543600,764725,276714,137635,22669,213648,114059,6653194,0,2830685,296922,21356,189800,3306,304530,8188,0,15558,0,430996,1499398,423657,543529,14214,68742,2312,0,125681
1995:Q3,7684148,984805,1104970,4484773,3413402,270827,729279,71266,1109599,7684148,7218869,4760998,1273637,1174013,6,10215,352834,125987,369,0,609,0,43235,27130,155504,0,112444,7684148,761575,278238,135805,22104,211191,114238,6795274,0,2883279,300348,21864,194700,3050,308723,8384,0,15746,0,438675,1527030,450002,549456,14660,77352,2005,0,127298
1995:Q4,7859743,1006065,1163452,4522066,3446414,274392,729537,71723,1168160,7859743,7366460,4853872,1308811,1185165,8920,9692,378866,134089,374,0,512,0,41643,29075,173173,0,114417,7859743,774751,297775,142982,21747,197040,115207,6962881,0,2914849,304602,22851,198400,2816,312141,8581,8914,15938,10170,450734,1570731,484396,559218,14111,81146,2356,927,122111
1996:Q1,7962118,1011828,1194600,4593483,3508980,275280,736829,72394,1162207,7962118,7446123,4921580,1316206,1198506,6,9825,400237,132117,352,0,1143,0,50491,31022,185112,0,115757,7962118,784107,307679,133711,21349,205591,115777,7051458,0,2932573,307181,23732,199501,2571,313818,8776,0,16126,10369,445273,1600095,506287,576314,13563,92005,1980,1293,126553
1996:Q2,8116139,1036287,1216939,4666334,3568551,278508,746210,73065,1196579,8116139,7586202,5018436,1337082,1220295,5,10384,410786,145269,296,0,1213,0,49991,33747,180270,0,119151,8116139,775811,304094,128162,20789,206453,116313,7213698,0,2983673,314950,24323,207401,2567,314843,8971,0,16324,10568,458416,1643705,538880,579247,13014,93088,2069,1659,126630
1996:Q3,8261514,1066630,1230297,4734740,3633468,280946,746582,73744,1229847,8261514,7723545,5113752,1358221,1240931,4,10637,418512,153623,370,0,1112,0,48332,36998,178077,0,119457,8261514,769659,302436,123767,20600,205452,117404,7351958,0,3046481,325546,24781,214024,2539,313385,9169,0,16526,10767,464461,1679364,558810,578707,12635,90515,2221,2027,139897
1996:Q4,8441769,1087214,1277870,4802807,3682765,286723,758897,74422,1273878,8441769,7842323,5210847,1368399,1258226,2,4849,477376,160874,442,0,1600,0,54118,39665,220677,0,122069,8441769,814288,341546,132095,20386,201063,119198,7501481,0,3094963,333791,24853,220073,2431,312026,9297,0,16734,10966,473180,1711708,589198,586313,13837,98331,2564,1215,126000
1997:Q1,8522096,1126176,1284541,4857205,3728459,287035,766280,75431,1254175,8522096,7933006,5249783,1393914,1279069,0,10240,466338,155706,399,0,1788,0,50732,44485,213228,0,122752,8522096,808396,332135,130692,19688,205905,119976,7583025,0,3120757,338948,24948,221324,2509,312512,9560,0,16946,11824,463604,1740359,600744,594177,15027,106144,2161,1481,130675
1997:Q2,8707454,1165924,1329968,4933524,3783051,291076,782946,76451,1278038,8707454,8071688,5341201,1413577,1306894,0,10016,508506,171381,448,0,1822,0,52354,51091,231410,0,127260,8707454,831339,349384,135164,19416,206285,121090,7743772,0,3198258,348288,25329,228192,2392,315264,9835,0,17160,12682,476732,1762521,620750,589057,17363,116050,2152,1747,132343
1997:Q3,8899890,1174078,1374013,5045994,3875717,293294,799501,77482,1305805,8899890,8245365,5459519,1441728,1333581,0,10537,528378,180677,490,0,1867,0,56494,53449,235401,0,126147,8899890,847767,351813,142375,19037,212422,122120,7916344,0,3246069,339607,25851,234437,2384,314340,10140,0,17382,13541,484808,1791088,658519,621287,19016,133977,1886,2012,135779
1997:Q4,9124825,1221155,1443559,5115947,3917554,298750,821129,78514,1344165,9124825,8425312,5551641,1500906,1362776,0,9989,569164,196110,574,0,1783,0,52555,64437,253705,0,130349,9124825,888026,368858,164654,18743,212541,123230,8093538,0,3304192,347524,26287,238438,2246,314936,10094,0,17607,14399,499668,1826294,725296,600265,22905,138572,2538,2277,143261
1998:Q1,9275835,1243727,1502773,5205292,3986110,305369,834168,79645,1324043,9275835,8533237,5602678,1517453,1403132,0,9974,611841,204159,696,0,1785,0,51089,72014,282098,0,130757,9275835,909776,393096,155340,20632,216408,124300,8217235,0,3338536,341524,26606,238426,2219,315157,10125,0,18673,14965,508050,1847555,769676,607503,25734,147314,2716,2456,148824
1998:Q2,9537145,1292637,1553486,5323278,4076856,312659,852975,80788,1367744,9537145,8745892,5736921,1543899,1454990,0,10082,660714,223247,757,0,1632,0,56968,80295,297815,0,130539,9537145,924365,406438,150856,22521,218981,125569,8466584,0,3390330,341832,27573,244230,2176,317984,10170,0,20681,15874,525215,1909389,845243,623131,29010,158536,2461,2749,146196
1998:Q3,9786041,1323214,1615844,5446265,4168504,321177,874640,81944,1400718,9786041,8930047,5851209,1568944,1499548,0,10346,725379,243150,1019,0,2037,0,50745,97444,330984,0,130615,9786041,961234,444499,146225,24411,220599,125500,8678323,0,3441457,344239,28224,248774,1919,318511,10312,0,21499,16459,548867,1976247,891210,639574,29698,155927,2473,2933,146484
1998:Q4,10092285,1356130,1691675,5603208,4275839,334477,909792,83100,1441272,10092285,9193894,5995100,1643212,1545465,0,10117,766885,285087,1127,0,2475,0,49534,105216,323446,0,131506,10092285,964316,440302,146610,26299,218282,132823,8985703,0,3546389,334214,28631,252283,1970,323663,9887,0,22410,17064,599562,2018969,952357,685154,26278,159480,4268,3124,142266
1999:Q1,10271945,1363685,1737144,5728717,4365807,344256,934541,84113,1442398,10271945,9374752,6079004,1694783,1590848,0,10117,766500,294286,1509,0,3288,0,45292,105362,316763,0,130692,10271945,957033,439661,136112,25863,221419,133978,9151665,0,3563756,315326,27984,254478,1922,324884,10340,0,22793,17453,607296,2113010,987798,704706,25378,167378,3742,3420,163247
1999:Q2,10500285,1380557,1780641,5867506,4474352,350702,957316,85136,1471581,10500285,9573337,6231030,1700755,1631353,0,10199,798651,322686,1848,0,4033,0,47289,101973,320822,0,128297,10500285,956750,444231,129217,25271,223601,134430,9402914,0,3617573,298539,29355,261883,1949,329874,10794,0,23968,18489,638404,2183642,1034457,729760,24910,190591,4358,4368,140621
1999:Q3,10828941,1408060,1840385,6068601,4606366,361316,1014748,86171,1511895,10828941,9844160,6388585,1761232,1684180,0,10163,854649,358512,2542,0,4307,0,50156,103178,335954,0,130132,10828941,1009429,466954,121654,24679,261348,134794,9684587,0,3716454,301310,29970,271383,2001,331941,11247,0,23855,19315,679872,2247217,1075997,749829,24804,192629,1659,5104,134925
1999:Q4,11179665,1454482,1961988,6209573,4701179,375156,1046032,87206,1553622,11179665,10108011,6556185,1800604,1742734,0,8488,942027,389249,3366,0,3200,0,60115,103026,383071,0,129627,11179665,1047836,513143,117347,24087,255746,137513,10012287,0,3854884,305981,30915,278938,1969,336395,11700,0,25687,19934,708186,2293531,1085526,792034,23540,234738,2700,5629,119542
2000:Q1,11482095,1474740,2139920,6313670,4772403,381966,1072712,86589,1553765,11482095,10335947,6683530,1857156,1786736,0,8525,1019075,398751,2632,0,3016,0,54342,104505,444454,11375,127073,11482095,1108462,573872,113633,23924,259119,137914,10252836,0,3937014,302412,32327,283316,2601,334979,11913,0,24300,21182,716575,2323499,1101233,827819,19668,299730,1984,12284,120797
2000:Q2,11765015,1521820,2165667,6475757,4896598,390385,1102802,85972,1601771,11765015,10596634,6828860,1908936,1850254,0,8584,1040029,431290,2859,0,2746,0,61700,103856,426203,11375,128352,11765015,1097841,560180,116674,23760,260084,137143,10542417,0,4080087,304880,33391,295105,1905,339445,12002,0,24741,22426,758133,2356632,1122604,870291,19155,282709,4120,14791,124757
2000:Q3,11998455,1533766,2171296,6626320,5020704,395707,1124561,85348,1667073,11998455,10814822,7009642,1908423,1887939,0,8818,1054200,424402,3136,0,2659,0,64745,100680,447203,11375,129433,11998455,1123307,582063,118262,23597,262099,137286,10762737,0,4160486,305957,34451,304018,1737,343268,12046,0,21781,23397,760526,2415895,1157377,899402,18048,289020,1872,13456,112411
2000:Q4,12299656,1564226,2227532,6766632,5124971,404487,1152450,84724,1741267,12299656,11055620,7150320,1957792,1938641,0,8867,1110238,432402,3393,0,2481,0,63764,102971,493852,11375,133799,12299656,1180186,632916,125025,23434,262569,136242,11002131,0,4208342,323423,33883,309297,1699,345495,11934,0,22122,24258,778844,2493245,1236868,928526,17534,250416,1754,14492,117339
2001:Q1,12340503,1554556,2185810,6850414,5221818,409263,1133668,85665,1749724,12340503,11102541,7197688,1920705,1975207,0,8941,1108430,440150,3241,0,1884,0,70262,100385,480380,12128,129533,12340503,1167870,623787,119729,24276,264469,135609,11057883,0,4235704,322897,34624,309450,1709,345710,10245,0,21862,22064,790170,2535824,1241794,938904,17418,211781,2830,14898,114750
2001:Q2,12594050,1532871,2219839,7057091,5393894,420602,1155978,86617,1784249,12594050,11340424,7391197,1918483,2021773,0,8971,1125617,441077,3453,0,1908,0,76713,102442,487398,12626,128009,12594050,1178198,632866,118285,25115,265154,136778,11296979,0,4278105,309327,36015,317906,1742,348287,10082,0,20503,19416,802941,2637390,1282426,985730,16538,214013,2757,13801,118873
2001:Q3,12983935,1524423,2380749,7264412,5553552,429993,1193288,87579,1814351,12983935,11633137,7644507,1921325,2058413,0,8892,1223916,449202,3832,0,2773,0,76020,98915,581345,11829,126882,12983935,1271911,727581,115679,25956,268133,134562,11574798,0,4289456,307980,36524,326486,1786,351767,9949,0,20944,17992,819802,2760457,1344337,978106,17132,280936,2736,8408,137226
2001:Q4,13092003,1488998,2261075,7450103,5678030,446092,1237440,88541,1891827,13092003,11771200,7765045,1894771,2102417,0,8967,1195311,455681,4932,0,3119,0,84305,102129,530427,14718,125492,13092003,1235332,687019,119690,26797,266435,135391,11740964,0,4329686,304009,41681,330837,1954,355335,9750,0,20984,16953,842760,2831784,1426171,978378,17935,216592,2045,14110,115707
2002:Q1,13213828,1476906,2233824,7619582,5825479,452285,1251580,90238,1883516,13213828,11914117,7893208,1873563,2138108,0,9237,1173469,446675,5530,0,3716,0,82801,103603,516276,14868,126242,13213828,1224448,678581,115661,26639,269731,133836,11879911,0,4299065,314065,41613,333719,1956,356208,10346,0,20925,17058,842375,2956420,1463386,977035,17588,202596,2183,23373,109469
2002:Q2,13412929,1443434,2204524,7847327,6013375,462631,1279367,91954,1917644,13412929,12122643,8077386,1854984,2180951,0,9322,1162940,449610,6030,0,4025,0,94207,110307,483002,15759,127346,13412929,1194837,648797,116954,26482,270412,132192,12098170,0,4347745,302887,42099,343279,1979,358166,10320,0,20785,17185,860516,3042612,1514148,1009533,19924,184279,2186,20527,119922
2002:Q3,13671085,1423203,2203356,8092918,6222401,469748,1307081,93688,1951608,13671085,12379364,8289439,1860880,2219549,0,9495,1166055,459875,6815,0,4518,0,95252,111648,472222,15725,125666,13671085,1197750,649328,118384,26326,273851,129861,12339634,0,4477663,290519,43093,351298,1982,359656,10386,0,21458,17272,888462,3085197,1534700,1048873,23434,166664,2224,16753,133701
