1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1965:Q2,40289,31679,2550,6060,46558,38367,8191,0,0,-6269,-5856,0,-5856,3372,2360,0,1408,-104,736,0,0,-1180,-104,-1008,336,0,-404,0,-560,0,800,0,0,-88,0,9228,3588,2088,-844,0,280,0,280,1360,-852,2212,100,0,0,228,376,0,376,0,0,0,5640,308,5332,-413,6688,5641,6060,0,6269
1965:Q3,38869,32030,2635,4204,45439,37551,7888,0,0,-6570,-3296,0,-3296,2712,496,0,-500,1080,424,0,0,1484,324,884,336,0,-60,0,-848,0,24,0,0,552,0,6008,1600,332,280,0,568,0,568,-8,128,-136,-184,0,0,156,456,0,456,0,0,0,4408,268,4140,-3274,5521,5253,4204,0,6570
1965:Q4,41086,33948,2734,4404,47219,39698,7521,0,0,-6133,-2952,0,-2952,3004,476,0,-2444,1020,488,0,0,3268,168,2196,336,0,568,0,-348,0,72,0,0,472,0,5956,2328,-608,-428,0,632,0,632,2100,-24,2124,688,0,0,148,-204,0,-204,0,0,0,3628,188,3440,-3181,5750,4787,4404,0,6133
1966:Q1,42523,34990,2801,4732,47155,39356,7799,0,0,-4632,-5765,-1,-5764,804,272,0,1068,340,840,0,0,-2252,56,-3468,336,0,824,0,-132,0,180,0,0,488,0,6568,1956,-1424,412,0,1436,0,1436,1384,-412,1796,352,0,0,160,-364,0,-364,0,0,0,4612,312,4300,1133,4366,4998,4732,0,4632
1966:Q2,45492,36240,2884,6368,48808,40872,7936,0,0,-3316,-4853,-1,-4852,4164,836,0,548,476,824,0,0,940,500,-2220,336,0,2324,0,-244,0,364,0,0,420,0,9016,3844,564,132,0,540,0,540,1812,8,1804,196,0,0,240,360,0,360,0,0,0,5172,-80,5252,1537,4632,5052,6368,0,3316
1966:Q3,45726,38171,3103,4452,48927,40857,8070,0,0,-3201,995,-1,996,7472,692,0,5156,620,-124,0,0,496,1068,-1540,336,0,632,0,-204,0,964,0,0,-128,0,6476,1376,364,60,0,428,0,428,-548,-384,-164,332,0,0,188,552,40,512,0,0,0,5100,32,5068,-4196,2686,4967,4452,0,3201
1966:Q4,46990,38829,3217,4944,51074,42594,8480,0,0,-4084,-2337,-1,-2336,7200,484,0,3992,1428,-212,0,0,320,-704,-388,336,0,1076,0,-640,0,904,0,0,924,0,9536,3652,508,-188,0,536,0,536,1940,64,1876,488,0,0,256,112,-440,552,0,0,0,5884,-324,6208,-1747,3765,5263,4944,0,4084
1967:Q1,48076,39432,3232,5412,52339,43886,8453,0,0,-4263,-2347,1,-2348,3444,204,0,-2552,-380,1756,0,0,2472,64,1420,336,0,652,0,-120,0,1228,0,0,836,0,5792,1360,-3904,264,0,1156,0,1156,4336,-244,4580,924,0,0,216,-1632,132,-1764,0,0,0,4432,-96,4528,-1916,4454,5221,5412,0,4263
1967:Q2,48303,39020,3239,6044,51558,43239,8319,0,0,-3255,-5535,1,-5536,4716,60,0,-704,-36,1524,0,0,1524,24,120,336,0,1044,0,272,0,1244,0,0,832,0,10252,6440,1736,-432,0,948,0,948,2828,-744,3572,544,0,0,140,676,168,508,0,0,0,3812,96,3716,2280,4219,5080,6044,0,3255
1967:Q3,48193,39543,3242,5408,51776,42845,8931,0,0,-3583,1001,1,1000,12336,368,0,4732,1304,816,0,0,2924,-316,1940,336,0,964,0,1116,0,536,0,0,540,0,11336,5972,1868,-64,0,1556,0,1556,2068,564,1504,204,0,0,192,148,308,-160,0,0,0,5364,120,5244,-4584,3302,5689,5408,0,3583
1967:Q4,50090,41652,3442,4996,52922,43896,9026,0,0,-2832,-1135,1,-1136,15256,4048,0,2396,1360,968,0,0,4184,368,4868,336,0,-1388,0,1524,0,192,0,0,584,0,16392,11156,4772,568,0,1204,0,1204,2604,608,1996,1068,0,0,200,740,164,576,0,0,0,5236,248,4988,-1697,2244,5584,4996,0,2832
1968:Q1,53358,44399,3699,5260,54968,45452,9516,0,0,-1610,4,0,4,10744,5448,0,3528,56,-1220,0,0,-640,460,-3620,336,0,2184,0,1236,0,900,0,0,1436,0,10740,6416,1800,1208,0,1212,0,1212,2544,-716,3260,-164,0,0,184,-368,152,-520,0,0,0,4324,584,3740,-1614,1053,5817,5260,0,1610
1968:Q2,55127,45416,3987,5724,57152,47165,9987,0,0,-2025,-4044,0,-4044,6624,88,0,5064,92,-1252,0,0,-2124,452,-5256,336,0,2344,0,2144,0,2068,0,0,544,0,10668,5300,636,1568,0,240,0,240,1056,-576,1632,1000,0,0,212,588,180,408,0,0,0,5368,892,4476,2019,1749,6000,5724,0,2025
1968:Q3,58445,48240,4137,6068,60280,49891,10389,0,0,-1835,2852,0,2852,14452,-296,0,3832,1404,676,0,0,5508,208,2304,336,0,2660,0,1836,0,956,0,0,536,0,11600,5232,1988,332,0,936,0,936,1412,-436,1848,240,0,0,260,64,68,-4,0,0,0,6368,336,6032,-4687,1651,6252,6068,0,1835
1968:Q4,58971,48170,4245,6556,59632,49116,10516,0,0,-661,-1256,0,-1256,12556,-548,0,-4084,1848,716,0,0,7532,1196,3924,336,0,2076,0,3172,0,3204,0,0,716,0,13812,7576,3756,-980,0,1948,0,1948,1352,-108,1460,1360,0,0,164,-24,112,-136,0,0,0,6236,128,6108,595,946,6271,6556,0,661
1969:Q1,53454,43804,4750,4900,55126,44042,11084,0,-4,-1668,5628,0,5628,15696,224,0,15012,-128,-884,0,0,-2520,180,-5580,336,0,2544,0,3008,0,-316,0,0,1300,0,10068,3900,404,1076,0,1268,0,1268,1792,-624,2416,-60,0,0,252,-832,88,-920,0,0,0,6168,196,5972,-7296,238,6334,4900,0,1672
1969:Q2,64804,52671,5373,6760,65309,53775,11534,0,0,-505,4112,0,4112,16708,-1268,0,15136,448,-1020,0,0,1108,2220,-2300,336,0,852,0,608,0,788,0,0,908,0,12596,5072,-72,-188,0,820,0,820,3044,-480,3524,556,0,0,300,612,220,392,0,0,0,7524,1172,6352,-4617,1104,6161,6760,0,505
1969:Q3,63949,52365,6112,5472,65656,53596,12060,0,-4,-1703,8304,0,8304,19592,-44,0,5096,1252,460,0,0,10720,1672,7804,336,0,908,0,676,0,400,0,0,1032,0,11288,4840,2700,-764,0,1660,0,1660,720,-1072,1792,-180,0,0,268,436,200,236,0,0,0,6448,524,5924,-10007,1231,5948,5472,0,1707
1969:Q4,66183,53126,6421,6636,68713,56275,12438,0,0,-2530,12252,0,12252,18140,-2780,0,13072,1696,6964,0,0,-7076,-96,-9272,336,0,1956,0,1968,0,2484,0,0,1812,0,5888,1032,-2176,-1780,0,364,0,364,2308,356,1952,2048,0,0,104,164,228,-64,0,0,0,4856,192,4664,-14782,3149,6017,6636,0,2530
1970:Q1,65994,53517,6585,5892,69903,57031,12872,0,0,-3909,-2236,0,-2236,11528,-176,3468,-5060,588,872,0,0,9368,328,7104,376,0,1560,0,-344,0,332,0,0,2480,0,13764,6184,1368,-4,0,1128,0,1128,1548,80,1468,1612,0,0,348,184,264,-80,0,0,0,7580,96,7484,-1673,3514,6287,5892,0,3909
1970:Q2,68538,55204,6538,6796,73586,60411,13175,0,-4,-5044,3064,0,3064,10844,56,0,-2068,364,424,0,0,10732,1800,6684,376,0,1872,0,-376,0,808,0,0,904,0,7780,-300,-4044,192,0,-232,0,-232,2444,36,2408,584,0,0,408,348,200,148,0,0,0,8080,-88,8168,-8108,5207,6637,6796,0,5048
1970:Q3,69807,56431,6440,6936,73543,60519,13024,0,-4,-3732,1472,0,1472,8832,1580,0,-6468,1348,-4320,0,0,12060,-572,10952,344,0,1336,0,1544,0,1596,0,0,1492,0,7360,276,-1624,-316,0,1584,0,1584,-184,-648,464,528,0,0,272,16,192,-176,0,0,0,7084,484,6600,-5204,4088,6584,6936,0,3736
1970:Q4,70933,57888,6197,6848,73134,60873,12261,0,-12,-2189,-1212,0,-1212,9120,1688,0,-11700,1640,-3632,0,0,15024,392,13228,200,0,1204,0,1964,0,3156,0,0,980,0,10332,3088,-2472,-1372,0,1016,0,1016,4184,-32,4216,1132,0,0,152,448,276,172,0,0,0,7244,316,6928,-977,2985,6064,6848,0,2201
1971:Q1,72018,58651,5871,7496,76506,63221,13285,0,-12,-4476,14195,-1,14196,14476,436,2868,-11416,-716,260,0,0,21924,-420,19908,512,0,1924,0,312,0,-92,0,0,900,0,280,6184,-168,1136,0,1128,0,1128,3916,516,3400,556,0,0,-204,-180,140,-320,0,0,0,-5904,504,-6408,-18671,4570,7414,7496,0,4488
1971:Q2,77107,63296,6099,7712,76968,62894,14074,0,-12,151,13863,-1,13864,25400,1824,0,-5028,-428,276,0,0,28940,-344,28684,-196,0,796,0,-12,0,-872,0,0,700,0,11536,3716,-1528,80,0,1072,0,1072,3200,680,2520,636,0,0,376,-120,196,-316,0,0,0,7820,400,7420,-13712,-402,7975,7712,0,-139
1971:Q3,79690,65482,6692,7516,79669,65717,13952,0,-16,37,31847,-1,31848,42020,1200,0,-308,340,404,0,0,41928,592,39724,108,0,1504,0,920,0,-1296,0,0,-1168,0,10172,1176,-4308,548,0,1248,0,1248,2524,1392,1132,420,0,0,372,372,396,-24,0,0,0,8996,136,8860,-31810,235,7260,7516,0,-21
1971:Q4,77836,61939,7005,8892,74752,60019,14733,0,-24,3108,11099,-1,11100,20596,4,0,-5184,1948,376,0,0,18756,-464,17900,-268,0,1588,0,2124,0,1536,0,0,1036,0,9496,4604,76,-20,0,312,0,312,3344,1916,1428,632,0,0,72,188,256,-68,0,0,0,4892,-348,5240,-7991,-1920,7728,8892,0,-3084
1972:Q1,88862,72173,7017,9672,83831,68639,15192,0,-24,5055,24564,0,24564,19392,2176,2840,-2988,988,1984,0,0,12884,140,11212,72,0,1460,0,2776,0,-432,0,0,-836,0,-5172,8148,2536,748,0,1932,0,1932,3544,1284,2260,88,0,0,-444,-256,176,-432,0,0,0,-13320,-28,-13292,-19509,-3534,8175,9672,0,-5031
1972:Q2,87651,71409,7630,8612,82898,67152,15746,0,-24,4777,5692,0,5692,13520,0,0,2736,2684,1192,0,0,4128,-16,360,620,0,3164,0,680,0,1072,0,0,1028,0,7828,2592,240,820,0,1688,0,1688,-572,1808,-2380,-76,0,0,272,220,276,-56,0,0,0,5236,-416,5652,-915,-4257,8116,8612,0,-4753
1972:Q3,91735,74090,7765,9880,88137,71453,16684,0,-36,3634,15328,0,15328,26708,12,0,-2912,2816,4656,0,0,17908,-4160,21256,-140,0,952,0,1924,0,736,0,0,1568,0,11380,2280,-372,776,0,-512,0,-512,1840,2168,-328,72,0,0,340,136,192,-56,0,0,0,9100,-300,9400,-11694,-2637,8919,9880,0,-3598
1972:Q4,96401,79190,8467,8744,93619,76129,17490,0,-36,2818,2728,0,2728,17720,0,0,-3952,2256,3784,0,0,6404,3788,-132,28,0,2720,0,4356,0,2832,0,0,2040,0,14992,9480,-200,1408,0,1012,0,1012,4628,2508,2120,2148,0,0,164,320,440,-120,0,0,0,5512,-900,6412,90,-3061,9023,8744,0,-2782
1973:Q1,102035,85360,9611,7064,104240,83959,20281,0,-36,-2169,88419,-1,88420,36276,0,0,-10516,-1084,3832,0,400,32544,40,30760,-32,0,1776,756,5092,0,1424,0,0,3828,0,-52144,8956,-852,2200,0,532,0,532,4584,1068,3516,452,0,0,-2440,4480,360,120,4000,0,0,-61100,-752,-60348,-90588,-1401,10670,7064,0,2205
1973:Q2,108936,89468,10796,8672,114345,91923,22422,0,-36,-5373,-9853,-1,-9852,9404,0,0,2752,4580,3936,0,400,-9280,760,-11740,256,0,1444,-92,512,0,1792,0,0,4804,0,19256,9200,-44,1132,0,600,0,600,6400,2680,3720,256,0,0,452,404,304,100,0,0,0,10056,-256,10312,4480,2455,11626,8672,0,5409
1973:Q3,110335,91139,11356,7840,122809,97576,25233,0,-40,-12434,-9281,-1,-9280,6400,0,0,-1456,1104,472,0,400,-1412,3912,-7076,540,0,1212,-568,3484,0,2244,0,0,2132,0,15680,7468,92,-1104,0,884,0,884,-1220,-2136,916,2204,0,0,324,6288,412,-124,6000,0,0,8212,-100,8312,-3153,6437,13877,7840,0,12474
1973:Q4,118491,98669,11926,7896,133848,107620,26228,0,-36,-15321,-31913,-1,-31912,-4968,0,0,-7940,10736,3008,0,400,-15900,-3508,-12572,-556,0,736,32,1964,0,2296,0,0,436,0,26944,16508,172,2400,0,1816,0,1816,5088,2848,2240,3900,0,0,400,2732,416,2316,0,0,0,10436,-36,10472,16592,8951,14302,7896,0,15357
1974:Q1,129862,110315,12603,6944,146379,116709,29670,0,-36,-16481,16064,0,16064,26060,0,0,16616,1952,-1848,0,400,-1432,452,-3068,748,0,436,76,1504,0,1656,0,0,7136,0,9996,13772,984,1600,0,2768,60,2708,-952,712,-1664,6392,0,0,-132,3112,388,724,2000,0,0,-3776,-308,-3468,-32545,6394,17067,6944,0,16517
1974:Q2,154333,129382,13931,11020,156996,126668,30328,0,-36,-2627,-20616,0,-20616,4692,0,0,-26280,5460,8304,0,-100,13752,400,10824,556,0,1972,268,-100,0,1232,0,0,2156,0,25308,19284,1432,-800,0,1836,-56,1892,15876,5012,10864,2404,0,0,332,-1796,568,-2364,0,0,0,6024,-804,6828,17989,-2714,16397,11020,0,2663
1974:Q3,156791,133610,15185,7996,157100,126638,30462,0,-36,-273,-6788,0,-6788,26956,0,0,3136,108,15524,0,-100,-676,400,-2820,-200,0,1944,104,364,0,2056,0,0,6440,0,33744,17428,4012,-1600,0,2016,356,1660,9300,20,9280,1256,0,0,692,1752,328,-576,2000,0,0,16316,-532,16848,6515,-6972,15277,7996,0,309
1974:Q4,161013,136552,15481,8980,165405,136585,28820,0,-36,-4356,-5600,0,-5600,23984,0,0,-6876,7728,8944,0,-100,7872,400,10932,-2972,0,-488,436,-812,0,3480,0,0,3312,0,29584,15424,-548,0,0,3592,364,3228,8808,416,8392,2140,0,0,516,916,864,52,0,0,0,14160,-432,14592,1244,33,13339,8980,0,4392
1975:Q1,150405,124888,15529,9988,168294,141369,26925,0,-48,-17841,-22096,0,-22096,11228,0,0,-15636,-6808,376,0,-100,26288,600,24200,568,0,920,148,2608,0,3240,0,0,1112,0,33324,18584,1300,304,0,8728,296,8432,5872,1144,4728,-752,0,0,640,2492,608,-116,2000,0,0,14740,-708,15448,4255,16481,11396,9988,0,17889
1975:Q2,141902,115245,14873,11784,163356,136827,26529,0,-60,-21394,-28716,0,-28716,-4468,0,0,-21704,5108,3312,0,-100,1492,600,1560,-488,0,-180,-208,2368,0,1784,0,0,3480,0,24248,9896,116,-800,0,5416,532,4884,3104,2824,280,892,0,0,664,504,476,28,0,0,0,14352,-944,15296,7322,21582,11656,11784,0,21454
1975:Q3,143797,122055,15090,6652,162186,134098,28088,0,-60,-18329,-6392,0,-6392,13276,0,0,12516,-440,1136,0,-52,-4420,400,-2892,-1732,0,-196,44,3964,0,184,0,0,344,0,19668,15232,1332,1800,0,5140,76,5064,4132,4040,92,1976,0,0,232,620,800,-180,0,0,0,4436,-1312,5748,-11937,12043,12998,6652,0,18389
1975:Q4,151462,128730,14588,8144,173085,142531,30554,0,-60,-21563,-31148,0,-31148,9556,0,0,-18976,5676,1000,0,-48,10428,400,6124,1292,0,2612,304,3272,0,2424,0,0,5476,0,40704,23156,644,2000,0,10900,608,10292,8848,3064,5784,1048,0,0,680,-964,732,304,-2000,0,0,17548,-720,18268,9585,13801,15966,8144,0,21623
1976:Q1,161820,138938,15638,7244,174972,143588,31384,0,-60,-13092,-22725,-1,-22724,13800,0,0,-5632,-2008,-5576,0,-100,11268,300,9740,304,0,924,-140,3796,0,6308,0,0,5884,0,36524,21012,3108,2624,0,10012,592,9420,4332,792,3540,-520,0,0,628,828,620,208,0,0,0,15512,448,15064,9633,4650,15746,7244,0,13152
1976:Q2,169881,147116,15609,7156,178875,146621,32254,0,-48,-8946,-34105,-1,-34104,-2460,4,0,-19932,4456,-1740,0,-52,9520,300,6296,1244,0,1680,348,408,0,184,0,0,4344,0,31644,23704,6312,2052,0,6240,852,5388,6752,2296,4456,732,0,0,360,1256,1456,-600,400,0,0,7940,232,7708,25159,-495,16645,7156,0,8994
1976:Q3,181923,155848,15435,10640,184329,151775,32554,0,-48,-2358,11387,-1,11388,40236,0,0,10128,3916,-2940,0,-48,18976,300,17144,288,0,1244,464,-72,0,5816,0,0,3996,0,28848,15364,1632,-712,0,11196,880,10316,3456,368,3088,-1628,0,0,512,908,1376,-68,-400,0,0,13484,688,12796,-13745,-4073,17119,10640,0,2406
1976:Q4,185511,162680,15383,7448,189336,156076,33260,0,-48,-3777,-27189,-1,-27188,11324,0,0,-24760,11692,2660,0,-100,16928,300,15228,424,0,976,8,-696,0,2432,0,0,3160,0,38512,28088,-828,2712,0,9564,568,8996,13596,6852,6744,1408,0,0,356,1280,952,-72,400,0,0,10424,52,10372,23412,-6604,17877,7448,0,3825
1977:Q1,199156,176433,15015,7708,191134,155354,35780,0,-52,8074,9028,0,9028,29412,-240,0,3144,-6132,-2208,0,-100,28132,400,25144,452,0,2136,588,1320,0,988,0,0,3920,0,20384,12408,1448,3384,0,3524,1304,2220,3860,-2480,6340,-596,0,0,320,468,740,-272,0,0,0,7976,776,7200,-954,-21079,20765,7708,0,-8022
1977:Q2,207702,183042,16204,8456,198859,161906,36953,0,-60,8903,2152,0,2152,34496,0,0,-5024,4128,5828,0,-52,24140,400,15016,2868,116,5740,-192,1100,0,708,0,0,3860,0,32344,17368,96,5776,0,7500,832,6668,2900,-516,3416,-828,0,0,624,1300,908,392,0,0,0,14976,468,14508,6751,-21136,20749,8456,0,-8843
1977:Q3,208313,182904,17245,8164,200455,162325,38130,0,-72,7930,38404,0,38404,62096,0,0,17828,1460,-5476,0,-48,39912,400,32700,2944,112,3756,-184,556,0,3956,0,0,4092,0,23692,11872,-448,-2964,0,8104,584,7520,8188,2300,5888,-2224,0,0,416,800,972,-172,0,0,0,11820,1188,10632,-30474,-20579,20885,8164,0,-7858
1977:Q4,214679,187391,19168,8120,195746,157809,37937,0,-72,19005,34556,0,34556,56216,-244,0,-29828,15948,3180,0,-100,59668,400,50044,4572,116,4536,388,2320,0,1840,0,0,3044,0,21660,9088,-68,-936,0,3336,-460,3796,5512,2312,3200,-228,0,0,292,1180,860,-80,400,0,0,12572,-800,13372,-15551,-29582,18769,8120,0,-18933
1978:Q1,232081,203282,20379,8420,207073,164601,42472,0,-84,25092,27988,0,27988,53068,4,0,-20128,-5340,6732,0,2800,57416,400,55140,896,112,868,592,1364,0,4204,0,0,5424,0,25080,7648,-748,5140,0,5700,348,5352,-4684,1144,-5828,-200,0,0,700,1740,1168,172,400,0,0,17432,-892,18324,-2896,-38681,22093,8420,0,-25008
1978:Q2,241655,208840,23835,8980,228799,186215,42584,0,-84,12940,3000,0,3000,24952,0,0,17068,2388,3052,0,2536,-15084,400,-20064,1612,116,2852,1000,3856,0,884,0,0,9252,0,21952,8020,-992,604,0,5724,1016,4708,6908,3548,3360,-200,0,0,616,-4640,568,-48,-5160,0,0,13932,-332,14264,9940,-22625,18749,8980,0,-12856
1978:Q3,248927,215062,25349,8516,237541,191302,46239,0,-84,11470,44204,0,44204,61804,0,0,30680,-1252,920,0,116,14180,400,8100,3540,112,2028,1476,-104,0,5308,0,0,10480,0,17600,6860,-460,-2316,0,3496,1568,1928,6416,11092,-4676,-200,0,0,-900,824,768,-88,144,0,0,10740,112,10628,-32734,-23760,20890,8516,0,-11386
1978:Q4,260388,221815,29121,9452,259127,205415,53712,0,-96,1357,-10492,0,-10492,49124,-260,0,-44020,12168,6292,0,3052,61272,660,59904,-956,116,1548,-2044,164,0,6068,0,0,6432,0,59616,41396,-988,6368,0,5120,1200,3920,28304,19192,9112,-172,0,0,652,2112,964,488,660,0,0,18220,-292,18512,11849,-16400,24591,9452,0,-1261
1979:Q1,271098,229828,31938,9332,269287,211669,57618,0,-96,1907,-1712,0,-1712,69788,0,4556,87420,-9920,1776,0,-920,-22236,2140,-25072,-24,132,588,1760,1696,0,-560,0,0,6216,0,71500,50444,14340,20920,0,4420,904,3516,6452,1172,5280,-1072,0,0,1848,3536,652,188,2696,0,0,21056,116,20940,3619,-18159,25680,9332,0,-1811
1979:Q2,287712,243097,34655,9960,285014,220908,64106,0,-108,2806,-43356,0,-43356,4028,0,0,15424,12576,-3812,0,4012,-46304,2000,-51668,444,132,2788,2148,1104,0,5464,0,0,13416,0,47384,19836,-1288,-1488,0,2688,540,2148,12168,2108,10060,1960,0,0,2172,3624,584,-68,3108,0,0,27548,-180,27728,46162,-22189,29451,9960,0,-2698
1979:Q3,305257,257306,37319,10632,307690,234277,73413,0,-108,-2325,-5836,0,-5836,81968,0,0,19184,5288,5680,0,228,33456,2000,26112,1568,132,3644,2324,548,0,1732,0,0,13528,0,87804,57748,-11116,21172,0,9832,2940,6892,33940,19024,14916,3884,0,0,3064,-3028,532,-164,-3396,0,0,30056,2432,27624,3511,-23029,36094,10632,0,2433
1979:Q4,334399,280466,41649,12284,331811,253664,78147,0,-120,2708,-36588,0,-36588,-6152,-260,0,-24540,15840,956,0,3428,-16928,1648,-22872,192,132,3972,1716,772,0,-1488,0,0,14352,0,30436,8028,2332,-1476,0,4556,2308,2248,3248,6256,-3008,1404,0,0,3232,-5268,440,-56,-5652,0,0,22408,1732,20676,39296,-26802,36498,12284,0,-2588
1980:Q1,362748,304311,45585,12852,352082,268508,83574,0,-120,10786,-2836,0,-2836,69200,0,4608,38136,-736,-1036,0,-1456,6088,952,-8228,4596,132,8636,2256,7984,0,72,0,0,13284,0,72036,49464,13072,12632,0,3076,2656,420,10440,-2420,12860,2320,0,0,3948,3976,864,-656,3768,0,0,22572,2728,19844,13622,-35803,37989,12852,0,-10666
1980:Q2,347168,292600,43812,10756,357012,277389,79623,0,-128,-9716,-42164,0,-42164,7424,0,0,-100704,17640,3980,0,1988,22132,1000,12356,184,132,8460,8464,1132,0,29768,0,0,23024,0,49588,37476,-2008,6932,0,4892,1256,3636,21000,7256,13744,3544,0,0,4020,-904,684,-196,-1392,0,0,12112,1912,10200,32448,-15211,35811,10756,0,9844
1980:Q3,331385,279202,40455,11728,359542,284673,74869,0,-132,-28025,-43836,0,-43836,4316,0,0,-26880,-13296,-3056,0,1128,27552,1000,14064,2508,140,9840,-1220,192,0,1044,0,0,18852,0,48152,28644,4436,-9428,0,1528,1188,340,16020,8544,7476,8816,0,0,4532,2740,1148,-36,1628,0,0,19508,3436,16072,15811,5471,34414,11728,0,28157
1980:Q4,364112,299200,49776,15136,370819,292517,78302,0,-132,-6575,-28068,0,-28068,49480,0,0,-27152,7552,4016,0,-532,44160,736,31220,2892,136,9176,-3044,7620,0,4348,0,0,12512,0,77548,48380,17116,7780,0,4920,4508,412,15752,15028,724,-7404,0,0,5352,4864,484,-80,4460,0,0,29168,1388,27780,21493,-6683,28526,15136,0,6707
1981:Q1,389540,319726,54337,15477,391207,305467,85740,0,-128,-1539,-32812,0,-32812,59776,400,4372,-8856,-7104,-3468,0,-1276,47272,-1336,34512,2324,132,11640,12840,6592,0,-3580,0,0,12584,0,92588,84156,18116,26140,0,7372,6112,1260,20124,5604,14520,7844,0,0,4036,524,780,-672,416,0,0,8432,632,7800,31273,-14259,31403,15477,0,1667
1981:Q2,398029,321963,59733,16333,398201,308455,89746,0,-120,-52,-14924,0,-14924,54944,0,0,5196,9688,4200,0,-2188,4896,-1200,-5348,2620,132,8692,1460,11612,0,-1096,0,0,21176,0,69868,47004,3620,4792,0,9680,4324,5356,20296,4228,16068,-6196,0,0,3756,11056,1292,708,9056,0,0,22864,900,21964,14872,-13508,30013,16333,0,172
1981:Q3,391175,309900,63214,18061,398247,302339,95908,0,-120,-6952,-4796,0,-4796,37632,8,0,15124,1180,-2004,0,-512,-5228,-1200,-20252,2524,136,13564,10796,376,0,-4128,0,0,22020,0,42428,39160,16,3272,0,6020,2096,3924,8568,5660,2908,-1464,0,0,7376,15372,1264,-124,14232,0,0,3268,-1136,4404,-2156,-7561,32694,18061,0,7072
1981:Q4,396803,319445,59073,18285,401397,304695,96702,0,-120,-4474,-126503,0,-126503,-5371,4,0,-101583,-12668,10360,0,4012,29388,-1436,22872,-1240,132,9060,18496,736,0,880,0,0,45004,0,121132,117844,-1048,7472,0,14372,2964,11408,84760,74084,10676,1108,0,0,9656,1524,1232,-572,864,0,0,3288,456,2832,122029,-14750,37629,18285,0,4594
1982:Q1,390875,309478,62332,19065,391526,293202,98324,0,-120,-531,-195211,0,-195211,-93975,4,0,-110771,-15772,7096,0,1864,11760,-1764,-120,-280,132,13792,5012,3568,0,-5352,0,0,8617,0,101236,83671,4356,21452,0,5508,2208,3300,49519,39467,10052,-13076,0,0,5068,10844,852,252,9740,0,0,17566,-788,18354,194680,-16276,35992,19065,0,651
1982:Q2,384473,299115,66255,19103,401912,294729,107183,0,-116,-17323,-109626,0,-109626,-16088,4,0,-93052,11724,17116,0,2904,24420,-1600,-4,2112,136,23776,2456,3780,0,2776,0,0,11784,0,93538,74645,4528,4448,0,8304,6876,1428,41489,26825,14664,-1872,0,0,-3960,21708,1140,900,19668,0,0,18893,452,18441,92303,-4386,40928,19103,0,17439
1982:Q3,395121,309282,66423,19416,381084,279634,101450,0,-108,14145,-12345,0,-12345,-20884,4,0,-73512,-6204,4384,0,1096,33456,-1600,24980,-1556,132,11500,11324,1592,0,-4420,0,0,11396,0,-8539,-24864,3176,-28508,0,12356,-656,13012,18356,3716,14640,-2204,0,0,-8796,-19244,1028,208,-20480,0,0,16325,576,15749,26490,-29648,35027,19416,0,-14037
1982:Q4,379543,294861,62923,21759,362290,265274,97016,0,-108,17361,-47402,0,-47402,32931,0,0,-54653,5480,12896,0,464,34792,-1884,26372,-1720,132,11892,184,5676,0,9352,0,0,18740,0,80334,55677,7796,10624,0,7752,-972,8724,19057,5289,13768,1144,0,0,8432,872,1008,84,-220,0,0,24657,5228,19429,64763,-29587,34093,21759,0,-17253
1983:Q1,372402,295251,59753,17398,364507,270703,93804,0,-108,8003,-28515,0,-28515,20519,0,0,-17849,3548,-4824,0,248,30864,4464,23700,-1732,136,4296,5420,10428,0,-12336,0,0,5020,0,49034,23159,3148,8900,0,9280,6932,2348,5671,19247,-13576,-636,0,0,-13932,10728,1660,308,8760,0,0,25875,3848,22027,36518,-24548,34051,17398,0,-7895
1983:Q2,398943,317949,62051,18943,371306,272514,98792,0,-104,27741,-8008,0,-8008,35168,0,0,-24324,8132,2944,0,-112,26276,-1252,20444,28,132,6924,7760,4540,0,-3196,0,0,13148,0,43176,18033,-64,-3716,0,11288,7080,4208,17581,11949,5632,-4560,0,0,-5008,2512,900,152,1460,0,0,25143,7044,18099,35749,-45435,36741,18943,0,-27637
