date,All sectors; capital transfers paid,Domestic business; capital transfers paid,Domestic financial sectors; capital transfers paid,Property-casualty insurance companies; capital transfers paid, disaster-related insurance benefits,Domestic financial sectors; capital transfers paid, other than for disasters,Nonfinancial corporate business; capital transfers paid (includes disaster-related payments by BP to state and local governments),Nonfinancial noncorporate business; capital transfers paid,General government; capital transfers paid,Federal government; capital transfers paid,State and local governments; capital transfers received, investment grants from federal government,Federal government; capital transfers paid, disaster-related insurance benefits,Federal government; capital transfers paid to financial corporations under the financial stabilization program,Federal government; other capital transfers paid to business,Federal government; other capital transfers paid to households,Federal government; capital transfers paid to the rest of the world,State and local governments; capital transfers paid, disaster-related insurance benefits,State and local governments; capital transfers paid, disaster-related insurance benefits,Households and nonprofit organizations; capital transfers paid; estate and gift taxes,Federal government; capital transfers received, estate and gift taxes paid by persons,State and local governments; capital transfers received, estate and gift taxes paid by persons,Rest of the world; capital transfers paid,Rest of the world; capital transfers paid, disaster-related insurance benefits,Rest of the world; capital transfers paid, other than for disasters,All sectors; capital transfers received,Domestic business; capital transfers received,Domestic financial sectors; capital transfers received,Property-casualty insurance companies; capital transfers received, disaster-related insurance benefits,Domestic financial sectors; capital transfers received, other,Nonfinancial corporate business; capital transfers received,Nonfinancial corporate business; capital transfers received, disaster-related insurance benefits,Nonfinancial corporate business; capital transfers received, other,Nonfinancial noncorporate business; capital transfers received,Nonfinancial noncorporate business; capital transfers received, disaster-related insurance benefits,Nonfinancial noncorporate business; capital transfers received, other,General government; capital transfers received,Federal government; capital transfers received, total,Federal government; capital transfers received, estate and gift taxes paid by persons,Federal government; capital transfers received, other,State and local governments; capital transfers received,State and local governments; capital transfers received, disaster-related insurance benefits,State and local governments; capital transfers received, estate and gift taxes paid by persons,State and local governments; capital transfers received, investment grants from federal government,State and local governments; capital transfers received, other (includes disaster-related payments by BP to state and local governments for the 2010 Gulf oil spill),Households and nonprofit organizations; capital transfers received,Households and nonprofit organizations; capital transfers received, disaster-related insurance benefits,Households and nonprofit organizations; capital transfers received, other,Rest of the world; capital transfers received,Rest of the world; capital transfers received from U.S. government,Rest of the world; capital transfers received, disaster-related insurance benefits,Rest of the world; capital transfers received, other,Domestic business; net capital transfers paid,Domestic financial sectors; net capital transfers paid,Property-casualty insurance companies; net capital transfers paid,Life insurance companies; capital transfers paid, tax on foreign earnings retained abroad,U.S.-chartered depository institutions; net capital transfers paid,Government-sponsored enterprises; capital transfers received from the federal government,Finance companies; capital transfers paid, tax on foreign earnings retained abroad,Security brokers and dealers; capital transfers paid, tax on foreign earnings retained abroad,Holding companies; capital transfers received by GMAC from the federal government under the financial stabilization program,Other financial business; capital transfers received by AIG from the federal government under the financial stabilization program,Nonfinancial corporate business; net capital transfers paid,Nonfinancial noncorporate business; net capital transfers paid,General government; net capital transfers paid,Federal government; net capital transfers paid,State and local governments; net capital transfers paid,Households and nonprofit organizations; net capital transfers paid,Rest of the world; net capital transfers paid
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1953:Q3,418,0,0,0,0,0,0,140,140,140,0,0,0,0,0,0,0,278,218,60,0,0,0,418,0,0,0,0,0,0,0,0,0,0,418,218,218,0,200,0,60,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278,-78,-200,278,0
1953:Q4,443,0,0,0,0,0,0,142,142,142,0,0,0,0,0,0,0,301,238,63,0,0,0,443,0,0,0,0,0,0,0,0,0,0,443,238,238,0,205,0,63,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301,-96,-205,301,0
1954:Q1,447,0,0,0,0,0,0,148,148,148,0,0,0,0,0,0,0,299,234,65,0,0,0,447,0,0,0,0,0,0,0,0,0,0,447,234,234,0,213,0,65,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-299,-86,-213,299,0
1954:Q2,428,0,0,0,0,0,0,142,142,142,0,0,0,0,0,0,0,286,221,65,0,0,0,428,0,0,0,0,0,0,0,0,0,0,428,221,221,0,207,0,65,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286,-79,-207,286,0
1954:Q3,434,0,0,0,0,0,0,148,148,148,0,0,0,0,0,0,0,286,223,63,0,0,0,434,0,0,0,0,0,0,0,0,0,0,434,223,223,0,211,0,63,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-286,-75,-211,286,0
1954:Q4,440,0,0,0,0,0,0,147,147,147,0,0,0,0,0,0,0,293,230,63,0,0,0,440,0,0,0,0,0,0,0,0,0,0,440,230,230,0,210,0,63,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-293,-83,-210,293,0
1955:Q1,481,0,0,0,0,0,0,170,170,168,0,0,2,0,0,0,0,311,246,65,0,0,0,481,2,0,0,0,2,0,2,0,0,0,479,246,246,0,233,0,65,168,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0,-309,-76,-233,311,0
1955:Q2,458,0,0,0,0,0,0,179,179,177,0,0,2,0,0,0,0,279,212,67,0,0,0,458,2,0,0,0,2,0,2,0,0,0,456,212,212,0,244,0,67,177,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0,-277,-33,-244,279,0
1955:Q3,500,0,0,0,0,0,0,189,189,187,0,0,2,0,0,0,0,311,235,76,0,0,0,500,2,0,0,0,2,0,2,0,0,0,498,235,235,0,263,0,76,187,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0,-309,-46,-263,311,0
1955:Q4,535,0,0,0,0,0,0,183,183,181,0,0,2,0,0,0,0,352,275,77,0,0,0,535,2,0,0,0,2,0,2,0,0,0,533,275,275,0,258,0,77,181,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0,-350,-92,-258,352,0
1956:Q1,557,0,0,0,0,0,0,189,189,185,0,0,5,0,0,0,0,368,286,82,0,0,0,557,5,0,0,0,5,0,5,0,0,0,552,286,286,0,266,0,82,185,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-5,0,-363,-97,-266,368,0
