1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000:Q4,5119386,5119386,2557928,118041,32168,15044,2308,3044,632771,1246111,362504,149467
2001:Q1,4588723,4588723,2313967,106246,31401,17043,2068,2811,554826,1090945,341863,127553
2001:Q2,4887912,4887912,2513215,112361,31027,17251,3579,3038,593486,1126529,355177,132249
2001:Q3,4252626,4252626,2176229,99260,29869,16012,3112,2750,502086,992575,323753,106980
2001:Q4,4689603,4689603,2417682,108960,29372,21342,6065,3974,569742,1065212,351160,116094
2002:Q1,4812247,4812247,2431136,109114,28339,22339,3700,3984,595385,1145090,358031,115129
2002:Q2,4433260,4433260,2280406,99863,27279,18247,4070,3623,532674,1055669,313350,98079
2002:Q3,3898456,3898456,1972705,87756,26075,13595,3789,3182,453317,952392,299895,85750
2002:Q4,4118082,4118082,2062603,90918,25325,19596,4006,3326,488968,1018090,315138,90112
2003:Q1,4057552,4057552,2052483,89812,25312,13791,4864,3543,479132,968464,331875,88276
2003:Q2,4649056,4649056,2370188,100865,28703,16645,4568,4282,554991,1104616,363333,100865
2003:Q3,4845657,4845657,2475040,105180,29869,14611,4304,4716,591417,1126263,385066,109191
2003:Q4,5362097,5362097,2732990,114880,32843,17106,4167,5443,668288,1241098,420826,124456
2004:Q1,5620835,5620835,2905190,117914,33974,16351,4301,5826,700447,1269714,432989,134129
2004:Q2,5640075,5640075,2859137,118146,34225,16357,4003,6063,711405,1288765,463367,138607
2004:Q3,5663150,5663150,2924090,116560,34369,15537,3606,6281,715869,1267985,441684,137169
2004:Q4,6194101,6194101,3181585,125553,37352,18129,3259,7017,790280,1408778,473936,148212
2005:Q1,6170973,6170973,3156943,124068,37017,15879,2944,7077,781173,1433288,466946,145638
