1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q2,72549913,34129,135753,896405,6612752,2125129,154779,4700640,274256,798515,783700,1833636,1010533,1766613,1063618,464294,238701,11585179,4700157,3149173,1158642,16129813,207875,8416877,4212351,6563647,44241201,7426,2200,27835,12240960,154347,5796827,23156,3453904,2812726,19904151,1548834,1925578,13952773,2476966,3217732,45132,160694,328045,8307027,16562543,8396382,2586585
2007:Q3,74246814,35716,141808,884949,6715788,2401069,160022,5197604,244167,802793,1033002,1833904,1283738,1782250,1066112,469259,246879,11615259,4822768,3205563,1170606,16374238,216817,8470025,4388339,6663993,45162398,7627,2200,27484,12392193,131416,5918987,22953,3483944,2834893,20447039,1655496,1984875,14251116,2555552,3249314,45116,150407,341625,8499394,16923511,8448922,2659123
2007:Q4,74442675,36379,137972,927819,6844413,2623481,159169,5275903,229902,792315,1170412,1694938,1388336,1893141,1180263,465261,247617,10904677,4760062,3178803,1177859,16414908,199909,8404333,4339610,7164238,46051570,7742,2200,27383,12619099,123814,6051176,23139,3559857,2861113,20891270,1741297,2087583,14452913,2609477,3302014,45769,135299,384820,8635974,16333228,8382103,2632037
2008:Q1,73092520,39232,139102,893718,6968393,2932051,154773,5253245,207218,893333,1155568,1637078,1360048,2020889,1308515,458994,253380,10014447,4438011,3212046,1169605,16207759,222562,8028889,3995487,7402311,46860865,8057,2200,27156,12878093,139956,6235995,23458,3597136,2881548,21149060,1811477,2154515,14581060,2602008,3304192,45682,156149,401594,8888682,15030366,8006115,2394466
2008:Q2,72016498,39560,115345,868154,6865995,2867850,152109,5342933,206421,874817,1189455,1665167,1407073,2007631,1288232,464069,255330,9427672,4482552,3230966,1180679,16298536,163159,7715090,3927288,7330978,47098708,8004,2200,27039,12952870,139827,6194084,23521,3640808,2954630,21185563,1832868,2120411,14611831,2620453,3299546,46170,140753,428887,9007676,14870208,7692174,2339838
2008:Q3,70522998,37076,102106,1178780,7026906,2899267,143737,5491744,196983,940707,1335742,1553763,1464549,2028028,1293757,467570,266701,8312227,3913617,3162021,1179203,16048025,233868,7553226,3236263,7976904,48245058,7630,2200,26742,13528145,146538,6739828,23098,3648388,2970293,21416398,1919756,2258222,14594607,2643813,3249007,46054,158551,414546,9395785,13238762,7529200,2141131
2008:Q4,67527429,40556,94596,1354112,6954440,3218941,137364,5825533,186664,1097673,1438524,1573742,1528930,1754116,1017707,465393,271016,6781687,3055884,3003581,1170538,15499095,222248,7128451,2520213,8766074,49207491,7547,2200,26551,14170043,131477,7353471,23346,3674779,2986970,21125804,1942651,2012847,14526517,2643789,3162402,46747,145108,423403,10097687,10621521,7106666,1744208
2009:Q1,66136892,40167,91251,1241105,6948546,3195714,130591,6033444,170019,1218469,1263755,1679549,1701652,1698995,955829,462213,280953,6000810,2867018,2998961,1177327,15376057,248781,6802409,2343070,8942647,49606833,7325,2200,26550,14716799,106921,7797619,22548,3711729,3077982,20846348,1853503,1905006,14509697,2578142,3083750,46689,144810,406314,10326048,9603014,6777756,1522105
2009:Q2,67542087,45699,91828,1363010,6870484,3049993,139191,5838009,181675,1119045,984939,1734671,1817679,1759875,988925,485762,285188,7057652,3420139,3014502,1197622,15891791,229625,6272332,2836811,8463525,49857714,7605,2200,26549,15153045,86180,8140620,22274,3759025,3144946,20680352,1781254,1891925,14458300,2548873,3075594,47204,137671,406105,10321390,10887220,6250810,1752136
2009:Q3,69766779,97060,92275,1349965,6940127,2847089,143126,6160013,175642,1283660,1000132,1900340,1800239,1853896,1037406,503742,312748,8175307,3995179,2977600,1220531,16450489,245620,5953639,3387568,7877295,50075105,55953,5200,26299,15587624,72901,8534306,23202,3789241,3167974,20503119,1700910,1881211,14362287,2558711,3078435,47239,143201,418281,10209753,12388260,5932685,2034940
2009:Q4,70471393,94289,94252,1396699,7148169,2778922,142172,5997218,154547,1472243,858417,1913360,1598651,1908864,1041813,508653,358398,8218358,4226352,2920975,1237589,16717090,257833,5877573,3465918,7989121,50345793,55364,5200,26199,15999454,58410,8859150,23495,3861339,3197060,20265350,1642013,1798162,14270158,2555017,3117839,47845,135593,406416,10286533,13049303,5854538,2125559
2010:Q1,71953724,91928,96583,1360797,7216837,2482867,144671,6333106,179296,1567142,901081,1945196,1740391,1973832,1080365,516431,377036,8642424,4490757,3020198,1244973,17141304,300463,5884095,3548831,7980059,50905978,53618,5200,26199,16559773,73617,9320148,23581,3897815,3244612,20059006,1654907,1793168,14117874,2493057,3174948,47750,149174,418922,10411389,13583850,5860211,2238099
2010:Q2,71481268,89592,99998,1457349,7174814,2328871,139378,6567394,178187,1824955,846309,1971501,1746442,1987217,1080653,514537,392027,7841338,4215333,3099121,1231644,17092594,264706,6187865,3135411,8568643,51555913,52228,5200,26198,16948070,81979,9668612,23850,3903188,3270441,19887346,1627606,1779291,14001996,2478453,3231745,47927,143402,418818,10794979,12147825,6164220,1970945
2010:Q3,73972940,96025,99666,1490966,7276238,2309160,145521,6510653,185902,1876645,898857,2039937,1509312,2064442,1094347,524636,445459,8780893,4656515,3118822,1260040,17735347,253615,6350846,3636755,8187435,52058751,54958,5200,25923,17446321,97938,10075277,23971,3909917,3339218,19790521,1602275,1790644,13893876,2503726,3266360,48092,146404,423291,10851681,13458340,6326267,2229530
2010:Q4,74277588,95148,131262,1630598,7171798,2442658,158504,6553905,238026,1738581,867273,1946375,1763650,2115081,1104458,531120,479503,9618062,4935278,3114633,1272784,18300753,273668,6469400,3855226,6138830,52566858,54387,5200,25923,17975592,82928,10504401,24161,3978863,3385239,19706908,1623527,1719706,13716864,2646811,3321044,48707,177559,407239,10844299,14830039,6440203,2428766
2011:Q1,75649299,100919,144373,1444738,7274144,2371671,156069,6398265,237879,1561346,1021000,1943307,1634733,2169334,1112783,529246,527305,10305108,5189553,3238724,1292601,18604350,325773,6549217,4099873,5984587,52926994,55993,5200,25923,18256191,110460,10750189,24459,3962249,3408834,19628173,1622907,1755571,13621386,2628309,3381333,48777,201977,399830,10923597,15791418,6521785,2559008
2011:Q2,76187047,108521,144904,1547175,7435799,2333499,150859,6411828,227397,1444071,1003557,2021189,1715614,2232488,1164265,524979,543244,10197872,5252660,3322512,1310435,18731020,286876,6602221,4154319,5964058,53187717,56521,5200,25923,18284654,106911,10756203,24498,3932929,3464113,19694301,1627730,1897577,13515917,2653077,3440554,49209,186360,402638,11042357,15672829,6574469,2568429
2011:Q3,74398719,109893,122581,1595562,7454647,2290091,147888,6778594,206663,1635490,995656,2079820,1860965,2291855,1184302,522599,584954,8588319,4687960,3316124,1318767,18306231,263446,6657580,3441991,7027189,53894977,55150,5200,25923,18829171,124685,11251962,24982,3920999,3506543,19564253,1679095,1749863,13433120,2702175,3453702,49498,199486,418592,11294002,13473596,6631140,2225268
2011:Q4,75904040,110914,109888,1759680,7602856,2326248,154283,6688322,225510,1602018,879809,2108174,1872811,2253981,1115517,531614,606850,9204819,4898585,3292382,1350369,18697286,272350,6797492,3712763,6671823,54528831,54219,5200,25923,19269746,116307,11641982,25268,3942153,3544036,19625504,1740359,1750743,13378177,2756225,3467401,49970,191490,430267,11409111,14777979,6770046,2425132
2012:Q1,78168059,112491,104748,1667638,7703446,2238305,156328,6435436,210328,1510864,722417,2102846,1888981,2295845,1131013,525874,638958,10302793,5483039,3350100,1353417,19271267,318661,6875458,4086373,6412714,55016950,54707,5200,25923,19741385,127583,12024672,24433,3943745,3620952,19572682,1753045,1778136,13296450,2745051,3516458,50076,212425,414744,11423350,16452936,6838404,2720749
2012:Q2,78315512,113605,93832,1733938,7767212,2172927,155201,6599934,204105,1634102,781983,2133142,1846602,2332616,1147851,519197,665568,9958822,5380925,3366925,1331822,19228866,289252,6951714,3862137,6975784,55566598,53593,5200,25923,20031304,132081,12229137,24468,3964717,3680901,19565972,1804718,1750378,13220425,2790451,3523029,50436,203573,420695,11686873,15963823,6914235,2653544
2012:Q3,80215175,116305,101743,1754244,7823800,2224916,153910,6749700,206571,1588691,811858,2126140,2016440,2381103,1153593,521661,705849,10557162,5697564,3402273,1344364,19580403,274354,7166834,4187721,6698780,56113440,54463,5200,25923,20376496,136003,12478715,24394,3953763,3783621,19667611,1827925,1817937,13171312,2850437,3588198,50381,204769,428771,11711627,16772602,7128746,2811035
2012:Q4,80940066,114201,103101,1930357,8027558,2353734,148776,6640115,203039,1773156,741065,2082262,1840593,2395562,1160134,510931,724497,10582093,5781971,3371485,1352602,19730293,287948,7321380,4322676,6476214,56682941,54277,5200,25923,20824337,130329,12822949,24879,3949120,3897060,19723554,1885045,1788698,13136906,2912905,3605028,50257,200455,408220,11785691,16522480,7283494,2802795
2013:Q1,83658712,111638,135887,1949526,8034988,2265674,154205,6420209,204758,1774138,667152,2074096,1700065,2426043,1146073,520560,759410,11959949,6239342,3482333,1366396,20443921,331099,7469749,4488353,6379400,57314543,52945,5200,25923,21234676,140086,13171026,24626,3957636,3941302,19690513,1866006,1818111,13092592,2913804,3622550,50298,214461,408996,12008981,18558962,7431050,3072755
2013:Q2,84467950,111271,155207,1964752,8098233,2236889,151116,5979200,192042,1764881,629075,1973761,1419441,2506722,1215723,518123,772876,12265867,6206938,3621968,1371825,20845209,290253,7749011,4453490,6459999,57730808,53113,5200,25923,21175999,147246,13066246,24962,3940254,3997291,19808422,1897990,1872715,13077533,2960184,3674930,50481,192634,408965,12335142,18864337,7709775,3150864
2013:Q3,86787448,112631,155948,1968316,8207796,2290123,161745,5860059,200444,1715660,659847,1924010,1360098,2538979,1209123,519364,810492,12918023,6503371,3689562,1390139,21516587,285964,8073158,4891424,6223622,58443030,54177,5200,25573,21329956,171169,13118316,25098,3906645,4108728,20044004,1902791,1979282,13131640,3030291,3763123,50357,190376,411387,12568876,19960482,8036569,3316714
2013:Q4,89396489,109789,174250,2233638,8259614,2316522,162954,5548412,193508,1508579,640646,1894159,1311520,2751401,1399630,526300,825471,13696654,6871093,3708911,1407790,22275007,301302,8301072,5279870,5998210,59225986,54386,5200,25573,21889427,144511,13680640,24487,3886695,4153094,20255442,1970423,2064278,13130273,3090468,3787161,50487,193718,420036,12544556,21515318,8260278,3712924
2014:Q1,91115441,109286,161380,2201674,8405393,2298311,165065,5611524,201918,1411859,712180,1952110,1333457,2879387,1488224,526713,864450,14405023,7081037,3773193,1421148,22484379,345232,8319259,5431807,6022343,59850431,54585,5200,25573,22229832,180154,13930548,24003,3877780,4217347,20329217,2001524,2112605,13118228,3096860,3847881,50467,210747,415187,12681742,22189683,8276855,3653643
2014:Q2,92861513,110123,177825,2284862,8448808,2226577,167621,5570253,187007,1276519,722404,1983310,1401013,2847212,1446650,521667,878895,15223913,7369232,3885200,1440524,22810211,315125,8451427,5713828,5818771,60157643,54594,5200,25573,22261395,185778,13886966,24035,3873553,4291063,20500471,2071068,2121448,13143945,3164010,3914649,50605,198761,429073,12717322,23243541,8407963,3861495
2014:Q3,93176439,103748,171330,2331488,8556385,2271074,176925,5523853,179484,1220604,745890,2002026,1375849,2764142,1333148,512447,918547,14986137,7271718,3895527,1450602,22851723,289840,8715040,5502058,6314849,60817482,52358,5200,25323,22527911,207060,14117408,23857,3839063,4340523,20567094,2100103,2032850,13191166,3242975,3997871,50911,220524,469652,12900638,23091169,8670680,3904110
2014:Q4,95122419,97964,158582,2469643,8735994,2336119,190103,5658219,207853,1351206,721981,2001257,1375922,2781224,1332936,516760,931528,15654548,7373779,3867783,1472138,23102834,284777,8966485,5290394,6681833,61787128,51166,5200,25323,22909706,182012,14416680,24374,3849665,4436975,20785681,2176456,2044268,13255417,3309540,4008057,51257,212783,467348,13270607,23969972,8921364,4092576
2015:Q1,96749842,88721,130449,2383037,8962232,2286768,194013,5670774,204923,1452717,734338,2003996,1274800,2834201,1335649,527790,970762,16006483,7603421,3841065,1492391,23320846,341660,9197108,5420457,6976216,62299060,48718,5200,25323,23070487,188286,14434858,24131,3878398,4544814,20907646,2214200,2110471,13275866,3307109,3991624,50736,229139,497020,13473167,24229479,9151690,4263442
2015:Q2,97637974,89475,136893,2606630,8976714,2263452,197383,5518159,201580,1476163,746332,1973829,1120255,2823525,1308350,529702,985473,16028620,7625276,3928619,1499370,23407031,304059,9376460,5438276,7418032,63115640,49668,5200,25323,23152340,177555,14353401,24650,3890664,4706070,21225857,2276528,2186533,13385033,3377763,4047526,50967,221428,512395,13824936,24032835,9331001,4285289
2015:Q3,96654716,89177,130007,2484110,9173038,2343556,202314,5791942,209098,1618896,859815,1972230,1131903,2849915,1301510,528102,1020303,14761573,7101564,3943917,1496968,23104454,311482,9516765,4934945,8418989,64035036,49574,5200,24772,23272534,201257,14376720,24095,3880379,4790083,21404934,2295593,2160806,13485406,3463129,4099043,50822,215131,506034,14406993,22113478,9467054,4022885
2015:Q4,98212780,86912,125741,2743710,9354485,2404261,212069,5576025,212346,1664331,904551,1968896,825901,2856517,1284266,540582,1031669,15420250,7274400,3911171,1510917,23430846,310639,9630456,5180795,8183587,64706926,48938,5200,24772,24050507,179017,15141072,24554,3869155,4836709,21366031,2376611,1941338,13647859,3400223,4091299,51149,196742,509727,14362561,23113601,9580052,4292971
2016:Q1,99303276,87957,108984,2735765,9531056,2359055,204854,5650077,208765,1720542,894802,1984904,841064,2937492,1332901,534739,1069852,15771357,7282936,3945467,1525600,23626782,357172,9597922,5193135,8387666,65379285,49753,5200,24772,24444477,184673,15377316,24439,3890820,4967229,21481263,2440775,1938134,13690113,3412241,4118196,51050,204201,492448,14507924,23506672,9546285,4322898
2016:Q2,100804763,88073,120687,2820474,9556507,2254114,203357,5669011,218797,1744303,905485,2044748,755678,2942982,1332983,528734,1081265,16236389,7427476,4100832,1552162,23869799,335303,9700060,5151220,8776316,66109630,49401,5200,24772,24564871,185663,15385151,24556,3923490,5046011,21675476,2472493,1916521,13809641,3476821,4224319,51245,189381,517741,14807224,23887214,9648668,4501707
2016:Q3,102730269,89952,126959,2834032,9923567,2193844,253622,5742408,234001,1784035,876819,2029137,818416,2943991,1300252,526942,1116797,16679048,7689967,4147511,1570048,24209278,328248,9922873,5448725,8626196,66962624,49294,5200,24222,24887672,176268,15643934,24363,3917934,5125173,21978332,2496822,1940867,13979008,3561635,4339072,51261,194161,452607,14980803,24468122,9853235,4804125
2016:Q4,103494149,86815,123857,2925333,10153686,2156297,245112,5448657,205968,1811805,874892,1949316,606676,2935678,1281536,525340,1128802,17081931,7634981,4211261,1568114,24317593,339582,9977186,5446598,8841468,67890744,47476,5200,24222,25215474,180783,15983832,24459,3917397,5109003,22141895,2501477,1906879,14097103,3636436,4421950,51263,198660,469916,15314689,24652951,9909445,5028955
2017:Q1,105547933,87687,118465,2739905,10236320,2105527,239039,5430131,210735,1795508,900001,1943558,580329,2987505,1293922,530392,1163191,18007559,8075643,4215308,1586233,24778823,392188,10029769,5835571,8682260,68073471,47918,5200,24222,25218149,195512,15873759,24228,3904682,5219968,22434589,2506671,2100493,14197010,3630415,4385697,50978,223704,480440,15202574,26048826,9960251,5393559
2017:Q2,107170154,90244,136838,2870558,10158696,2086448,212351,5469496,220063,1818211,911122,1971554,548546,3006606,1299509,534094,1173003,18494345,8334553,4305238,1594598,25115340,327658,10297327,6092720,8577137,68492871,49138,5200,24222,25223340,194666,15798309,24391,3912850,5293124,22776020,2541718,2209151,14342435,3682716,4431245,50851,209294,476669,15246893,26456799,10228662,5564932
2017:Q3,109320512,91767,268022,2771237,10316222,2173797,198756,5373641,202838,1736861,914811,1954778,564353,3015482,1270943,538595,1205944,19001808,8706870,4396536,1610315,25500100,354240,10508895,6515013,8517811,69242138,49912,5200,23972,25711340,206063,16230738,24368,3888265,5361906,22879635,2546127,2098085,14486210,3749213,4516245,51013,205590,473615,15325616,27229304,10438871,5828526
2017:Q4,112350626,90974,255524,2938392,10390931,2274199,203293,5539963,201391,1896405,935703,1963039,543425,2991160,1227194,546994,1216972,20111147,9039440,4451969,1626562,25931585,602699,10796516,6719153,8387119,69820457,50294,5200,23972,25988850,206670,16430866,24395,3932768,5394151,23471292,2586066,2384894,14669580,3830752,4579987,51090,414377,474305,14761090,28747455,10727823,6178623
2018:Q1,113250978,93116,252958,3094513,10601839,2218141,191831,5636286,204091,2077376,914041,1896964,543814,3013196,1219483,542653,1251060,19968058,9078021,4559254,1637498,25964880,646874,10861566,6399587,9033360,70798617,51344,5200,23972,26689344,242010,17045955,24662,3912563,5464154,23428648,2606583,2233812,14768379,3819874,4637949,51194,426571,464590,15019806,28535012,10787376,6116154
2018:Q2,114695641,93043,264677,3046151,10661186,2245483,181551,5832364,212194,2167819,970052,1935953,546346,3022625,1212874,549398,1260353,20300914,9181649,4740192,1655465,26200095,614836,11142373,6291828,9221208,71410057,49674,5200,23972,26735284,240837,17090685,23511,3914534,5465717,24001779,2669320,2533679,14940624,3858156,4772339,51040,404200,422471,14944097,29525556,11065851,6283444
2018:Q3,116897885,91943,174771,3056631,10734569,2237258,181040,6096800,221409,2377872,1063275,1917735,516509,3066986,1220921,553833,1292232,21227621,9520761,4927016,1675931,26591412,622849,11146162,6326567,9219569,72430453,49274,5200,23706,27091045,223580,17417799,22822,3897641,5529203,24279734,2673622,2574691,15096840,3934581,4963107,51221,417628,423288,15126250,31242306,11067434,6783377
2018:Q4,113306690,93893,148127,3196751,10882452,2413487,179470,6231288,240335,2398900,1087762,1944640,559651,3074101,1220419,549649,1304033,18271667,8351653,4934621,1659093,25812856,631507,11218872,5411820,10795033,73723870,49117,5200,23706,27507858,196467,17842086,22940,3887225,5559140,24609069,2807264,2557593,15237170,4007042,5034085,51284,422276,415284,15605990,26543606,11140642,5892827
2019:Q1,119689724,93595,151831,3119401,11084259,2546314,177434,6245323,246905,2560279,1076146,1968680,393313,3102808,1217384,550387,1335037,21296587,9385540,5108363,1688989,26722404,676964,11385733,5906331,10997847,75108402,49027,5200,23706,27690544,241104,17906265,22201,3872845,5648129,24963151,2822224,2813775,15332683,3994469,5110447,51793,450820,412747,16350967,30448507,11307328,6690339
2019:Q2,122303993,96416,168605,3050421,11113529,2530435,174577,6623057,255160,2636940,1151638,1978352,600967,3112820,1225741,544261,1342818,21914374,9795137,5313585,1702538,27149356,632226,11676084,6114100,11136733,75809569,49096,5200,23706,27656663,236578,17814288,21997,3858637,5725163,25241348,2855255,2859106,15474940,4052047,5220054,51690,411837,408244,16741731,31228480,11597688,6967433
2019:Q3,123721329,96226,154247,3201964,11311356,2812108,173660,6510853,284949,2532283,1108688,1970561,614372,3189223,1266522,548060,1374641,21894760,9752090,5440050,1718751,27372377,562476,11897895,5986565,11646728,77073752,48146,5200,23166,28481854,216317,18571681,21455,3855446,5816955,25332463,2843726,2690359,15674229,4124149,5334321,52098,424317,413448,16958739,31323741,11817301,7033254
2019:Q4,128344664,97783,171796,3387429,11526891,2965788,176935,6759779,295141,2599775,1170714,1974845,719304,3202381,1269476,550562,1382343,23616881,10383990,5547671,1731284,27994081,560924,11939529,6365237,11916286,78216775,48835,5200,23166,28947391,194530,19018687,21211,3897250,5815713,25594132,2865360,2719116,15817465,4192191,5398560,52181,423937,417788,17305586,33680489,11856054,7603795
2020:Q1,121921228,96360,161512,3894348,11992122,3542881,188756,6659517,304324,2326625,1149056,1952727,926785,3385825,1423801,550597,1411427,18494489,8497579,5458169,1733659,26750974,595854,12078615,4851072,13539497,80216040,48199,5200,23166,29684870,243129,19518424,21184,3903672,5998461,26243612,3321067,2825281,15949443,4147821,5313606,52034,454327,403178,17987848,27002731,11993806,6077423
2020:Q2,131709528,102151,189058,5883288,12612365,3803985,206622,6525407,295083,2300667,929141,1975590,1024926,3485179,1512379,557087,1415713,22546120,9852444,5252789,1776109,28039379,640438,12234373,5743643,12816177,83532628,48584,5200,23166,32915664,166104,22370663,21019,3924192,6433686,26528609,3446785,2885716,16098837,4097271,5151152,52024,489541,390065,17928623,33391061,12145920,7292953
2020:Q3,136334176,106536,207286,6154486,12723442,3612526,207031,6323019,314804,2385886,850954,1983127,788248,3540387,1541218,560411,1438758,24809454,10472001,5491225,1811913,28695544,636315,12476004,6040011,13026996,84784638,49709,5200,23126,33494655,122229,22900428,20151,3959176,6492671,26733348,3245717,3021605,16323343,4142683,5411320,52363,445608,390521,18178788,36930148,12388919,7938598
2020:Q4,144539500,111681,191204,7267441,12234513,3507683,219066,6783257,333034,2785598,798164,1990764,875697,3580717,1575614,564154,1440949,28933382,11567430,5656042,1866971,29799896,631008,12891194,6885377,12412638,85724795,50864,5200,23126,34225183,132202,23600853,20207,3980998,6490923,27045200,3136991,3172759,16550523,4184927,5579268,52371,450856,373424,17919303,42438553,12800860,8833242
2021:Q1,148557695,106996,191782,7050846,12741145,3670374,208842,6089351,313797,2532784,662329,1950749,629692,3632551,1595362,568521,1468668,31509466,12055974,5842334,1854246,30199676,670208,13174978,7279296,12279630,86661296,50050,5200,23126,34718357,144023,23942982,19827,4007264,6604261,27378191,3140947,3330375,16739651,4167218,5726300,52655,456562,353581,17897274,45343377,13081199,9364821
2021:Q2,153116286,108104,225671,7191739,12555602,3699208,221017,5770018,347311,2259763,659114,1945746,558084,3663788,1621245,570195,1472348,34085326,12693514,6059171,1886531,30943294,570393,13810196,7800338,11832376,87347376,50375,5200,23126,35105684,131976,24301533,19826,4030004,6622345,27738436,3010645,3418273,17049917,4259601,5932328,51807,407333,319773,17713314,48791621,13712221,10152324
2021:Q3,154688455,218698,217061,6858673,12779216,3667628,217523,5991040,354403,2483303,560411,1886136,706787,3791822,1723560,573438,1494824,33998737,12673859,6252010,1897139,31021611,704533,14592181,7752052,12054672,88335617,161826,5200,23006,35122047,122448,24249910,19501,4039191,6690997,28340221,2925003,3684951,17392201,4338066,6139837,52742,385642,328182,17776914,48368321,14492556,10203964
2021:Q4,159661319,219983,202244,7360411,13117495,3798173,224440,5802766,352409,2380446,541613,1869578,658720,3894353,1823384,575004,1495965,35919153,13122202,6442374,1929400,31751872,691357,15125070,8000297,12059730,89770722,160760,5200,23006,36144702,138243,25284697,19787,4049726,6652249,28914840,3059616,3646105,17774741,4434378,6310177,52648,386289,335202,17437899,51948953,15022840,11288274
