1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q4,20825669,1292938,4823169,5969388,1900376,6839798,20825669,9548140,177703,2963643,4848035,1558759,10254922,107789,592,2601271,3343251,2265342,888368,107089,46991,376174,518055,1022607,21033395,3495689,2253391,156003,47584,0,1038711,13865293,666665,1728159,250722,33441,160205,699615,2151761,622828,884024,649747,1516024,1457489,161027,4667,1376222,368709,263751,47764,415017,28819,378637,3672414,-207726
2004:Q1,21995092,1328860,4944973,5974191,2722738,7024330,21995092,10509964,190960,3009336,4970105,2339563,10430734,107878,550,2602671,3346388,2356379,901406,117683,59978,404166,533635,1054394,22300662,4344515,3062286,159037,49324,0,1073868,14063121,674084,1846098,261743,34963,164095,727547,2209903,623581,870797,698312,1444581,1437203,165374,6088,1379202,372216,258880,62316,395180,28841,402117,3893026,-305570
2004:Q2,22294367,1304433,4994623,6047127,2797632,7150552,22294367,10623147,196502,3004972,5018844,2402829,10624282,111755,576,2656374,3366532,2474811,910779,126407,60596,406005,510447,1046938,22327370,4155400,2891868,156791,51064,0,1055677,14070089,687391,1850290,253011,37249,165360,744024,2252869,625415,880152,712039,1380124,1459957,163559,6709,1390576,370829,248908,64709,314079,29023,433816,4101881,-33003
2004:Q3,22709567,1309996,5093081,6090892,2834015,7381583,22709567,10760471,197875,3008511,5117264,2436821,10856327,112788,651,2685944,3380765,2603792,932021,144705,68897,428287,498477,1092769,22922441,4402209,3060798,159881,52804,0,1128726,14260557,700341,1804553,255897,37994,156069,770282,2298365,623096,898242,685053,1348003,1501093,168434,7460,1411375,349049,253082,73900,440788,29355,448126,4259675,-212874
2004:Q4,23190749,1399127,5226622,6084549,2883060,7597391,23190749,10928533,201993,2994400,5250883,2481257,11108306,120238,736,2676270,3384018,2741409,992675,183845,62237,431768,515110,1153910,23386246,4466793,3178159,172188,54544,0,1061902,14469835,717819,1788084,267798,39079,160141,791013,2327179,621001,931036,749930,1368445,1522397,171579,8515,1364622,357382,256037,80667,380661,31294,535156,4449618,-195497
2005:Q1,23672289,1439633,5379919,6072148,2942478,7838111,23672289,11149652,205112,3004939,5403995,2535606,11351570,124776,641,2640891,3407181,2914129,1010642,195883,65026,445643,546758,1171067,23740968,4431971,3103234,189218,56063,0,1083456,14703264,717326,1926439,306557,39670,164835,813783,2358721,627865,921382,746021,1317922,1512632,171525,11316,1332777,365915,248228,82618,424130,30104,583498,4605733,-68679
2005:Q2,23990999,1499011,5333242,6091054,3006246,8061446,23990999,11145290,207373,2997462,5356972,2583483,11642384,125339,759,2624974,3442350,3100546,1013974,212282,63720,458720,599720,1203325,24134745,4661470,3248028,190900,57582,0,1164960,14712998,724722,1918261,324544,40925,162350,822989,2363622,635926,920418,706993,1276097,1565064,174255,12421,1306912,352916,252567,88547,439468,38732,585269,4760277,-143746
2005:Q3,24209036,1561277,5420140,6066248,3050037,8111334,24209036,11278022,213341,3011306,5443776,2609599,11707209,127486,780,2557661,3484951,3281821,899795,219507,70720,468977,595511,1223805,24263540,4570954,3038419,196328,59102,0,1277105,14750660,736360,1932422,347425,40727,149403,851057,2377493,647695,936308,706434,1274506,1591672,172979,13955,1289771,355378,204224,92659,412535,27038,590619,4941926,-54504
2005:Q4,24774870,1644201,5560940,6164547,3106024,8299158,24774870,11440372,216657,2992688,5584775,2646252,12125745,133719,770,2592229,3548483,3502937,966475,216679,62361,482237,619855,1208753,24684711,4754378,3186077,212576,60621,0,1295104,14950180,744215,1920464,346307,39968,150173,855336,2367243,664889,966421,740044,1369190,1609780,171058,15003,1283331,337885,203548,93604,455243,24314,592164,4980153,90159
2006:Q1,25302154,1699087,5703174,6240515,3121099,8538279,25302154,11616693,218735,3019366,5726756,2651836,12433728,135142,756,2589715,3627218,3679276,961901,227550,71136,497695,643339,1251733,24980320,4719299,3205452,206557,60989,0,1246301,15166713,758542,1993549,344870,39875,160141,865089,2397991,658181,953732,729410,1382964,1633284,170692,15478,1288763,339893,200501,95408,471606,26423,640321,5094308,321834
2006:Q2,25774472,1764734,5632891,6353955,3184712,8838180,25774472,11650978,227242,3076815,5656530,2690391,12797384,141648,717,2638504,3691812,3858594,985305,230081,72769,526122,651832,1326110,25286608,4710157,3144781,209504,61358,0,1294514,15273806,766364,2050776,365924,38018,157398,869905,2403412,661403,962577,747230,1405257,1643985,172265,17565,1295614,334042,189849,106659,439393,28464,617706,5302645,487864
2006:Q3,26236211,1865699,5691443,6409740,3211771,9057558,26236211,11748112,227370,3096399,5714828,2709515,13042266,146434,700,2617630,3768725,4042482,988034,233616,74011,534431,636203,1445833,26020451,4774092,3164300,205727,61726,0,1342339,15565100,768924,2027342,369477,36633,148709,877029,2402922,688311,979698,765614,1495579,1716547,174696,18703,1275671,354411,183508,115037,502975,29981,633333,5681259,215760
2006:Q4,26877668,1958395,5780414,6492439,3292042,9354378,26877668,11944766,232928,3145837,5803923,2762078,13426298,160332,491,2627811,3841119,4278264,1014933,230581,68788,558703,645276,1506604,26580150,4694893,3005494,211417,62093,0,1415889,15899839,778915,2045782,377669,34408,149494,892943,2352991,682519,1011951,776414,1596477,1791096,175566,20515,1278440,384143,184833,130024,541659,31127,662873,5985418,297518
2007:Q1,27718834,2005500,5917644,6624119,3369114,9802457,27718834,12198707,235541,3200183,5940824,2822159,13930577,166515,336,2644481,3956458,4441818,1096064,246113,83652,580011,715129,1589550,27435028,4872195,3112724,189700,62724,0,1507047,16214905,780901,2070774,404308,33878,159234,897640,2371162,694303,1000660,755093,1683764,1847010,175066,22407,1256721,391274,189133,140546,632100,28611,680320,6347928,283806
2007:Q2,28246215,2111666,5796827,6785814,3453904,10098004,28246215,12240960,242940,3306218,5819983,2871819,14308514,173621,411,2684834,4077824,4602303,1086853,242353,93615,624239,722461,1696741,27717099,4700640,2964987,188115,63353,0,1484185,16448894,790522,2094564,432220,33627,162505,895765,2381731,691865,991312,822281,1746180,1896783,175129,25901,1269010,405080,191967,141794,535151,27105,738402,6567565,529116
2007:Q3,28936560,1857724,5918987,7099555,3483944,10576350,28936560,12392193,244662,3317513,5941940,2888078,14747502,176994,290,2823986,4252616,4666840,1103631,237637,86273,663644,735591,1796865,28575238,5197604,3427159,162356,63984,0,1544105,16654784,779632,2112027,444584,31823,161567,899179,2399629,712416,1011826,815111,1848560,1952181,171941,29200,1237320,407566,195949,117270,667426,32090,627487,6722850,361322
2007:Q4,29551108,1788893,6051176,7397749,3559857,10753433,29551108,12619099,255746,3352608,6074315,2936430,15093298,185053,511,2910192,4464418,4642369,1097625,231327,64803,710608,786392,1838711,29195345,5275903,3516779,149742,64613,0,1544769,16919837,740611,2103851,460671,30670,158106,898327,2391494,733828,1058184,842539,1992717,2017732,167173,34692,1243820,429787,189350,123340,750262,53618,499065,6999605,355763
2008:Q1,29972033,1784628,6235995,7563813,3597136,10790461,29972033,12878093,258708,3399256,6259453,2960676,15235997,185022,369,2938117,4602238,4585266,1118050,207735,80369,741270,777561,1857943,29600228,5253245,3557068,109999,62642,0,1523536,17092974,591234,2094819,480638,29829,163956,893761,2343297,733874,1052684,835055,2294309,2013549,159205,40445,1277834,421725,198352,115751,810638,55055,486964,7254009,371805
2008:Q2,30256537,1748411,6194084,7885840,3640808,10787394,30256537,12952870,268784,3499304,6217605,2967177,15516119,184497,332,3102075,4760244,4490890,1101679,206822,84481,834384,750715,1787548,29477479,5342933,3668920,117130,60670,0,1496213,16883417,478841,2139793,453571,31850,170010,881435,2289968,708565,1060851,833388,2287419,2046967,152428,45154,1309013,415768,197768,120899,637566,78243,543920,7251129,779058
2008:Q3,30532617,1555718,6739828,8068431,3648388,10520252,30532617,13528145,266342,3536033,6762926,2962844,15444879,177108,0,3152680,4892653,4376580,1083805,194816,76926,783042,707269,1559593,29214026,5491744,3867137,115059,58699,3311,1447538,16676168,491127,2244596,436053,31303,165443,862239,2206033,687533,1086723,770520,2287001,1956384,130864,50696,1253294,412952,195057,113241,764964,69857,460288,7046114,1318591
2008:Q4,31068266,1599798,7353471,8166697,3674779,10273521,31068266,14170043,265247,3551066,7376817,2976913,15465054,185315,0,3181923,4961428,4230022,1025341,171032,97067,807915,805011,1433169,30049320,5825533,4211136,124057,56728,54427,1379185,16968313,495629,2188803,491473,28607,158548,854480,2125287,710197,1144447,732359,2740354,1797057,111898,57262,1305544,393097,192364,101293,661503,65403,612708,7255474,1018946
2009:Q1,31373325,1424564,7797619,8182826,3711729,10256587,31373325,14716799,265881,3624950,7820167,3005801,15201390,170928,0,3118309,5041969,4034691,980846,151947,82039,1262104,358557,1455136,30253775,6033444,4426852,122987,55353,106711,1321541,17035414,779352,2248502,441986,26822,148553,869254,2224860,710435,1125747,689698,2633063,1874420,113439,69103,1325449,329114,199695,105379,543767,54596,522180,7184917,1119550
2009:Q2,31622024,1279723,8140620,8141099,3759025,10301557,31622024,15153045,269418,3682023,8162894,3038710,14864926,168410,0,2948078,5170747,3841312,924769,148694,97137,1261778,304001,1604053,30769152,5838009,4099310,133827,53978,150742,1400152,17617514,1215517,2356461,378855,28117,160162,887830,2306218,730913,1131271,711949,2473608,2064827,122512,82387,1330648,286764,204739,115253,553287,59284,416912,7313629,852872
2009:Q3,31954190,1170016,8534306,8121259,3789241,10339368,31954190,15587624,271143,3699936,8557508,3059037,14598297,161345,0,2800509,5297548,3639784,913259,144520,104025,1281724,255583,1768269,31714542,6160013,4381720,128226,52604,173873,1423590,18057401,1592701,2391318,382340,28338,165745,910012,2407182,759314,1149648,734152,2231858,2312180,135012,95771,1319054,221214,199890,121323,490977,60005,349367,7497128,239648
2009:Q4,32160303,1138000,8859150,8106793,3861339,10195021,32160303,15999454,272278,3725726,8882645,3118805,14311765,176970,0,2706589,5376709,3399262,899562,144389,92851,1253721,261712,1849084,31826020,5997218,4195688,140373,51229,196967,1412961,18348867,1844838,2434424,336341,26457,173479,939851,2519215,762342,1216357,735603,2103482,2439786,135464,107082,1253705,153036,198615,121197,465209,61499,320885,7479935,334283
2010:Q1,32249371,1081303,9320148,7715167,3897815,10234938,32249371,16559773,273209,3797487,9343729,3145348,13769358,655309,74280,6703787,987799,2720265,922116,153289,92252,1237362,222899,1920240,31959589,6333106,4493163,140981,51844,186977,1460141,18012979,2014390,2441822,328581,23805,188219,939978,2568692,787839,1201804,753104,1894547,2605986,139220,118006,786703,116893,87325,127493,492790,62280,333502,7613504,289782
2010:Q2,32418355,1028255,9668612,7696793,3903188,10121507,32418355,16948070,271141,3842494,9692462,3141973,13564057,688296,78180,6618868,1054075,2583679,897070,146903,100907,1203128,192951,1906228,32525921,6567394,4770466,148548,52460,175982,1419938,18150540,2059878,2411421,341842,20006,199172,940611,2638985,827762,1210296,754333,1772758,2755793,139348,129569,770061,76222,86006,133839,478946,44749,358943,7807987,-107566
2010:Q3,32897608,1050754,10075277,7631053,3909917,10230607,32897608,17446321,268504,3929086,10099248,3149483,13402035,645267,79569,6503569,1103513,2475346,879328,148914,96115,1265627,204787,2049252,33401030,6510653,4671385,160230,53074,165158,1460806,18594649,2044313,2504121,465469,17346,186596,945799,2715062,864807,1232189,764342,1667136,2931692,146110,141070,752777,49655,84412,149556,491051,89837,351309,8295728,-503422
2010:Q4,33523320,1057585,10504401,7605498,3978863,10376973,33523320,17975592,269986,3971185,10528562,3205859,13471447,585097,88172,6434523,1146814,2345842,1188281,145389,129722,1240570,167037,2076281,33545682,6553905,4637815,211478,53689,150102,1500821,18740176,2161094,2549838,325623,16994,178266,944757,2783488,867278,1294744,765146,1785437,2957017,141090,137680,725724,43626,84123,166571,510121,79399,222160,8251601,-22362
2011:Q1,33870599,1131327,10750189,7656044,3962249,10370790,33870599,18256191,269822,4024939,10774648,3186782,13456076,583402,95954,6437298,1194287,2261976,1173614,152863,128238,1261441,167003,2158332,33814681,6398265,4525701,207394,53965,139324,1471881,19068247,2410096,2571448,321928,16709,197611,956658,2847432,876822,1284364,773772,1762543,2904732,141519,145553,704244,43313,84436,216511,509960,79067,219529,8348169,55918
2011:Q2,33833251,1081645,10756203,7585054,3932929,10477420,33833251,18284654,268981,4081296,10780701,3153676,13264610,573314,86083,6317319,1243237,2200201,1162109,152791,110065,1272859,146632,2283987,34084263,6411828,4617120,213661,54240,104554,1422253,19148132,2645095,2536830,326830,15319,202298,958282,2893569,901078,1097228,786985,1677008,2932495,145925,157176,690734,39447,86157,244334,500696,81337,229309,8524303,-251012
2011:Q3,34170578,1004484,11251962,7592222,3920999,10400911,34170578,18829171,264123,4140334,11276944,3147770,13080194,535955,61305,6282741,1284499,2122887,1164775,151539,99211,1251963,125319,2261213,34996849,6778594,5080943,183761,54515,71401,1387974,19433807,2643811,2598472,349000,13671,206163,965385,2959437,938994,1317276,728387,1713491,2831722,144180,167881,704592,31351,88663,267335,456198,85938,221860,8784448,-826271
2011:Q4,34501295,969302,11641982,7584476,3942153,10363382,34501295,19269746,262718,4171988,11667250,3167790,12972816,563510,59502,6247324,1311884,2072271,1158531,152939,91829,1220704,94322,2258733,35400332,6688322,4961718,203186,54791,31884,1436743,19963352,2605123,2658185,327778,13479,209224,1012314,2998063,955513,1392024,720796,1814229,3086862,146532,183675,697832,30195,85002,275086,508850,78434,164156,8748658,-899037
2012:Q1,34969594,994413,12024672,7539839,3943745,10466925,34969594,19741385,260987,4261149,12049105,3170144,12935889,537420,63880,6178597,1336809,2012830,1151607,162043,98018,1302460,92225,2292320,36205413,6435436,4774169,186421,55844,2229,1416773,20855805,2889929,2792731,320501,13518,227758,1000384,3050022,979643,1375634,791166,1747335,3280912,150123,201949,686103,27930,84900,333198,580102,134905,187062,8914172,-1235819
2012:Q2,35074041,962047,12229137,7548146,3964717,10369994,35074041,20031304,256129,4336018,12253605,3185552,12727098,508259,62914,6139839,1383839,1945880,1128436,168067,102140,1211954,75770,2315639,36595413,6599934,4950365,183308,56898,757,1408606,21017653,2982935,2802844,322903,12821,231388,990246,3041546,1023528,1387939,806507,1678529,3388329,153092,221204,643079,26541,86899,352793,567609,99464,197457,8977826,-1521372
2012:Q3,35681786,957237,12478715,7550291,3953763,10741780,35681786,20376496,252606,4441169,12503109,3179612,12823871,497562,66787,6111541,1414356,1885048,1126468,172141,85832,1426953,37183,2481419,37439678,6749700,5065798,186693,57952,660,1438597,21443238,2964133,2878203,349256,12154,229958,984214,3105160,1060580,1411986,802965,1722367,3557229,159984,232560,617636,24537,85315,413087,557200,107404,167310,9246740,-1757892
2012:Q4,36056760,952349,12822949,7560295,3949120,10772047,36056760,20824337,248525,4551411,12847828,3176573,12666287,478452,67541,6092689,1442727,1785169,1084452,179369,90164,1416488,29236,2566136,37784561,6640115,4983900,187630,59005,633,1408947,21779654,3053309,2903193,340650,11092,227180,984218,3151652,1085388,1448359,813060,1773488,3656944,162978,241989,594716,23795,78701,394088,616981,100961,116912,9364792,-1727801
2013:Q1,36530357,1001183,13171026,7596160,3957636,10804352,36530357,21234676,247076,4608084,13195652,3183864,12678371,462436,72806,6103474,1468060,1765959,1072147,181928,89105,1410452,52004,2617310,38053899,6420209,4735550,179246,59133,589,1445691,22137382,3313009,2955691,320706,11344,238601,988835,3126345,1090253,1456380,821346,1770040,3734234,169318,248340,585636,21721,74999,385660,577744,103119,144061,9496308,-1523542
2013:Q2,36301393,990558,13066246,7665042,3940254,10639293,36301393,21175999,243876,4675130,13091208,3165785,12564696,388995,58994,6137643,1502437,1564078,1066162,317790,103067,1373053,52477,2560698,37006832,5979200,4317197,175062,59263,569,1427109,21753952,3450012,2901929,298397,10839,243869,990445,3102220,1071741,1357189,811198,1771695,3570331,167703,243675,562914,21746,70078,367480,489697,111326,139468,9273680,-705439
2013:Q3,36456800,976896,13118316,7717790,3906645,10737153,36456800,21329956,239569,4806888,13143414,3140085,12496861,344599,54150,6147700,1544992,1511836,1077540,327413,96121,1363432,29078,2629983,37013209,5860059,4218865,185077,59392,556,1396169,21745856,3696759,2893375,304160,11321,239576,996000,3071835,1082662,1244621,816189,1797771,3494948,165560,249081,541885,20954,69971,346750,471676,113420,117342,9407294,-556409
2013:Q4,37178088,951633,13680640,7798225,3886695,10860895,37178088,21889427,234960,4823079,13705127,3126261,12639166,350256,57012,6200226,1573512,1464024,1078333,355463,112398,1402705,45237,2649495,37276031,5548412,3879251,179434,59520,551,1429656,22140713,3899144,2940260,295327,11987,231749,1009678,3053947,1086697,1556113,836350,1805649,3477109,165137,245910,506148,22397,67939,304365,442575,72796,109436,9586906,-97943
2014:Q1,37492813,992193,13930548,7725110,3877780,10967182,37492813,22229832,233818,4922469,13954551,3118994,12547524,343116,57479,6111353,1589754,1414715,1054631,385353,122725,1405978,62420,2715457,37923196,5611524,3936665,189806,59946,549,1424558,22521322,4176270,3001063,292671,12506,236415,1009720,3105789,1122718,1545509,854203,1705876,3510841,169209,259018,503682,22479,71832,294524,417676,68484,140837,9790350,-430383
2014:Q2,37738079,1005519,13886966,7778524,3873553,11193517,37738079,22261395,233220,5001222,13911001,3115952,12584566,338246,59400,6150567,1603922,1399171,1059862,396620,113379,1406931,56468,2892118,38490176,5570253,3926127,181044,60373,530,1402179,22956027,4389618,3060925,289396,11213,236818,1016601,3171076,1156737,1551143,902361,1568940,3628763,172709,274056,496708,22679,72451,304483,395522,75261,158567,9963896,-752097
2014:Q3,38029587,996102,14117408,7837560,3839063,11239454,38029587,22527911,230340,5069822,14141265,3086484,12644247,317742,53250,6186189,1627514,1400418,1066592,401322,123900,1395673,71647,2857429,38783349,5523853,3935997,179585,60800,530,1346941,23235242,4459314,3136655,278733,11009,233572,1030281,3220635,1175383,1575294,907431,1633717,3624262,171318,276773,494762,25571,69928,299077,348799,80249,182479,10024254,-753762
2014:Q4,38508333,930387,14416680,7948383,3849665,11363218,38508333,22909706,228396,5144045,14441054,3096211,12731719,313830,45850,6275505,1648504,1397387,1080315,403271,123878,1394350,48829,2866908,39557745,5658219,3998340,208384,61226,530,1389739,23725334,4599336,3230957,271862,10760,222763,1045153,3256438,1209746,1643605,910478,1698799,3702508,169937,296977,493259,27728,73938,312017,350192,71983,126898,10174192,-1049412
2015:Q1,38598338,952695,14434858,7904936,3878398,11427451,38598338,23070487,227976,5264231,14458989,3119291,12647128,309486,47898,6234619,1646186,1387079,1080032,403532,107412,1380523,50361,2880723,39773880,5670774,3987074,196604,62471,530,1424095,23796636,4638298,3307486,267536,10716,228083,1034337,3232248,1215670,1535764,900857,1665739,3804017,173226,318557,485468,28334,68839,308342,360937,66107,146075,10306470,-1175542
2015:Q2,38722478,978774,14353401,7959876,3890664,11539763,38722478,23152340,224178,5423054,14378051,3127057,12713246,302639,46944,6257982,1677244,1377122,1060680,401308,135794,1380227,73306,2856892,39343833,5518159,3869956,192966,63717,510,1391010,23412267,4517913,3318331,258140,11085,225260,1034713,3222075,1189832,1407656,900791,1615789,3793652,169705,314898,466772,29297,71818,287737,334708,67276,174819,10413407,-621355
2015:Q3,38805564,991263,14376720,8047070,3880379,11510132,38805564,23272534,221743,5532182,14400815,3117794,12745656,296545,36080,6293517,1729458,1334705,1066468,398280,135387,1360171,95045,2787374,39512949,5791942,4179017,199509,64961,493,1347962,23394966,4580167,3341467,264525,11078,216185,1030528,3227069,1194448,1315480,879613,1638628,3756759,165609,333400,460700,29000,70468,280373,323509,71453,204507,10326041,-707385
2015:Q4,39438134,941493,15141072,8169002,3869155,11317412,39438134,24050507,220217,5554365,15165626,3110299,12634258,301481,42812,6368996,1775452,1318631,953441,395508,131297,1212569,134071,2753369,39708820,5576025,3905715,211563,66206,493,1392048,23795484,4521330,3376504,266895,11547,219957,1028882,3223908,1175795,1735804,880744,1755180,3723374,163196,340741,462196,28866,62654,267310,313938,51248,185415,10337311,-270686
2016:Q1,39955830,1021136,15377316,8178390,3890820,11488168,39955830,24444477,220957,5694401,15401755,3127364,12707072,319731,51915,6350100,1803851,1290446,936519,416218,119463,1247878,170951,2804281,40813284,5650077,3957022,221579,66674,493,1404309,24523550,4632134,3429663,288153,11383,218167,1063847,3364956,1222053,1727767,901110,1861105,3828283,164095,380347,457945,27860,64021,266208,309101,48499,256853,10639657,-857454
2016:Q2,40221410,1015897,15385151,8324043,3923490,11572829,40221410,24564871,220859,5785545,15409707,3148760,12811783,334138,53932,6455513,1843974,1250964,915798,420184,111009,1264046,162225,2844756,41557913,5669011,3952618,216922,67143,493,1431835,25033347,4677921,3493683,312230,12130,218956,1091386,3505362,1257298,1732372,908845,1773995,3991260,166859,396520,465344,25566,76754,253198,334007,50490,289171,10855555,-1336503
2016:Q3,40701843,911319,15643934,8414692,3917934,11813964,40701843,24887672,218755,5859174,15668297,3141446,12952214,307814,49765,6505000,1885329,1214091,897860,420772,125639,1403272,142672,2861957,41952131,5742408,3964706,234363,67612,493,1475234,25303267,4640411,3605789,298594,11835,215184,1113819,3553494,1267021,1755821,910204,1719000,4103283,168714,420396,467572,21784,80229,251506,330426,49394,318791,10906456,-1250288
2016:Q4,40966680,884870,15983832,8520584,3917397,11659997,40966680,25215474,217070,5849223,16008291,3140890,12950036,277487,49183,6563167,1932958,1182612,886308,417332,129141,1375725,136123,2801170,41031477,5448657,3684196,206694,68081,493,1489193,24921686,4445632,3637714,273076,12975,217525,1064244,3409083,1231582,1836643,892949,1866695,3975680,162998,420269,450895,20462,73130,240891,326450,54224,308569,10661134,-64797
2017:Q1,41115116,937154,15873759,8571556,3904682,11827965,41115116,25218149,216797,5975153,15897987,3128212,12961452,266947,44133,6570217,1977111,1146748,858763,422241,129718,1391227,154347,2935515,41225856,5430131,3643385,206219,69824,493,1510210,25030286,4470175,3697043,263011,13848,223762,1052712,3459746,1270754,1689044,907304,1784053,4078916,165730,457237,436020,15903,70124,250095,353110,50008,321691,10765439,-110740
2017:Q2,41356131,925651,15798309,8666982,3912850,12052339,41356131,25223340,219901,6055513,15822700,3125226,13096114,264058,44063,6619811,2022780,1135224,848642,421275,165819,1438763,135679,3036677,41702835,5469496,3681512,219933,71566,493,1495992,25126997,4485571,3687580,267276,14053,223293,1064013,3509783,1320102,1585721,922509,1652478,4225674,168156,493151,427704,12065,67969,255476,379870,67241,297312,11106342,-346704
2017:Q3,42088408,982360,16230738,8758864,3888265,12228181,42088408,25711340,216439,6130112,16255106,3109683,13210120,264888,44488,6658098,2076398,1127300,854880,424459,175522,1459595,124492,3166948,42482343,5373641,3602138,201370,73310,493,1496330,25752411,4482574,3735794,259819,13334,216413,1074171,3555722,1357414,1841515,934592,1737271,4373118,168477,526810,411729,11474,64359,282788,338148,54035,312854,11356291,-393935
2017:Q4,42609233,965933,16430866,8867120,3932768,12412546,42609233,25988850,218412,6175127,16455261,3140050,13276374,223222,38067,6716266,2126459,1121863,835107,438979,185668,1448639,142104,3344009,42882133,5539963,3677138,236034,75053,493,1551245,26000231,4448309,3757367,303276,14735,212958,1097155,3591221,1391161,1753588,955036,1826268,4454311,168002,543721,404908,12290,63783,297558,338244,62302,304038,11341939,-272900
2018:Q1,43393110,1048476,17045955,8871811,3912563,12514305,43393110,26689344,219914,6277628,17070617,3121185,13283875,242967,42981,6685669,2161480,1109576,832972,440712,175594,1435087,156837,3419891,43082249,5636286,3808286,234652,75242,493,1517613,26151375,4323698,3694767,292941,15862,213319,1075829,3532556,1376989,1916847,976072,1988415,4503641,165360,552679,411976,13631,62668,293130,310432,73655,356908,11294588,310861
2018:Q2,43501997,1051523,17090685,8959855,3914534,12485400,43501997,26735284,219638,6281313,17114196,3120137,13386629,251383,44425,6736142,2200202,1116562,854909,439203,167352,1417667,158784,3380084,42959613,5832364,3974298,232544,75432,493,1549597,25938552,4218141,3655082,300221,16382,213395,1074896,3493159,1379220,1927501,947259,1859232,4552706,167001,583207,416332,14669,59971,290785,342710,78242,348441,11188697,542384
2018:Q3,43983818,1045550,17417799,9021339,3897641,12601489,43983818,27091045,216726,6322082,17440621,3111616,13476798,259534,40506,6753272,2245245,1115226,878682,448106,175898,1410917,149412,3415975,43261191,6096800,4223031,229870,75620,493,1567786,25956249,4062089,3653833,295170,18993,206702,1093646,3511226,1394587,1969315,943358,1882063,4583231,166551,601958,412624,18638,61355,311913,331888,89049,348060,11208142,722627
2018:Q4,44498571,995971,17842086,9112563,3887225,12660726,44498571,27507858,215967,6326634,17865026,3100231,13584631,247456,40788,6797349,2292274,1120411,879162,470028,184003,1401711,151449,3406082,43754744,6231288,4366542,253214,75809,493,1535230,26337417,3982597,3760515,318130,19475,201805,1118577,3509216,1416067,2061673,975592,2024180,4441877,161005,625793,408334,20423,55263,324492,478895,92224,341284,11186039,743827
2019:Q1,44809215,1071231,17906265,9145613,3872845,12813261,44809215,27690544,214921,6463497,17928466,3083660,13660844,235583,37901,6808433,2314979,1129777,859216,482933,181488,1441222,169312,3457827,44747297,6245323,4318009,272014,76804,493,1578003,26928954,3953907,3847486,312943,20768,213398,1154363,3691707,1469607,1809897,1056909,2189646,4568637,166711,681782,418157,24301,54065,354972,471764,95543,372391,11573020,61918
2019:Q2,45102045,1090408,17814288,9264025,3858637,13074687,45102045,27656663,214293,6539540,17836285,3066545,13837605,230279,38619,6901795,2340233,1132207,844884,502460,205929,1475173,166026,3607777,45730846,6623057,4688859,274721,77716,493,1581268,27286364,3900351,3927807,325558,28745,215931,1177639,3865090,1522365,1738118,1028594,2057966,4769604,169355,732794,435638,26530,53105,377655,485391,105640,342488,11821425,-628801
2019:Q3,46098891,1074907,18571681,9343225,3855446,13253632,46098891,28481854,213691,6612027,18593136,3063000,13911423,209737,38449,6952680,2369090,1167792,850033,521353,183785,1467911,150593,3705614,47179427,6510853,4518032,305444,78964,493,1607920,28401248,3897941,4058472,334431,31053,216842,1194310,4001382,1560253,2073172,1004803,2313396,4968694,171163,774947,460515,29094,56737,384297,487552,123406,258788,12267326,-1080536
2019:Q4,46724387,1045248,19018687,9429469,3897250,13333733,46724387,28947391,212910,6596656,19039898,3097927,13976612,209706,38500,7002215,2406043,1180174,835375,539315,173916,1445661,145707,3800384,47871849,6759779,4713974,326633,80048,493,1638631,28865816,4011876,4083476,308972,33589,221281,1192773,4022983,1565782,2177365,954884,2436533,5095513,171493,808904,467725,33034,59980,386680,450592,126766,255615,12246254,-1147462
2020:Q1,47741838,1088765,19518424,9769102,3903672,13461875,47741838,29684870,209972,6830545,19539608,3104745,14592386,232946,51115,7318099,2429819,1233085,859355,529871,256907,1538089,143100,3464582,49253684,6659517,4477057,374544,82577,493,1724846,30416942,5312904,4271919,340165,33957,235228,1184060,3964544,1601124,2181587,968797,2898079,4708171,151538,814664,484216,32025,58813,246325,507717,121489,299620,12177225,-1511846
