date,State and local governments; current receipts, NIPA basis,State and local governments; personal current taxes,State and local governments; taxes on production and imports, receivable (IMA),State and local governments; taxes on corporate income (accrual basis),State and local governments; contributions for government social insurance received,State and local governments; property income (received),State and local governments; other current transfer received,State and local governments; operating surplus, net,State and local governments; current expenditures,State and local governments; consumption expenditures,State and local governments; social contributions paid,State and local governments; other current transfer payments to the rest of the world,State and local governments; interest paid (IMA),State and local governments; subsidies paid,State and local governments; net saving including net capital transfers paid,State and local governments; consumption of fixed capital, equipment, software, and structures, current cost basis (NIPA basis),State and local governments; net capital transfers paid,State and local governments; gross saving less net capital transfers paid,State and local governments; gross investment,State and local governments; gross fixed investment (NIPA basis),State and local governments; acquisition of nonproduced nonfinancial assets (net),State and local governments; net lending (+) or borrowing (-) (financial account),State and local governments; total financial assets,State and local governments; checkable deposits and currency; asset,State and local governments; total time and savings deposits; asset,State and local governments; money market fund shares; asset,State and local governments; security repurchase agreements; asset,State and local governments; debt securities; asset,State and local governments; commercial paper; asset,State and local governments; Treasury securities, including SLGS; asset,State and local governments; agency- and GSE-backed securities; asset,State and local governments; municipal securities; asset,State and local governments; corporate and foreign bonds; asset,State and local governments; total mortgages; asset,State and local governments; corporate equities; asset,State and local governments; mutual fund shares; asset,State and local governments; trade receivables; asset,State and local governments; taxes receivable; asset,State and local governments; unidentified miscellaneous assets,State and local governments; total liabilities,State and local governments; municipal securities; liability,State and local governments; short-term municipal securities; liability,State and local governments; long-term municipal securities; liability,State and local governments; U.S. government loans; liability,State and local governments; trade payables; liability,State and local government employee defined benefit retirement funds; claims of pension fund on sponsor; asset,State and local governments; sector discrepancy
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1958:Q2,8985,757,6534,227,99,291,892,186,9095,7427,1005,0,663,0,-110,1019,-660,1569,1925,3570,193,-1837,132,1186,681,0,-1758,83,0,69,-25,39,0,51,0,0,70,14,-195,1969,1143,-116,1259,37,207,582,-356
1958:Q3,9324,769,6685,258,98,293,1035,187,8563,6875,1001,0,687,0,761,1044,-640,2445,2307,3963,196,-1852,437,-1718,-379,0,2093,65,0,76,-29,18,0,53,0,0,167,35,121,2289,1541,298,1243,59,215,474,138
1958:Q4,9751,782,6856,297,100,295,1230,192,9257,7501,1037,0,719,0,494,1061,-784,2339,2021,3436,198,-1613,406,696,-146,0,-676,126,0,156,-44,14,0,56,0,0,154,-19,215,2019,1306,22,1284,33,221,459,318
1959:Q1,9722,902,6984,290,101,277,928,241,9509,7663,1084,0,762,0,213,1072,-886,2171,982,2842,198,-2058,228,1100,0,0,-1213,194,0,221,-35,8,0,61,0,0,70,-12,28,2286,1578,263,1315,25,227,456,1188
1959:Q2,9836,924,7054,318,102,278,902,259,9741,7880,1081,0,780,0,95,1077,-724,1896,2310,3706,200,-1596,526,175,58,0,-204,330,0,317,11,2,0,67,0,0,117,20,-37,2122,1258,-50,1308,63,227,574,-414
1959:Q3,10441,992,7316,282,104,284,1195,269,9147,7248,1081,0,818,0,1294,1086,-1021,3401,2162,4067,202,-2107,505,-349,-470,0,998,206,0,210,5,-9,0,66,0,0,62,-17,9,2612,1939,561,1378,43,224,406,1239
1959:Q4,10430,1006,7488,272,106,294,988,277,9942,8001,1093,0,848,0,488,1095,-844,2427,2723,3471,205,-953,910,745,2,0,-422,411,0,467,-32,-24,0,61,0,0,127,-25,11,1863,1067,-371,1438,54,218,524,-296
1960:Q1,10717,1038,7611,345,112,332,997,282,10247,8251,1106,0,889,0,470,1109,-692,2271,1648,2863,208,-1422,825,591,169,0,-422,322,0,358,-10,-26,0,52,0,0,86,36,-9,2247,1587,150,1437,38,222,400,623
1960:Q2,11002,1053,7805,316,111,352,1076,289,10669,8629,1125,0,914,0,333,1123,-772,2228,2648,3672,212,-1236,711,-28,400,0,-154,383,0,311,86,-14,0,43,0,0,61,0,6,1947,1105,-169,1274,98,230,514,-420
1960:Q3,11222,1066,7956,301,119,322,1164,294,9940,7895,1155,0,889,0,1282,1139,-808,3229,2417,4030,219,-1832,693,-350,288,0,155,449,0,264,171,14,0,44,0,0,90,-15,32,2525,1571,394,1177,79,233,642,813
1960:Q4,11251,1073,8103,287,119,317,1054,298,10820,8762,1175,0,882,0,431,1154,-735,2320,2378,3541,227,-1389,399,-226,521,0,-331,280,0,-36,257,59,0,53,0,0,102,-22,22,1788,1047,-91,1138,-10,235,516,-58
1961:Q1,11571,1087,8230,290,121,345,1196,303,11199,9084,1213,0,902,0,372,1171,-877,2419,1318,3027,238,-1947,204,-593,326,0,255,138,0,-158,237,59,0,61,0,0,-3,-16,36,2151,1449,363,1086,50,248,404,1102
1961:Q2,11763,1121,8361,311,117,355,1193,306,11666,9468,1230,0,968,0,97,1188,-793,2077,2990,3974,246,-1229,510,-141,383,0,-79,212,0,365,-171,18,0,69,0,0,82,6,-22,1739,830,-337,1167,113,243,553,-913
1961:Q3,12119,1162,8524,330,124,357,1313,310,10853,8578,1258,0,1017,0,1266,1205,-800,3270,2701,4411,252,-1961,711,-192,-24,0,556,185,0,-156,358,-17,0,71,0,0,120,30,-35,2672,1768,392,1376,38,245,621,569
1961:Q4,12280,1187,8692,359,130,360,1241,312,11818,9475,1281,0,1062,0,462,1225,-821,2508,2711,3841,257,-1386,974,898,223,0,-611,214,0,212,46,-44,0,66,0,0,108,70,6,2360,1331,-182,1513,25,259,745,-204
1962:Q1,12648,1213,8869,372,131,369,1384,311,12068,9656,1305,0,1107,0,580,1250,-862,2692,1546,3209,258,-1920,553,-176,622,0,96,-63,0,-26,14,-51,0,65,0,0,8,-6,7,2473,1688,208,1480,85,258,442,1145
1962:Q2,12717,1240,8990,368,135,386,1282,317,12387,9940,1328,0,1119,0,330,1274,-903,2506,2918,4156,262,-1499,802,221,254,0,-41,294,0,244,83,-33,0,65,0,0,58,5,-54,2301,1166,-166,1332,161,258,716,-412
1962:Q3,13100,1276,9129,380,139,397,1452,328,11551,9054,1337,0,1160,0,1549,1294,-835,3678,3454,4631,266,-1443,980,-340,-226,0,912,415,0,361,91,-37,0,63,0,0,179,18,-41,2423,1349,-55,1404,52,264,758,224
1962:Q4,13152,1298,9264,382,143,386,1337,343,12559,10022,1370,0,1167,0,593,1318,-926,2836,2787,4101,272,-1585,1049,387,335,0,-446,666,0,576,159,-69,0,58,0,0,78,10,-39,2634,1248,2,1246,206,267,913,49
1963:Q1,13483,1317,9403,385,149,385,1480,364,12872,10284,1393,0,1193,2,611,1339,-964,2914,2451,3528,278,-1355,954,-122,859,0,-467,573,0,950,-297,-80,0,54,0,0,35,-2,24,2309,1176,-174,1350,61,277,795,463
1963:Q2,13627,1326,9567,412,156,404,1384,379,13310,10666,1416,0,1225,3,317,1364,-996,2677,3001,4670,284,-1953,724,168,157,0,1,287,0,291,55,-59,0,48,0,0,71,17,-25,2677,1748,438,1310,21,279,629,-325
1963:Q3,14148,1374,9786,423,160,419,1595,391,12443,9745,1432,0,1263,3,1705,1387,-1058,4149,4001,5166,291,-1456,933,-626,-8,0,1004,345,0,568,-175,-48,0,47,0,0,150,24,-3,2389,1175,59,1116,102,290,822,148
