1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1964:Q1,3716,1214,384,-676,1137,1657,3716,2047,0,657,253,1137,1780,358,43,-571,26,0,1924,0,0,0,0,-111,3716,2701,1546,1146,0,-8,17,1394,-429,-354,10,-1,8,192,695,447,108,716,0,71,134,0,-198,0,0,0,-442,0,437,-379
1964:Q2,4429,353,-573,890,1771,1988,4429,2538,0,1212,-445,1771,1739,151,9,732,30,0,817,0,0,0,0,152,4429,-4,443,-638,0,-7,198,4328,1294,-1434,-3,-9,6,187,412,371,911,727,0,198,46,0,46,0,0,0,778,0,798,105
1964:Q3,6510,459,3058,-56,1812,1237,6510,5571,0,888,2871,1812,983,166,5,110,21,0,681,0,0,0,0,-44,6510,713,1132,-926,0,6,501,5124,492,2996,141,-10,6,193,569,291,169,494,0,83,31,0,-205,0,0,0,307,0,-433,673
1964:Q4,9002,126,3547,1209,1400,2720,9002,7386,0,1394,4592,1400,1146,265,43,142,22,0,674,0,0,0,0,470,9002,1205,710,-219,0,-8,722,7181,1556,3955,-72,-11,5,215,204,680,61,374,0,22,17,0,-85,0,0,0,110,0,150,616
1965:Q1,3781,674,-165,257,1501,1514,3781,2078,0,656,-79,1501,1613,71,-12,119,52,0,1383,0,0,0,0,90,3781,2033,1500,199,0,6,328,2164,619,-2159,43,1,5,218,755,540,71,799,0,348,80,0,251,0,0,0,-570,0,1163,-416
1965:Q2,3070,356,-2108,890,2197,1735,3070,1226,0,1479,-2450,2197,1774,622,6,1178,54,0,-86,0,0,0,0,70,3070,-1316,-237,-1542,0,7,456,4681,1519,-738,-31,4,2,206,426,259,1070,635,0,-96,-19,0,-81,0,0,0,1028,0,497,-295
1965:Q3,3761,319,-1104,860,2047,1639,3761,3137,0,1892,-802,2047,482,-6,-9,491,67,0,-61,0,0,0,0,142,3761,1938,1550,-350,0,22,716,1452,577,464,83,6,5,246,770,137,178,407,0,373,-28,0,-100,0,0,0,-1411,0,-255,371
1965:Q4,9085,-484,5853,595,1492,1629,9085,8244,0,497,6255,1492,683,136,16,121,72,0,338,0,0,0,0,158,9085,1048,-347,594,0,-2,803,7220,1273,4060,24,7,15,337,238,362,-4,419,0,39,-23,0,64,0,0,0,728,0,-319,817
1966:Q1,8499,1730,127,1484,1445,3713,8499,4998,0,2986,567,1445,3142,40,-1,964,80,0,2059,0,0,0,0,359,8499,7922,6756,861,0,22,283,1140,-327,-2253,-45,15,25,272,1260,988,23,842,0,447,52,0,-20,0,0,0,-844,0,705,-563
1966:Q2,4827,89,-4753,4173,2299,3019,4827,1673,0,2608,-3234,2299,3019,86,7,2570,84,0,272,0,0,0,0,135,4827,678,1757,-1372,0,39,254,3914,1681,-1586,-71,21,36,396,121,330,1088,584,0,270,-31,0,311,0,0,0,698,0,66,235
1966:Q3,7584,982,2097,158,1383,2964,7584,5811,0,3038,1390,1383,1666,-40,-10,731,134,0,851,0,0,0,0,107,7584,4530,5356,-906,0,441,-361,2930,-322,444,141,22,38,409,334,397,100,896,0,372,-26,0,-112,0,0,0,-708,0,945,124
1966:Q4,12847,1757,6085,1043,1109,2853,12847,9704,0,2407,6188,1109,3009,188,47,793,147,0,1834,0,0,0,0,134,12847,2564,1907,233,0,808,-384,10203,2139,2720,22,15,30,386,326,570,42,595,0,169,-12,0,756,0,0,0,1640,0,805,80
1967:Q1,9920,2950,1022,984,1232,3732,9920,7916,0,4198,2486,1232,1715,285,20,-646,166,0,1890,0,0,0,0,289,9920,-2122,-1781,-494,0,414,-261,11424,305,6602,40,22,23,369,935,246,-52,488,0,-284,73,0,987,0,0,0,144,0,1526,618
1967:Q2,-1058,545,-8559,1146,2321,3489,-1058,-443,0,4184,-6948,2321,-852,368,86,-645,180,0,-841,0,0,0,0,237,-1058,-7275,-4442,-2744,0,-32,-57,5836,2326,1901,33,22,17,325,779,-32,1118,675,0,-472,6,0,157,0,0,0,-1039,0,20,381
1967:Q3,15764,162,8595,-223,2124,5106,15764,15069,0,4531,8414,2124,306,47,3,-203,161,0,298,0,0,0,0,389,15764,3954,4436,-341,50,-392,201,11079,107,9538,202,22,18,337,1262,358,31,733,0,-218,20,0,-822,0,0,0,292,0,-801,731
1967:Q4,17972,504,9111,2368,1474,4515,17972,15003,0,3157,10372,1474,2668,146,35,940,167,0,1380,0,0,0,0,301,17972,5154,3152,1878,50,-78,152,11772,2593,5439,137,21,24,385,561,126,218,949,0,164,46,0,-298,0,0,0,256,0,1151,1046
1968:Q1,13634,2061,5383,1650,1485,3055,13634,10275,0,3050,5740,1485,3056,15,4,1112,181,0,1744,0,0,0,0,303,13634,6021,2986,2372,50,-16,629,7773,540,2609,31,13,33,446,1423,624,42,541,0,609,82,0,164,0,0,0,-379,0,995,-160
