1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1999:Q3,1408060,61639,829215,335401,106111,50156,27265,28690,0,75694,6144,69551,0,1408060,0,1104910,283041,16318,3791
1999:Q4,1454482,60472,846082,351696,117726,60115,24201,33410,0,78506,6038,72468,0,1454482,0,1145303,288411,16863,3905
2000:Q1,1474740,62949,861373,360317,114161,54342,23538,36281,0,75940,5600,70340,0,1474740,0,1168581,284116,17810,4233
2000:Q2,1521820,60188,883327,384669,116862,61700,21256,33906,0,76774,5779,70996,0,1521820,0,1213461,285946,17998,4415
2000:Q3,1533766,54875,891393,390254,118584,64745,18682,35157,0,78660,6053,72607,0,1533766,0,1223484,287326,18389,4567
2000:Q4,1564226,60588,901298,402120,116299,63764,19421,33114,0,83921,6232,77689,0,1564226,0,1236638,304689,17973,4926
2001:Q1,1554556,49580,889451,414192,118878,70262,16497,32119,0,82455,6277,76178,0,1554556,0,1227198,304310,18100,4948
2001:Q2,1532871,43934,854407,427554,126251,76713,16226,33312,0,80725,5869,74856,0,1532871,0,1217682,291366,18418,5405
2001:Q3,1524423,51575,829573,436376,126716,76020,14960,35736,0,80183,6439,73744,0,1524423,0,1211100,289181,18575,5567
2001:Q4,1488998,38256,796819,445636,128956,84305,16370,28281,0,79331,6592,72739,0,1488998,0,1175754,285132,22502,5610
2002:Q1,1476906,36206,783066,449460,127518,82801,15869,28848,0,80656,6250,74407,0,1476906,0,1154164,294817,22231,5694
2002:Q2,1443434,25579,735629,457793,142189,94207,16814,31168,0,82244,6462,75782,0,1443434,0,1131110,283444,22371,6509
2002:Q3,1423203,24324,715871,463867,138161,95252,16751,26158,0,80980,7040,73940,0,1423203,0,1123570,270520,22417,6696
2002:Q4,1403374,17774,693430,469317,141517,101111,18141,22265,0,81336,6946,74390,0,1403374,0,1111803,265935,18156,7480
2003:Q1,1379469,18834,668653,469829,143076,96755,18988,27333,0,79077,6314,72763,0,1379469,0,1097804,256203,17969,7493
2003:Q2,1369351,21817,638094,473860,161594,111156,16304,34134,0,73986,6421,67565,0,1369351,0,1095440,247320,18175,8416
2003:Q3,1346604,14918,622537,476922,158021,111522,17142,29357,0,74206,5831,68375,0,1346604,0,1092763,226959,18135,8747
2003:Q4,1379646,57395,614049,479686,153192,106923,17751,28518,0,75324,5940,69384,0,1379646,0,1109180,242240,18493,9733
2004:Q1,1362384,55903,580427,492507,161348,110604,17448,33296,0,72199,6769,65430,0,1362384,0,1094758,238825,18983,9818
2004:Q2,1380967,55819,582182,500461,170115,119173,20513,30429,0,72390,7010,65380,0,1380967,0,1113996,237263,19537,10171
2004:Q3,1392166,34888,592695,507174,185723,131173,21266,33284,0,71686,6700,64986,0,1392166,0,1126137,233380,19565,13084
2004:Q4,1429012,33548,618002,512638,192014,136948,24909,30157,0,72810,6925,65885,0,1429012,0,1147018,247116,20284,14594
2005:Q1,1442716,21341,610887,548791,187289,129272,26881,31136,0,74408,6723,67685,0,1442716,0,1142745,264698,20519,14754
2005:Q2,1500628,29066,617057,590193,190525,129889,28286,32350,0,73787,6023,67764,0,1500628,0,1184780,276500,22217,17131
2005:Q3,1524499,29901,589699,631127,199548,134823,31373,33352,0,74224,3513,70711,0,1524499,0,1194498,290411,21857,17733
2005:Q4,1595085,35739,590882,670528,212818,142103,33336,37379,0,85118,3338,81780,0,1595085,0,1232529,317175,25911,19470
2006:Q1,1648251,48300,600599,696844,216288,137421,34494,44373,0,86220,2881,83339,0,1648251,0,1259897,342402,26393,19559
2006:Q2,1697976,59074,598879,727837,218018,136939,35881,45198,0,94168,3213,90955,0,1697976,0,1297972,355289,23028,21687
2006:Q3,1741496,66521,607576,757486,214649,131487,37390,45772,0,95264,3108,92156,0,1741496,0,1313383,381424,24476,22213
2006:Q4,1790240,86920,612332,785821,206056,129240,28356,48460,0,99111,2617,96494,0,1790240,0,1347487,394633,25617,22503
2007:Q1,1813760,77551,610717,819381,223039,138132,35019,49888,0,83072,2613,80459,0,1813760,0,1348762,416180,24692,24126
2007:Q2,1872898,78000,614434,856400,237624,153453,33558,50613,0,86440,2720,83720,0,1872898,0,1393127,429833,23615,26323
2007:Q3,2010498,93326,670731,891439,263802,176736,30977,56089,0,91200,2657,88543,0,2010498,0,1482549,476910,24173,26866
2007:Q4,2108594,100201,714425,926671,267616,182006,33157,52453,0,99681,2847,96834,0,2108594,0,1557555,502335,21397,27307
2008:Q1,2224933,105697,752016,953764,311590,183388,34194,94008,0,101866,2880,98986,0,2224933,39743,1620518,514968,21418,28286
2008:Q2,2233565,87782,758556,986530,299418,197585,29526,43479,28828,101279,4145,97134,0,2233565,30283,1643606,507605,21052,31019
2008:Q3,2581529,120404,782564,1016788,560585,180873,32435,257206,90071,101188,3896,97292,0,2581529,289805,1711605,527368,20883,31868
2008:Q4,2789992,118885,777496,1046270,737984,174924,32842,85291,444927,109357,4561,104796,0,2789992,490411,1694882,552888,19718,32093
2009:Q1,2582868,104896,716828,1031779,619383,167193,30072,58456,363662,109982,4686,105296,0,2582868,388763,1618110,523716,19723,32556
2009:Q2,2352337,119697,658175,1003382,463753,177464,23445,39092,223752,107330,4818,102512,0,2352337,253934,1556233,487692,18619,35859
2009:Q3,2157325,137468,588829,974613,353349,161685,20621,29859,141184,103066,4519,98547,0,2157325,183920,1468589,452721,19722,32373
2009:Q4,2033257,148616,549098,944299,291977,144501,20175,32001,95300,99267,4523,94744,0,2033257,142832,1409128,428510,19408,33379
2010:Q1,2028481,216151,501635,937121,266673,125896,18732,31840,90205,106901,4117,92843,9941,2028481,137426,1407053,430344,18418,35240
2010:Q2,1992132,224652,467844,935110,252493,120009,16794,30716,84974,112033,4976,93097,13960,1992132,127451,1402122,408999,15732,37828
2010:Q3,1972088,211097,459675,931503,220696,94994,17320,32083,76299,149117,5131,98465,45521,1972088,105998,1403395,406884,15863,39948
2010:Q4,1994374,213516,482473,927538,221543,91538,18404,38247,73354,149304,6599,101158,41547,1994374,98057,1428904,414446,16059,36908
2011:Q1,1981481,205326,499436,918145,198771,93798,16516,38545,49912,159803,6742,108814,44247,1981481,69120,1430396,427659,16039,38267
2011:Q2,2005070,189559,525110,913061,196560,89444,16272,48335,42509,180780,5563,112742,62475,2005070,55264,1459499,435194,15956,39157
2011:Q3,2071970,198079,573656,907360,217028,98338,21655,66003,31032,175847,5898,122511,47438,2071970,42335,1516564,457279,16633,39159
2011:Q4,2142707,209424,629420,901515,215796,102080,23005,69234,21477,186552,5369,129584,51599,2142707,30490,1589133,462507,17109,43468
2012:Q1,2157232,202936,635317,914792,206039,97548,19273,77312,11906,198148,6064,137660,54424,2157232,18962,1617292,461597,17148,42233
2012:Q2,2214111,203076,667102,934540,199289,103475,20845,74969,0,210104,5106,144718,60280,2214111,4526,1690853,458939,17219,42574
2012:Q3,2249359,203578,673429,950918,210109,115846,19635,74628,0,211325,5133,155232,50960,2249359,1467,1730857,454557,17734,44744
2012:Q4,2329582,205724,711877,967444,215594,118522,26973,70099,0,228943,6363,159849,62731,2329582,556,1809689,457407,18318,43612
2013:Q1,2329493,205433,693908,966665,219921,118690,21099,80132,0,243566,6417,162490,74659,2329493,382,1804183,463581,18367,42980
2013:Q2,2379237,210187,712435,975368,221566,127504,23149,70913,0,259681,6377,167161,86143,2379237,258,1858586,456769,18681,44943
2013:Q3,2410910,201086,719402,982303,234137,126688,27991,79458,0,273982,6580,166813,100589,2410910,101,1878368,468802,18789,44850
2013:Q4,2493198,215964,765461,988998,233332,128647,25882,78803,0,289443,7153,176883,105407,2493198,97,1942462,483244,18742,48653
2014:Q1,2553281,218618,778023,1004883,239791,125178,27296,87317,0,311966,6445,189996,115525,2553281,82,1980926,505831,18586,47856
2014:Q2,2641354,226955,815698,1028415,235832,122965,25298,87569,0,334454,8357,197644,128453,2641354,49,2059960,514975,17501,48869
2014:Q3,2693432,227500,821613,1050990,248700,130227,28982,89491,0,344629,8106,198522,138001,2693432,14,2103001,521762,16793,51862
2014:Q4,2821388,235770,865484,1075202,264386,139144,33076,92166,0,380546,9114,206644,164788,2821388,0,2195306,554067,16589,55426
2015:Q1,2885204,244135,884405,1085660,272969,142181,36982,93806,0,398035,9204,215323,173508,2885204,0,2246684,580362,15028,43130
2015:Q2,2971990,254284,917906,1104338,288821,149634,42709,96478,0,406641,8511,226290,171840,2971990,0,2320371,591088,14893,45638
2015:Q3,3002111,261131,912780,1121682,285982,150371,44346,91265,0,420536,8851,224539,187146,3002111,0,2337188,603810,14485,46628
2015:Q4,3107207,280613,956679,1139319,290091,155767,40390,93934,0,440505,9524,227432,203549,3107207,0,2423569,621749,14457,47432
2016:Q1,3187647,288500,986159,1166116,289158,157269,38662,93227,0,457714,8234,238896,210584,3187647,0,2492508,634422,13688,47029
2016:Q2,3249985,290474,984348,1197671,293019,154774,35861,102384,0,484473,9100,242025,233348,3249985,0,2544134,649504,13386,42961
2016:Q3,3274780,293039,974932,1228851,300433,157601,36064,106768,0,477525,9021,237224,231280,3274780,0,2562447,646592,13154,52587
2016:Q4,3269245,291257,951779,1258441,293184,155998,31164,106022,0,474584,7303,229403,237878,3269245,0,2569922,632915,13020,53388
2017:Q1,3269264,286703,933075,1286893,295795,154709,32449,108637,0,466798,5944,219902,240952,3269264,0,2571672,630147,12780,54665
2017:Q2,3319085,298603,920899,1322216,300975,153589,33913,113473,0,476392,4154,212868,259370,3319085,0,2621612,626462,12964,58047
2017:Q3,3340331,295294,895469,1355364,307880,153973,33229,120678,0,486324,3958,212642,269724,3340331,0,2638935,631296,12422,57678
2017:Q4,3374579,299146,899629,1387291,301192,144741,36297,120154,0,487321,4181,199515,283625,3374579,0,2674461,629772,12589,57757
2018:Q1,3404268,303118,900987,1402478,305849,146517,36647,122685,0,491836,4507,206455,280874,3404268,0,2713807,622318,12526,55617
2018:Q2,3477608,319179,925226,1424915,303166,144914,32925,125327,0,505122,4228,198374,302520,3477608,0,2770467,634273,12729,60139
2018:Q3,3494367,316198,911432,1445992,294475,143210,35334,115931,0,526270,4192,201994,320084,3494367,0,2788926,631872,12832,60737
2018:Q4,3663760,339030,1003050,1465184,310983,147069,39605,124309,0,545513,4290,200156,341067,3663760,0,2927845,661869,13064,60982
2019:Q1,3677531,324827,1024202,1473195,308694,150105,36806,121783,0,546613,3843,201015,341755,3677531,0,2928862,672923,14196,61550
2019:Q2,3750037,339072,1031521,1484662,305973,148940,33663,123370,0,588809,3698,200326,384785,3750037,0,2985860,683745,15873,64559
2019:Q3,3773430,336950,1027869,1478907,309241,152146,31354,125741,0,620463,3031,195648,421784,3773430,0,3008813,680006,15411,69200
2019:Q4,3803082,350162,1033990,1481208,305076,152656,30377,122043,0,632646,3405,195319,433922,3803082,0,3026569,687390,18090,71033
2020:Q1,4450701,383924,1367983,1569160,413755,159636,69505,184614,0,715879,3073,229251,483555,4450701,58716,3458483,843666,20095,69741
2020:Q2,4479539,375773,1361591,1709421,347053,166468,40995,124450,15140,685701,2651,222992,460058,4479539,30948,3572755,777686,21741,76409
2020:Q3,4272494,364722,1164149,1716846,341755,174485,28564,118748,19958,685022,2331,202802,479889,4272494,31702,3427025,716003,20200,77564
2020:Q4,4216777,370694,1111758,1654539,380915,177929,30075,132254,40657,698871,2530,186469,509872,4216777,52219,3362714,704474,18654,78716
2021:Q1,4241391,370337,1119987,1650623,384027,175343,30369,139412,38903,716417,3367,189019,524031,4241391,58723,3394813,688216,17955,81684
2021:Q2,4192674,371683,1031334,1607628,438140,216079,28992,156214,36855,743889,2997,186843,554049,4192674,86161,3320908,685657,17603,82345
2021:Q3,4142260,384902,990998,1549103,424857,209014,24212,169876,21755,792400,2979,192671,596750,4142260,65060,3264285,712769,16263,83883
2021:Q4,4340165,423816,1066571,1569229,421860,194443,30449,175954,21014,858689,3490,199298,655901,4340165,42154,3423558,778812,15764,79877
