date,All sectors; pension entitlements; liability,Life insurance companies; pension entitlements, including reserve credit from reinsurers and excluding unallocated insurance contracts; liability,Private pension funds; total liabilities,Federal government retirement funds; total financial assets,State and local government employee retirement funds; pension entitlements (total liabilities),Rest of the world; pension entitlement reserve credit from non-U.S. reinsurers; liability,All sectors; pension entitlements; liability,Households and nonprofit organizations; pension entitlements; asset,Life insurance companies; pension entitlements reserve credit from reinsurers; asset,Life insurance companies; assumed pension entitlement reserve credit from non-U.S. insurers; liability,All sectors; IRAs; liability,U.S.-chartered depository institutions; IRAs and Keoghs; liability,Credit unions; IRAs; liability,Life insurance companies; IRAs; liability,Money market funds; IRAs; liability,Mutual funds; IRAs; liability,Households and nonprofit organizations; IRAs; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,6705,400,1380,4047,878,0,6705,6705,0,0,ND,ND,ND,ND,ND,ND,ND
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,7057,500,1517,3946,1094,0,7057,7057,0,0,ND,ND,ND,ND,ND,ND,ND
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1963:Q1,25264,1564,5864,12416,5420,0,25264,25264,0,0,ND,ND,ND,ND,ND,ND,ND
1963:Q2,26632,1644,6532,12856,5600,0,26632,26632,0,0,ND,ND,ND,ND,ND,ND,ND
1963:Q3,27728,1716,7248,12996,5768,0,27728,27728,0,0,ND,ND,ND,ND,ND,ND,ND
1963:Q4,28796,1776,7924,13228,5868,0,28796,28796,0,0,ND,ND,ND,ND,ND,ND,ND
1964:Q1,29908,1856,8828,13324,5900,0,29908,29908,0,0,ND,ND,ND,ND,ND,ND,ND
1964:Q2,30860,1944,9452,13448,6016,0,30860,30860,0,0,ND,ND,ND,ND,ND,ND,ND
1964:Q3,32304,1992,10116,13964,6232,0,32304,32304,0,0,ND,ND,ND,ND,ND,ND,ND
1964:Q4,33324,2008,10944,13964,6408,0,33324,33324,0,0,ND,ND,ND,ND,ND,ND,ND
1965:Q1,34268,2348,11364,14100,6456,0,34268,34268,0,0,ND,ND,ND,ND,ND,ND,ND
1965:Q2,35004,2016,11704,14568,6716,0,35004,35004,0,0,ND,ND,ND,ND,ND,ND,ND
1965:Q3,36876,1908,12980,15016,6972,0,36876,36876,0,0,ND,ND,ND,ND,ND,ND,ND
1965:Q4,38912,2028,14704,15052,7128,0,38912,38912,0,0,ND,ND,ND,ND,ND,ND,ND
1966:Q1,40552,2084,16080,15268,7120,0,40552,40552,0,0,ND,ND,ND,ND,ND,ND,ND
1966:Q2,41684,2084,16452,15812,7336,0,41684,41684,0,0,ND,ND,ND,ND,ND,ND,ND
1966:Q3,42820,2100,16868,16292,7560,0,42820,42820,0,0,ND,ND,ND,ND,ND,ND,ND
1966:Q4,44052,2132,17684,16516,7720,0,44052,44052,0,0,ND,ND,ND,ND,ND,ND,ND
1967:Q1,43896,1264,18252,16632,7748,0,43896,43896,0,0,ND,ND,ND,ND,ND,ND,ND
1967:Q2,45456,1424,18732,17208,8092,0,45456,45456,0,0,ND,ND,ND,ND,ND,ND,ND
1967:Q3,47208,1496,19704,17496,8512,0,47208,47208,0,0,ND,ND,ND,ND,ND,ND,ND
1967:Q4,48264,1800,19840,17692,8932,0,48264,48264,0,0,ND,ND,ND,ND,ND,ND,ND
1968:Q1,49312,2236,19972,17820,9284,0,49312,49312,0,0,ND,ND,ND,ND,ND,ND,ND
1968:Q2,51392,2296,21068,18288,9740,0,51392,51392,0,0,ND,ND,ND,ND,ND,ND,ND
1968:Q3,53764,1532,23288,18656,10288,0,53764,53764,0,0,ND,ND,ND,ND,ND,ND,ND
1968:Q4,58272,3140,25612,18820,10700,0,58272,58272,0,0,ND,ND,ND,ND,ND,ND,ND
1969:Q1,59248,2668,26688,19052,10840,0,59248,59248,0,0,ND,ND,ND,ND,ND,ND,ND
1969:Q2,62268,3068,28300,19572,11328,0,62268,62268,0,0,ND,ND,ND,ND,ND,ND,ND
1969:Q3,66024,3116,29548,21532,11828,0,66024,66024,0,0,ND,ND,ND,ND,ND,ND,ND
1969:Q4,66908,3628,29364,21692,12224,0,66908,66908,0,0,ND,ND,ND,ND,ND,ND,ND
1970:Q1,57964,2612,19584,23396,12372,0,57964,57964,0,0,ND,ND,ND,ND,ND,ND,ND
1970:Q2,59104,2604,18788,24732,12980,0,59104,59104,0,0,ND,ND,ND,ND,ND,ND,ND
1970:Q3,60968,2876,17852,26580,13660,0,60968,60968,0,0,ND,ND,ND,ND,ND,ND,ND
1970:Q4,61972,3440,17164,27088,14280,0,61972,61972,0,0,ND,ND,ND,ND,ND,ND,ND
1971:Q1,61852,4200,15496,27536,14620,0,61852,61852,0,0,ND,ND,ND,ND,ND,ND,ND
1971:Q2,64132,4748,15940,27972,15472,0,64132,64132,0,0,ND,ND,ND,ND,ND,ND,ND
1971:Q3,67352,4900,17112,28964,16376,0,67352,67352,0,0,ND,ND,ND,ND,ND,ND,ND
1971:Q4,69956,4632,18784,29412,17128,0,69956,69956,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q1,74680,4332,23252,29420,17676,0,74680,74680,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q2,79308,3976,27408,29528,18396,0,79308,79308,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q3,82944,4220,28600,30824,19300,0,82944,82944,0,0,ND,ND,ND,ND,ND,ND,ND
1972:Q4,80820,5032,25216,30604,19968,0,80820,80820,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q1,78788,4916,23472,30248,20152,0,78788,78788,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q2,78292,5420,21192,30724,20956,0,78292,78292,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q3,81528,5996,22084,31700,21748,0,81528,81528,0,0,ND,ND,ND,ND,ND,ND,ND
1973:Q4,84796,6648,24080,31772,22296,0,84796,84796,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q1,84140,5264,25236,31272,22368,0,84140,84140,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q2,88092,6172,26820,31852,23248,0,88092,88092,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q3,91796,6436,29020,32092,24248,0,91796,91796,0,0,ND,ND,ND,ND,ND,ND,ND
1974:Q4,90792,6060,27784,31860,25088,0,90792,90792,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q1,93192,8336,27840,31680,25336,0,93192,93192,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q2,96424,7440,30864,31812,26308,0,96424,96424,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q3,101928,8224,34356,32252,27096,0,101928,101928,0,0,ND,ND,ND,ND,ND,ND,ND
1975:Q4,101496,10652,31380,32044,27420,0,101496,101496,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q1,101556,12880,28108,33180,27388,0,101556,101556,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q2,99872,15024,23720,33380,27748,0,99872,99872,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q3,109916,16024,31920,33336,28636,0,109916,109916,0,0,ND,ND,ND,ND,ND,ND,ND
1976:Q4,113000,15876,33536,34124,29464,0,113000,113000,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q1,116768,15512,38016,33508,29732,0,116768,116768,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q2,111128,16188,28736,35236,30968,0,111128,111128,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q3,124716,17280,38244,37092,32100,0,124716,124716,0,0,ND,ND,ND,ND,ND,ND,ND
1977:Q4,119604,18308,30780,37772,32744,0,119604,119604,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q1,134644,18396,43764,39884,32600,0,134644,134644,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q2,126392,19232,31536,42052,33572,0,126392,126392,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q3,132588,19552,35612,42724,34700,0,132588,132588,0,0,ND,ND,ND,ND,ND,ND,ND
1978:Q4,131068,19352,32464,43656,35596,0,131068,131068,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q1,122972,19124,25592,42508,35748,0,122972,122972,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q2,127656,18848,28420,43352,37036,0,127656,127656,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q3,139560,19248,38024,44060,38228,0,139560,139560,0,0,ND,ND,ND,ND,ND,ND,ND
1979:Q4,167192,20324,63476,44472,38920,0,167192,167192,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q1,189928,20980,85676,43244,40028,0,189928,189928,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q2,207616,21196,104088,43056,39276,0,207616,207616,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q3,220952,22460,111580,44500,42412,0,220952,220952,0,0,ND,ND,ND,ND,ND,ND,ND
1980:Q4,211236,24760,96892,45824,43760,0,211236,211236,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q1,198208,30740,80032,43912,43524,0,198208,198208,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q2,187064,24020,72092,45176,45776,0,187064,187064,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q3,193320,34848,63288,46360,48824,0,193320,193320,0,0,ND,ND,ND,ND,ND,ND,ND
1981:Q4,176036,28440,51180,46928,49488,0,176036,176036,0,0,ND,ND,ND,ND,ND,ND,ND
1982:Q1,170500,31520,44056,45452,49472,0,170500,170500,0,0,28868,17900,1300,2456,1292,1744,4176
1982:Q2,199468,38372,60696,48744,51656,0,199468,199468,0,0,28868,17900,1300,2456,1296,1744,4172
1982:Q3,240356,47604,88572,49908,54272,0,240356,240356,0,0,28868,17900,1300,2456,1296,1744,4172
1982:Q4,258228,41228,112776,48208,56016,0,258228,258228,0,0,28868,17900,1300,2456,1296,1744,4172
1983:Q1,255448,25084,128112,46612,55640,0,255448,255448,0,0,37292,23800,1600,3124,696,3800,4272
1983:Q2,292300,31400,150704,51612,58584,0,292300,292300,0,0,37292,23800,1600,3124,692,3800,4276
1983:Q3,262712,29608,121408,50400,61296,0,262712,262712,0,0,37292,23800,1600,3124,696,3800,4272
1983:Q4,265376,44556,103500,55656,61664,0,265376,265376,0,0,37292,23800,1600,3124,696,3800,4272
1984:Q1,210348,38112,54744,55736,61756,0,210348,210348,0,0,50700,16160,2500,3596,1988,4840,21616
1984:Q2,189356,40192,25892,62744,60528,0,189356,189356,0,0,50700,16160,2500,3596,1992,4840,21612
