year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1998,60-79.9,85.342339,321.00696,420.39203,151.02652,19.210155,52.118984,7.2293611,114.81626,91.861893,99.474678,41.448872,133.37285,74.731949,22.456739,101.59777,277.09024,204.96819,26.40066,150.62938,139.78546,274.86414,34.150955,123.73605,112.75916,112.07732,98.057312,27.501862,6.4585319,7.1435671,22.907682,111.65874,25.688118,18.300699,20.72402,30.497574
1998,80-89.9,125.02212,518.44525,645.56036,271.72281,30.43305,68.346497,7.4224386,93.846588,119.96397,97.551369,67.753944,195.11525,141.38371,57.021832,172.86862,380.26187,254.87489,32.438511,180.79982,144.45694,304.52023,48.845818,162.10957,142.12355,134.40448,100.74296,24.532732,7.8636413,6.9512644,18.09034,133.83566,21.85195,18.929098,17.297489,23.305973
1998,90-100,343.64838,2441.3357,2680.9033,1222.5874,111.84333,119.02206,13.066783,641.80597,671.96497,360.68192,93.115349,874.23346,338.62067,169.51454,839.53314,1473.1776,478.73383,56.182255,363.86435,702.53339,1916.7557,173.67514,925.75812,272.05234,234.24394,170.89452,41.848755,47.97496,10.57776,127.20406,233.39641,46.073978,29.234346,31.946522,45.796188
2001,Less than 20,14.4639,76.978767,103.73894,35.380394,7.3368106,33.187019,6.3061271,103.13545,31.12335,109.19714,13.259549,198.46443,32.918331,27.594517,78.653793,91.799797,109.02952,11.455743,53.414883,89.313965,269.38651,18.635157,61.475792,24.31456,53.731682,22.320457,12.715962,8.7713175,3.0080314,3.0474792,56.433662,18.639843,10.546277,12.946696,9.2638741
2001,20-39.9,34.849895,170.64268,201.58844,66.375717,13.160878,38.848038,7.003243,39.625759,53.533672,76.756363,22.448631,210.36092,43.542408,15.789558,67.109581,145.96465,158.39079,16.288561,142.26289,127.71743,149.82866,27.362011,97.214439,38.937756,65.234146,45.137451,15.351007,9.8121634,3.9642997,12.017179,66.402542,19.68178,11.282668,18.031567,9.7067814
2001,40-59.9,58.222607,235.8541,292.91788,118.06006,16.907528,43.016045,4.0963769,46.018642,68.861,89.084053,38.820507,284.60376,67.893234,33.455128,102.05763,184.52832,177.17403,21.289652,154.59172,120.73345,182.86763,20.935659,94.652924,68.843376,91.641922,70.700645,18.724411,4.3193245,5.4132552,8.9436827,92.790016,22.949963,14.681516,18.882841,7.7758193
2001,60-79.9,94.187851,426.20306,519.96185,216.55701,25.480015,49.823673,15.151632,148.29057,128.24365,105.07109,53.087673,250.24532,102.10629,35.051517,151.96425,310.76343,234.01604,29.872902,146.1468,242.01172,292.52606,27.349842,145.07014,109.47947,117.19012,71.143341,21.854029,25.824381,6.6133552,9.1820059,117.47004,20.281445,17.457954,18.343699,11.949866
2001,80-89.9,141.7303,654.28516,800.35565,340.82697,36.382301,53.433243,5.3467097,186.8028,130.88222,131.76904,62.758469,337.41888,158.05379,29.514904,234.75528,462.53769,301.82806,37.807888,194.08832,218.5769,382.59256,50.207314,212.68962,158.93889,150.46536,82.872147,26.493067,17.225903,10.730187,16.228985,149.63977,32.870487,21.230574,22.533674,14.868351
2001,90-100,453.26614,3265.1741,3527.2847,1602.2195,169.02351,117.64581,22.743711,803.14856,723.22693,417.08133,117.25753,996.3233,448.07272,269.64105,1073.2103,1939.2368,646.16705,55.649223,562.08612,877.44421,1991.7749,240.62451,1148.2761,307.38712,265.05103,184.45468,44.53299,157.55959,9.3622513,139.33707,256.155,86.354599,22.592247,37.760014,79.579422
2004,Less than 20,14.654716,97.013443,124.62289,31.444963,7.1907129,72.024963,5.5476236,,58.219563,107.84522,15.336054,54.1012,37.869091,16.164112,69.767319,117.39495,138.60869,10.652098,171.61292,158.9118,394.18829,21.538239,98.035667,33.902363,67.938309,318.20926,16.586023,34.704563,3.6520028,10.921341,71.286148,32.026497,10.453532,20.848988,12.149971
2004,20-39.9,35.357899,167.05481,211.78329,57.816456,12.378757,92.336571,3.1356704,9.63587,42.139389,87.370819,10.256676,114.57492,35.482365,18.626818,54.845024,167.60942,180.66924,14.820338,153.1244,176.68022,248.44823,33.757915,120.90122,57.644001,92.604286,116.68564,20.104174,8.965723,5.2054262,11.517303,91.717644,37.450153,11.721727,24.394247,20.382532
2004,40-59.9,58.870499,265.33838,345.61359,100.12679,18.059628,36.113506,5.1679106,72.463852,74.261841,100.82335,16.856289,159.50905,60.216461,17.914888,82.695244,254.64003,238.1888,21.41589,152.67337,211.25201,187.30107,61.709957,131.51009,94.377724,118.31387,114.2933,20.269928,4.137609,6.9890141,9.1751156,116.29406,39.87521,14.815257,20.660183,9.5365973
