year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Single with child(ren),35.093132,121.47303,180.21259,59.414234,11.399973,24.071894,3.2741103,102.92195,42.571815,86.231758,28.683844,204.38084,32.971558,25.668583,52.225693,145.50903,152.71791,12.72087,144.87292,137.74182,265.39835,35.352165,80.653793,46.055302,78.971428,77.423378,9.7074385,5.2525444,4.0551295,10.966842,78.866295,26.289106,10.000953,8.9995966,4.3584723
1995,"Single, no child, age<55",44.473545,121.23112,167.14493,55.640083,9.5438042,24.524475,8.5929756,136.71918,44.524364,48.113144,19.144852,41.774036,44.788425,23.125689,53.797024,128.87662,151.65979,15.634289,122.7301,122.59236,218.89606,28.612604,65.795311,48.168736,96.291679,71.681908,12.552701,11.170566,4.3481984,8.7822027,95.20829,19.49016,12.365311,11.361259,5.5799165
1995,"Single, no child, age>=55",37.146675,330.53247,359.92184,187.02924,30.800961,71.907745,18.005825,349.60464,272.47723,225.01199,22.513203,325.6698,86.762688,80.783249,253.799,202.47993,149.03902,13.104471,173.53749,307.81232,539.80194,76.361748,152.70605,35.80368,76.239647,76.325996,9.4993458,27.074591,3.2351928,34.856541,75.648842,58.621029,10.635094,3.0119967,8.1856728
1995,Couple with child(ren),101.17742,361.95154,470.24512,158.14003,21.470325,45.678791,5.917284,306.05161,105.28442,124.87787,41.63657,202.0054,98.83564,37.019215,124.87174,325.22388,214.33635,26.620285,171.64684,181.50586,476.31308,62.808784,140.19441,114.70222,123.13483,106.55574,17.431845,19.144592,6.0188546,19.410849,121.70101,32.097263,14.717633,12.680318,8.9006329
1995,"Couple, no child",97.663536,606.22955,672.90668,273.38971,36.900017,75.424316,13.418139,350.10168,214.69754,215.53535,36.149464,265.58365,129.97498,75.274841,224.10786,421.75867,207.92265,27.116344,208.47949,247.82397,896.15454,107.13053,259.67502,83.568832,99.385468,107.73018,19.374399,26.736673,4.6405334,33.38319,100.43657,26.938484,14.395662,21.008631,12.033066
1998,Single with child(ren),39.669647,164.97765,224.41188,96.978661,8.2279787,29.424562,4.1627312,282.48926,159.9579,151.1712,33.278831,264.69418,49.623993,47.290089,143.40129,159.02533,161.29547,13.431572,106.39087,180.95831,707.40198,23.45962,115.4214,54.576496,99.218216,39.54604,14.969897,5.4296322,5.2160487,5.1327391,97.980255,23.694485,11.981496,12.386635,11.87779
1998,"Single, no child, age<55",48.398586,144.47482,202.36197,86.628235,14.318884,28.613264,5.4822245,112.72554,101.61206,78.284027,20.639647,173.1115,62.259621,10.531157,97.145279,138.74593,154.06335,15.576459,167.25003,99.290443,334.15356,33.738564,85.513031,59.200111,104.85314,107.97131,20.054596,13.344752,5.1497636,21.838383,104.5075,25.497894,12.476844,20.80965,19.098127
1998,"Single, no child, age>=55",41.097591,386.71707,421.97995,218.37491,31.092751,56.005169,17.346439,197.38678,337.95901,199.53687,22.668495,254.7397,113.55115,46.152901,291.33557,245.14919,160.32602,12.50976,220.34279,433.30667,1089.5752,47.337322,176.79982,61.022743,80.396637,149.91298,14.018079,55.769566,4.6993752,76.033546,85.200584,23.712696,13.774891,4.7755876,13.143005
1998,Couple with child(ren),113.61577,473.04437,600.11115,212.50443,24.058355,52.431087,4.7965927,271.07535,171.40277,121.41552,61.625893,262.87839,110.17641,54.427921,179.44548,404.35718,240.9505,28.063864,179.27379,264.10199,642.48682,71.757484,209.76323,131.65533,135.6617,124.68456,24.597343,8.8929911,7.1340017,26.320257,135.42279,31.634439,17.776665,19.69763,21.512192
1998,"Couple, no child",109.19069,758.46851,844.078,388.46976,40.704704,77.951408,11.210857,443.36588,383.52457,216.78442,43.55035,464.78125,182.4174,54.610432,377.27969,479.57489,248.28305,31.071104,247.80943,307.46487,828.53369,82.253632,325.55591,106.55042,118.22337,102.3859,24.724857,9.2192125,7.2949815,53.711342,118.35464,29.025852,19.89171,27.330072,10.887458
