year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2004,"White, non-Hispanic",66.830856,191.11064,305.16425,49.618,6.7784152,21.690929,1.3556831,108.45464,24.402294,61.005737,9.4897814,61.005737,55.583004,6.7784152,55.040733,223.55214,223.6877,21.419792,142.34673,93.54213,111.16601,23.046612,78.697403,94.152184,132.85693,119.30011,16.539333,5.4227324,3.3892076,5.4227324,132.85693,29.825027,14.912514,13.55683,3.9314809
2004,"Black, non-Hispanic",37.592358,27.655933,74.630348,5.6260848,1.6268196,9.4897814,.94897813,8744.1553,6.7784152,24.402294,4.7448907,6.7784152,20.335245,2.7113662,15.590355,82.832237,140.99104,11.25217,67.784149,33.892075,39.931644,3.7959125,46.093224,40.67049,92.186447,54.227322,13.014557,.47448906,1.8979563,4.4737539,94.897812,24.402294,11.523306,11.523306,1.6674901
2004,Hispanic,37.592358,20.796177,55.583004,5.8294373,2.0335245,12.201147,.67784154,677.84149,3.2536392,8.1340981,8.1340981,81.340981,20.335245,4.7448907,11.658875,64.801651,173.52744,12.336716,112.52169,21.690929,81.340981,13.55683,48.804588,36.603443,131.50125,203.35246,13.55683,.27113661,2.3317747,1.3556831,130.14557,48.804588,14.912514,6.7784152,3.3892076
2004,Other,61.26162,96.117928,178.13675,19.2507,4.067049,27.113661,.94897813,6.9139833,13.55683,89.475082,10.845465,67.784149,43.381859,3.524776,29.825027,176.2388,338.92075,18.979563,115.23306,101.67623,33.892075,17.62388,78.629616,51.515957,145.05809,122.01147,11.794442,.54227322,3.524776,6.1005735,145.05809,40.67049,13.55683,6.7784152,4.6093225
2007,"White, non-Hispanic",64.181755,211.72612,335.76096,55.795364,6.2954946,24.688213,1.2344108,118.50343,23.453804,79.002289,11.109696,86.408752,65.423767,12.344107,49.376427,252.68387,246.88214,20.984982,182.69278,92.580803,123.44107,18.516161,101.22168,94.062096,130.84753,112.33138,16.047338,6.1720533,4.0735555,6.1720533,133.31636,24.688213,14.812928,16.047338,4.4438787
2007,"Black, non-Hispanic",38.082527,25.922625,87.581436,9.0235424,1.9750571,12.344107,1.2344108,.95049626,9.8752861,27.157036,6.1720533,12.344107,32.094677,1.851616,18.516161,122.9473,185.16161,12.220666,79.002289,49.376427,30.860268,9.8752861,58.017303,37.526085,119.73784,170.34868,12.344107,5.6782894,2.4688215,3.703232,123.44107,30.860268,10.245609,11.356579,2.2219393
2007,Hispanic,44.429619,26.046066,87.174088,6.5423765,2.4688215,8.6408749,.61720538,222.19392,11.109696,37.032322,5.5548482,37.032322,20.984982,6.1720533,14.059938,111.34385,222.19392,14.812928,259.22626,74.064644,85.174339,12.344107,49.993633,65.917534,141.95723,114.80019,16.294222,2.4688215,3.1724355,6.5423765,139.4884,37.032322,14.812928,12.344107,1.728175
2007,Other,63.470882,75.175613,161.33748,20.120895,4.0735555,24.688213,1.4812928,23.206921,8.2705517,45.673195,8.6408749,76.533463,39.007378,3.703232,24.688213,158.37489,296.25858,17.28175,290.08652,99.987267,102.45609,12.344107,79.002289,64.436241,159.23898,141.95723,16.047338,.80236697,3.0860267,6.1720533,161.70781,29.625856,14.812928,12.344107,4.3204374
2010,"White, non-Hispanic",62.279713,152.87776,280.0697,43.713024,5.8912435,23.564974,1.1782486,167.31131,29.456217,107.22063,9.4259892,86.012154,63.625427,8.8368654,41.857285,215.61951,206.19351,19.794579,164.95482,85.423027,111.93362,17.673731,51.018169,99.67984,131.96385,129.60736,16.024181,7.0694919,3.652571,6.126893,131.96385,29.456217,11.782487,15.552882,4.477345
2010,"Black, non-Hispanic",35.930603,18.734154,73.169243,7.1873169,1.7084606,16.495481,1.5317233,468.94296,8.8368654,35.347462,4.2416954,16.495481,21.208477,3.5347459,10.604239,84.362602,141.38985,12.489436,82.477409,47.129948,35.347462,7.6586165,29.456217,36.643536,100.15114,44.773449,13.54986,1.5317233,2.2386725,2.4743223,100.15114,22.386724,10.839888,15.317233,3.5347459
