year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2001,Single with child(ren),32.677681,18.832788,83.967659,10.109626,1.7330787,14.442323,.79432774,21.663483,12.99809,43.326965,7.9432774,101.09626,11.553858,3.8994269,14.442323,85.209702,122.75974,11.698281,64.990448,40.438503,75.100075,12.99809,32.495224,28.653568,79.43277,24.551949,9.8207788,6.3546219,2.4696372,2.8884645,83.765472,17.330788,10.254049,7.0767379,2.0219252
2001,"Single, no child, age<55",41.589775,28.162529,58.491405,14.586745,2.8884645,10.831741,.72211611,14.442323,9.0986633,28.884645,11.409434,92.430862,15.886555,2.8884645,21.663483,37.550037,129.9809,12.56482,148.75592,144.42322,75.100075,14.442323,18.775019,21.663483,86.653931,75.100075,12.99809,.77988541,2.1663485,2.8884645,88.098167,21.663483,11.409434,14.442323,3.1773109
2001,"Single, no child, age>=55",23.765587,132.00282,155.97708,35.672535,5.1559091,25.99618,5.7769289,50.54813,54.880825,72.211609,8.6653938,128.53667,40.438503,14.442323,83.765472,128.53667,129.9809,9.6763563,129.9809,51.992359,4.3326969,21.663483,65.423721,14.442323,72.211609,50.54813,7.2211614,11.265012,1.4009053,4.7659664,72.211609,27.440413,8.5209703,2.8884645,1.5886555
2001,Couple with child(ren),90.6063,164.71469,303.86646,54.880825,5.7769289,14.442323,1.4442322,37.550037,24.551949,36.105804,17.330788,86.653931,43.326965,7.2211614,46.215431,215.33502,202.19252,25.99618,101.09626,66.145836,144.42322,14.442323,56.758327,111.20588,122.75974,57.769291,16.608671,4.3326969,3.6105807,5.7769289,121.31551,25.99618,14.442323,11.553858,2.8884645
2001,"Couple, no child",74.267456,253.82382,340.40555,82.610085,10.254049,28.884645,2.1663485,105.42896,43.326965,76.688728,14.442323,115.53858,73.655846,10.109626,90.986633,221.54523,187.7502,24.118679,132.86937,77.018013,86.653931,28.884645,83.765472,53.465477,93.875099,57.769291,15.164438,5.7769289,2.4551947,8.6653938,96.763557,14.442323,14.442323,12.709244,3.3217342
2004,Single with child(ren),34.807739,27.927071,83.401619,4.4466405,1.3692399,13.55683,.67784154,25.757978,8.1340981,12.201147,2.7113662,8.1340981,16.268196,4.067049,13.285694,93.88105,155.90355,10.303191,27.113661,27.113661,33.892075,13.55683,36.603443,45.212029,101.67623,42.704018,11.523306,13.55683,2.8198206,2.7113662,101.67623,32.536392,11.387737,9.4897814,1.762388
2004,"Single, no child, age<55",38.984669,29.282753,63.717102,10.099838,2.5757978,14.912514,1.2201147,40.67049,11.523306,27.113661,6.7784152,40.67049,20.335245,2.0335245,17.759447,54.227322,176.2388,12.065579,111.84385,48.804588,67.784149,13.55683,34.502132,29.825027,120.65579,112.52169,12.201147,.4067049,2.5757978,4.067049,120.65579,23.046612,11.116601,10.845465,2.7113662
2004,"Single, no child, age>=55",29.238501,158.88605,192.50699,33.349804,4.2026176,27.113661,3.3892076,84.052345,36.603443,85.408035,4.3381858,88.1194,48.804588,11.930011,82.425529,145.87149,162.68196,8.8119402,115.23306,111.16601,142.34673,13.55683,78.629616,22.368771,65.072784,108.45464,10.981032,61.005737,2.4402294,2.7113662,67.784149,27.113661,12.607852,17.62388,3.9314809
2004,Couple with child(ren),89.107811,165.62379,323.37378,41.212765,6.1412444,13.55683,.94897813,43.381859,13.55683,36.603443,10.845465,40.67049,54.227322,6.7784152,37.959126,257.71533,244.02295,27.520367,135.5683,81.340981,111.16601,20.335245,77.273933,135.5683,149.12514,128.78989,18.274607,5.4227324,3.3892076,6.7784152,147.76945,33.892075,16.268196,13.55683,3.524776
2004,"Couple, no child",79.361649,282.79547,412.26321,81.801918,10.845465,33.892075,2.7113662,122.01147,35.247761,81.340981,13.55683,67.784149,84.052345,8.1340981,74.562569,282.65991,257.57977,25.757978,162.68196,94.897812,108.45464,27.791502,108.45464,75.050613,131.50125,135.5683,18.708426,14.912514,2.9825027,5.4227324,132.85693,25.757978,17.62388,10.859021,5.4227324
