year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2001,50-74.9,85.3106,241.79341,327.73743,97.573799,18.088001,31.893606,5.5152545,27.316078,29.007002,38.345245,36.705025,53.421268,62.284241,16.031672,61.814945,234.28809,193.05104,26.519999,100.92213,54.695526,80.083267,28.766523,80.447159,110.15597,115.33321,80.819435,19.350687,12.700936,6.5467515,7.9817166,115.96703,18.660572,16.383326,16.881073,10.325207
2001,75-89.9,113.2858,653.30243,763.2597,313.60489,40.975937,59.64357,13.915174,51.014893,85.625732,95.992699,58.053074,150.22322,164.18436,47.595329,209.12563,452.00446,321.07892,33.040802,175.11691,142.33827,226.20798,36.622704,197.11884,146.26573,149.27063,77.574486,23.512098,29.672457,6.4376988,27.556488,151.39256,35.968842,18.421761,28.398859,15.748549
2001,90-100,386.12592,3993.9644,4198.0205,1998.4938,197.26886,133.47501,36.364857,648.3205,813.1217,483.75699,138.1402,978.57581,548.37531,265.45065,1313.7064,2206.2664,683.23358,56.684475,562.9624,878.91748,2043.3259,205.76755,1394.2158,292.8725,266.14737,187.12404,55.978626,121.12788,10.212549,146.94334,262.82401,86.11438,24.879282,82.275597,109.50594
2004,Less than 25,33.897888,-1.8074427,28.518389,4.0394955,1.7893325,4.6999378,1.0134277,,5.2722363,4.2255592,2.9588854,.67784154,7.0797501,2.6583552,5.3988433,31.106625,97.691307,11.438883,18.964436,4.7627096,5.4463997,6.56885,8.5385256,43.112572,103.5712,33.892075,26.02387,12.610587,5.6810741,8.8593283,106.80207,19.296047,14.448091,24.309994,19.652338
2004,25-49.9,57.229828,63.940201,139.35355,23.283176,6.4638352,11.779707,3.6110721,22.15394,9.1446943,13.884358,9.0661879,24.271873,23.079939,10.53767,17.113243,119.93501,131.06537,19.359144,53.169727,23.378302,21.026344,17.093197,28.479174,89.979286,114.66772,73.717903,17.654009,9.9229221,6.1388159,6.8727155,113.45681,33.435669,14.87373,17.567142,4.7628932
2004,50-74.9,82.365097,251.9592,377.7894,86.582916,18.077684,32.580097,3.6342006,20.083782,21.028809,42.708321,16.788588,51.449383,65.457024,22.083765,53.227322,294.54471,250.83365,27.890724,103.68787,54.214031,92.604904,28.678417,105.78906,151.27538,157.11519,91.763176,25.823524,15.384142,7.8379731,13.0028,155.33119,31.646318,20.510044,25.958639,19.012125
2004,75-89.9,119.27398,717.01556,855.58728,302.26059,46.072884,76.130196,12.004539,85.964447,59.089577,112.68898,26.650782,105.43246,182.73839,24.53264,166.85097,554.68146,398.86026,37.056389,198.24301,191.28349,235.19774,58.590374,236.32559,185.52144,187.14923,153.79874,24.224501,57.806034,7.9217882,12.141916,187.66066,47.196224,20.362297,27.700449,20.484573
2004,90-100,345.34479,4227.9976,4519.2056,1834.4583,205.14505,178.09633,18.627211,1022.6294,634.29926,643.75916,99.150681,787.48004,590.95172,246.87596,1108.2042,2686.6226,907.88678,59.127045,775.93109,957.95355,2408.3159,274.79926,1616.1964,400.92099,323.30508,397.97949,61.603825,341.4361,10.16112,117.53741,317.52539,119.56556,30.680803,14.721673,357.23471
2007,Less than 25,35.937321,-2.5994222,35.903278,5.6369038,2.3130662,5.6527905,1.2943952,1.2198083,4.3114109,4.3291888,3.9410613,12.615198,8.9197865,2.8163331,6.8083367,39.428028,137.27473,12.816086,25.557487,10.365036,5.0535893,3.4893208,7.4493909,51.356888,157.79431,46.376064,25.830576,5.2937627,7.0144982,13.22968,154.53465,55.414047,14.747377,26.310488,16.632202
2007,25-49.9,57.453442,71.756096,164.85645,26.815338,6.4409533,12.547864,1.9053714,4.3329964,10.729316,17.268856,10.101412,32.857655,26.399529,12.651422,18.28141,141.99756,154.25018,19.931196,70.427612,35.914082,28.772133,16.236502,39.986698,112.61395,130.95874,82.652504,22.502581,7.1305456,8.1349745,7.4562912,131.78046,24.572264,17.063967,23.382952,8.2448616
2007,50-74.9,82.169334,281.12997,411.4816,97.133728,16.244137,35.149551,6.4338031,27.347612,28.267086,46.716881,20.85004,69.415276,79.805977,25.979855,58.648449,316.48672,270.97879,26.380167,160.41754,69.495102,87.838127,33.119152,118.80766,162.45079,161.00899,194.14803,24.850927,27.434208,9.5775156,7.7727442,162.86166,35.716351,18.203903,26.343336,16.483038
2007,75-89.9,114.70953,725.85883,879.79572,300.13306,39.359711,70.887367,9.9708891,63.24733,65.536911,112.36783,39.862217,144.49834,195.96869,71.145844,163.23047,585.74512,435.97784,33.036346,219.29396,158.31308,225.58252,75.889084,272.36923,200.1472,197.51271,145.77533,24.301064,38.866093,10.13735,25.885864,197.4411,55.338776,19.378954,31.197655,16.657124
2007,90-100,427.61874,4906.6504,5227.2642,1996.5953,182.82713,168.82288,19.926582,954.64148,842.21515,904.44641,116.77406,684.31665,675.15082,297.022,1292.4583,3242.3064,1018.7969,64.37957,942.61578,847.56647,3046.45,213.6906,2202.5427,421.51028,352.57803,332.91537,53.451866,178.2921,15.263464,92.141762,363.88269,81.69223,28.983778,42.334396,128.63815
2010,Less than 25,38.401012,-14.305646,58.878555,6.54953,2.2459671,9.3925591,.88026685,,3.5870094,4.0946279,4.055788,13.384673,13.579688,3.9577713,7.7728939,68.24157,164.76587,12.652419,99.260742,-15.701002,13.681606,6.2463665,-20.633322,97.151543,199.412,156.65317,35.904587,9.2256994,7.6310725,12.349039,193.88702,71.884071,12.561968,40.086987,19.648626
2010,25-49.9,53.722626,41.981606,118.05232,18.164179,4.8735952,9.5722313,2.8464301,8.0081511,5.834888,10.422056,7.9025126,18.971087,21.535984,10.558873,13.252728,103.8837,128.82332,17.980206,50.94212,21.164524,29.442652,9.8654003,11.775146,96.416122,125.13454,67.818184,19.386267,12.12315,6.5184097,6.4434204,124.77061,35.967037,13.355566,20.640198,8.4682722
2010,50-74.9,74.418411,198.04672,307.16769,73.012909,14.31321,30.072229,2.6873798,44.799538,21.813892,38.137409,20.263311,53.253021,66.512733,18.364552,44.227711,237.01987,204.2114,25.285797,92.857384,52.617687,70.976692,34.060528,59.778767,135.91077,145.12201,93.271431,22.130644,21.020493,8.0543985,13.187056,143.87047,38.130363,16.26914,24.10955,10.725316
2010,75-89.9,104.65636,618.5946,753.24182,274.57813,38.876984,67.199448,9.6155024,96.829308,57.737431,125.03917,30.728241,118.23235,196.05504,50.780231,146.90393,482.32828,342.03656,32.343586,190.99408,152.68884,224.90358,51.921947,168.57947,186.38365,183.66461,159.66548,23.518204,101.52,10.390697,18.360909,183.76718,59.493267,17.834282,24.630802,16.233669
2010,90-100,349.53189,4338.1714,4655.6616,1993.0605,243.10532,230.96535,17.539927,917.00891,601.38177,862.99237,97.113541,670.63446,756.01617,341.15363,1075.908,2666.0767,858.87738,61.603775,706.87482,880.61121,2401.7004,197.93672,1319.9625,451.8833,376.38864,379.45013,62.186214,226.67651,17.479473,113.32549,366.77612,138.93251,47.872601,29.862915,210.42383
