year,Categorization,Category,Before_Tax_Income_mean,Net_Worth_mean,Assets_mean,Financial_Assets_mean,Transaction_Accounts_mean,Certificates_of_Deposit_mean,Savings_Bonds_mean,Directly_Held_Bonds_mean,Directly_Held_Stocks_mean,Pooled_Investment_Funds_mean,Cash_Value_Life_Insurance_mean,Other_Managed_Assets_mean,Retirement_Accounts_mean,Other_Financial_Assets_mean,Stock_Holdings_mean,Nonfinancial_Assets_mean,Primary_Residence_mean,Owned_Vehicles_mean,Other_Residential_Real_Estate_mean,Net_Equity_in_Nonres_Real_Estate_mean,Business_Equity_mean,Other_Non_Financial_Assets_mean,Unrealized_Capital_Gains_mean,Debt_mean,Home_Secured_Debt_mean,Other_Res_Real_Estate_Debt_mean,Installment_Loans_mean,Other_Lines_of_Credit_mean,Credit_Card_Balances_mean,Other_Debt_mean,Mortgages_Home_Equity_Loans_mean,Home_Equity_Lines_of_Credit_mean,Vehicle_Installment_Loans_mean,Education_Installment_Loans_mean,Other_Installment_Loans_mean,Before_Tax_Income_median,Net_Worth_median,Assets_median,Financial_Assets_median,Transaction_Accounts_median,Certificates_of_Deposit_median,Savings_Bonds_median,Directly_Held_Bonds_median,Directly_Held_Stocks_median,Pooled_Investment_Funds_median,Cash_Value_Life_Insurance_median,Other_Managed_Assets_median,Retirement_Accounts_median,Other_Financial_Assets_median,Stock_Holdings_median,Nonfinancial_Assets_median,Primary_Residence_median,Owned_Vehicles_median,Other_Residential_Real_Estate_median,Net_Equity_in_Nonres_Real_Estate_median,Business_Equity_median,Other_Non_Financial_Assets_median,Unrealized_Capital_Gains_median,Debt_median,Home_Secured_Debt_median,Other_Res_Real_Estate_Debt_median,Installment_Loans_median,Other_Lines_of_Credit_median,Credit_Card_Balances_median,Other_Debt_median,Mortgages_Home_Equity_Loans_median,Home_Equity_Lines_of_Credit_median,Vehicle_Installment_Loans_median,Education_Installment_Loans_median,Other_Installment_Loans_median,US_GDP,World_GDP
2013,Race,Hispanic,48.391453,118.39026,185.03322,31.536821,6.3917832,5.9455199,20.134623,,141.90164,240.47601,9.9500637,239.52663,43.509933,10.045336,55.185497,178.09956,203.37497,18.821943,171.47662,66.556526,604.87323,19.295767,94.376015,84.033302,159.47276,103.02632,18.724133,2.4531088,4.4552541,10.318195,158.63101,59.79451,14.533292,21.141485,8.641346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Race,Other,77.530251,409.44299,528.86853,170.18254,33.136448,32.607002,4.3928914,506.9361,152.86731,378.20193,41.199909,280.88129,144.95505,36.363281,208.86806,407.68631,356.15787,21.742731,316.88879,304.50922,912.31024,52.047626,244.81935,147.43727,238.71941,183.99673,27.905081,23.133068,5.9554615,9.6550722,240.091,88.920372,15.916406,34.72427,10.113743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2016,Race,"White, non-Hispanic",130.52176,988.9494,1106.9694,487.76669,54.640942,90.03775,10.784775,803.19489,385.49481,897.30725,47.724049,503.37326,277.50723,86.767654,431.67908,654.59271,339.32346,29.349977,421.98703,571.13043,1475.4008,84.640182,398.28186,148.22893,171.38159,189.93912,33.889278,77.522202,6.9598165,35.93713,174.28763,51.139996,18.630318,36.077541,27.666342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Race,"Black, non-Hispanic",57.486103,146.83263,207.8631,63.661301,9.1123877,25.023706,9.4396439,226.13979,80.448868,140.48703,14.53383,676.36383,79.483475,17.335951,63.04229,177.85925,183.61813,19.36503,206.77838,175.09982,337.51343,84.700653,108.27481,76.694717,116.81586,52.324867,33.319519,5.7860107,4.0840554,5.8839397,117.0963,34.513462,17.621288,37.536606,6.249218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Race,Hispanic,60.942562,203.59598,276.85666,84.359161,17.729534,34.060989,3.3746862,2176.1091,402.34717,308.17212,42.467457,235.34795,102.34936,46.531528,126.59993,226.95575,243.19244,21.152863,254.31061,514.79767,610.03223,35.564217,133.6843,91.779724,151.09962,118.42101,27.462761,136.07497,4.0327883,5.751914,154.28517,47.635612,16.806955,33.663532,7.5427055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Race,Other,92.469833,486.78894,603.7691,237.08134,36.084339,69.917938,4.5070634,1437.1124,166.58961,401.96094,24.555443,410.74173,221.81914,20.40731,247.24634,418.52942,384.02469,25.311068,316.05603,279.10098,605.61157,31.29147,240.98508,143.15625,211.60611,132.43431,34.144073,7.9109201,6.0847697,30.59359,208.79576,96.76812,18.390705,38.639923,15.765062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2019,Race,"White, non-Hispanic",122.49966,980.54926,1101.4119,481.43109,51.51442,105.51032,8.3032093,673.58075,389.01999,879.96887,45.183723,526.40503,294.19296,99.796631,433.87457,653.12366,354.87854,29.133781,435.13031,429.17361,1373.3888,89.502457,410.31219,152.25385,178.61571,201.24809,33.633698,56.961254,6.9355531,32.308666,183.66588,50.957127,18.363234,40.171219,20.818556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Race,"Black, non-Hispanic",59.598972,142.32974,206.96565,68.804108,13.268765,39.633217,2.1632693,,56.028809,268.28314,23.96332,43.130478,109.13763,6.7601557,76.286964,173.51546,199.25044,18.392454,173.55057,139.97739,345.64078,22.253031,94.080307,84.337105,134.03635,144.99156,34.939545,7.7009358,3.9387107,7.1274748,135.28424,19.347206,13.58746,44.881744,6.0321293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Race,Hispanic,58.513363,165.54099,244.59644,50.391312,11.862248,14.020637,3.803653,,92.574623,238.26999,19.439796,262.51941,107.00765,9.9437256,98.758446,220.33369,259.72906,21.764088,234.1039,151.84006,360.36148,21.441809,135.0365,106.1637,166.39554,223.26291,25.046637,3.6184425,5.5072174,10.661084,167.42229,15.320017,17.29364,30.892944,12.493049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Race,Other,111.97143,656.60266,788.3197,302.3316,43.891804,120.87047,15.414285,426.95084,249.97679,825.77838,44.55518,547.40173,194.37141,25.784489,300.58981,555.26996,474.09698,23.308331,472.58252,260.70761,1084.4431,29.185781,351.48856,166.46414,246.41925,247.10608,39.904034,16.167671,6.3235712,17.380032,245.29393,60.251934,17.63769,40.396618,46.099205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.415855,222.32518,323.30435,49.723831,9.3480797,19.889532,0.99447662,39.779064,19.889532,23.867437,9.944766,149.17149,35.801159,5.9668593,26.850868,232.70752,228.72961,17.900579,133.25986,59.668594,129.28195,19.889532,93.480797,79.558128,95.469749,69.613365,15.334829,5.9668593,2.6850867,5.9668593,87.513939,37.790112,13.922672,5.9668593,5.9668593,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.821793,55.551464,125.34383,11.535929,3.0828774,11.933719,0.99447662,13.922672,7.9558129,5.9668593,5.9668593,17.900579,12.928196,1.9889532,8.9502897,126.97477,163.09416,13.783445,85.524986,33.155849,51.712784,11.933719,61.657547,24.62324,65.635452,69.613365,7.9558129,3.9779065,1.6906102,3.9779065,63.646503,37.790112,7.9558129,5.9668593,1.9889532,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.201332,73.511711,125.44328,14.02212,2.4663019,17.900579,0.99447662,19.889532,7.9558129,13.922672,5.9668593,9.944766,15.911626,3.9779065,11.933719,111.38138,109.39243,15.911626,79.558128,39.779064,83.536034,9.944766,39.779064,31.166897,55.690689,26.516724,11.933719,2.7845345,1.6906102,3.9779065,53.701736,33.812202,11.933719,7.9558129,1.9889532,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.910896,87.51593,132.6234,29.038717,5.2508364,39.779064,3.9779065,59.668594,41.768017,41.768017,3.9779065,79.558128,29.834297,11.933719,35.801159,107.40347,109.39243,9.2486324,69.613365,29.834297,151.16045,13.922672,67.624405,7.9558129,23.867437,27.845345,5.9668593,0.79558128,1.0143661,1.6707207,23.867437,7.9558129,7.9558129,3.9779065,1.611052,5641580000000.0,20171334961132.8
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.943672,181.9528,299.26212,50.198807,7.3295979,14.301655,1.7877069,58.994328,16.089361,28.60331,8.0446806,44.692673,44.692673,8.9385347,28.960852,218.81532,223.46336,16.983215,128.71489,71.508278,116.20094,17.877069,75.083687,83.718315,116.20094,64.357445,10.726241,6.2569742,2.6815603,5.3631206,112.62553,19.664776,10.189929,5.8994327,2.6815603,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.132633,65.430069,125.49702,14.480426,3.1821182,16.089361,0.89385343,44.692673,10.726241,25.027897,5.3631206,44.692673,15.803329,3.5754137,12.513948,111.7138,134.07802,12.335177,89.385345,35.754139,35.754139,12.513948,35.754139,31.46364,80.446808,27.430574,8.4022226,2.6815603,1.7877069,5.3631206,78.659103,25.027897,10.905012,5.18435,2.1452482,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.132633,58.583153,113.16184,11.262553,2.8603311,10.726241,0.71508276,35.754139,6.7932858,15.73182,5.7206621,19.664776,10.726241,3.5754137,9.6536169,96.714943,116.20094,12.87149,62.56974,35.754139,59.88818,5.3631206,26.815603,31.999952,60.782032,60.782032,8.5809927,1.7877069,1.7877069,4.4692674,57.206619,21.452482,9.2960758,6.4357448,1.4301655,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.650238,89.387131,121.74284,20.201088,4.6480379,35.754139,1.6983215,57.206619,28.60331,44.692673,4.2904963,32.178722,30.391016,5.3631206,27.709455,103.687,116.20094,8.0446806,71.508278,53.631207,71.508278,13.407802,58.815556,9.1173048,39.329552,33.072578,5.3631206,7.1508274,1.3407801,3.5754137,37.541843,21.452482,6.7932858,5.7206621,1.7877069,6520327000000.0,25393696182655.1
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.895615,184.94348,307.98874,58.426048,6.6772628,18.362473,1.6693157,68.44194,16.693157,38.39426,12.519868,65.10331,45.071522,6.6772628,41.732891,238.71214,225.35762,20.866446,125.19868,78.45784,50.079472,20.031788,58.426048,101.82825,125.19868,59.427639,12.853731,6.6772628,3.6724944,5.8426046,125.19868,28.378366,12.352936,7.5119205,3.1716998,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.285931,61.681213,149.2869,19.530993,3.2551656,15.023841,1.4689978,48.410156,8.6804419,23.370419,8.3465786,18.362473,23.069942,3.3386314,18.362473,128.20345,148.56909,16.192362,83.465782,35.556423,58.426048,15.023841,25.039736,37.058807,90.977707,41.732891,12.102539,6.5103312,2.6709051,2.5039735,90.977707,12.686799,12.519868,5.8426046,2.5039735,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.124054,76.287727,145.38071,15.691567,2.5039735,13.354526,1.0015894,14.85691,7.5119205,14.523046,9.1812363,33.386314,18.362473,2.6709051,10.850552,121.69312,125.19868,18.696335,66.772629,23.370419,50.079472,10.015894,33.386314,36.641479,66.772629,41.732891,9.0143042,3.6724944,2.253576,3.0047681,66.772629,20.031788,11.184415,5.8426046,2.0031788,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.352495,103.93159,143.27736,25.039736,3.505563,23.370419,2.5039735,66.772629,28.378366,83.465782,7.1780572,83.465782,38.39426,11.685209,36.558014,116.8521,126.86799,11.685209,75.119202,58.426048,50.079472,15.023841,61.764679,10.349757,41.732891,38.39426,7.5119205,6.3433995,1.3354526,3.3386314,43.402206,23.370419,8.1796465,8.3465786,1.6693157,7639749000000.0,31043806328491.8
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.64566,208.86722,333.43262,83.421066,8.9649334,17.300749,1.5727954,39.319885,31.455906,47.183861,15.727953,53.47504,61.02446,4.7183862,69.360275,229.15628,220.19135,21.421473,125.82362,78.639771,94.367722,18.873545,55.834236,103.80449,125.82362,75.494179,18.716265,4.4038272,3.3028703,7.8639765,125.82362,20.446339,14.784276,15.727953,5.5047836,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.82283,64.956444,144.53989,23.120092,3.3028703,15.727953,0.94367719,141.55157,14.155158,17.300749,13.36876,44.038269,29.883112,4.7183862,24.378328,130.54201,149.41556,16.042513,94.367722,62.911812,78.639771,13.683319,33.470657,47.655701,105.37729,75.494179,13.054201,4.7183862,3.1455908,6.2911816,106.95008,23.59193,12.896922,9.7513313,2.5164726,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.981491,78.325211,160.73969,18.716265,3.1455908,12.582363,0.94367719,12.582363,12.425083,20.446339,8.8076544,31.455906,20.446339,2.3591931,16.514351,133.05849,136.83319,17.615309,62.911812,39.319885,48.756657,15.727953,37.747089,45.846985,75.494179,44.038269,12.896922,3.4601498,2.3591931,3.1455908,78.639771,17.300749,13.211481,5.9766221,2.3591931,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.099604,129.44106,182.85318,39.319885,5.8051877,36.174294,3.9319882,78.639771,78.639771,86.503746,9.4367723,50.329453,47.183861,9.4367723,78.639771,141.55157,141.55157,13.054201,141.55157,78.639771,47.183861,15.727953,75.494179,16.671631,61.33902,84.930946,9.4367723,1.1009568,1.6042513,2.6737521,61.33902,28.310316,11.481406,7.8639765,1.7300749,9062818202000.0,31539696077319.9
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.97444,286.10242,441.86285,99.507599,10.109626,18.775019,1.4442322,72.211609,31.773109,50.54813,18.775019,101.09626,66.434685,8.6653938,86.653931,285.95798,259.96179,24.551949,144.42322,79.43277,144.42322,28.884645,85.49855,116.69396,140.09053,75.100075,16.608671,7.2211614,3.6105807,10.831741,140.09053,27.440413,14.153476,13.86463,4.3326969,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.987221,66.86795,157.63795,25.274065,4.0438504,10.831741,1.299809,28.884645,14.442323,33.217342,10.831741,36.105804,27.440413,3.8994269,25.851757,135.6134,166.0867,18.775019,108.31742,72.211609,57.769291,14.442323,37.18898,46.215431,99.652023,60.657753,14.009052,5.7047172,2.8884645,2.8884645,101.09626,23.107716,14.442323,9.8207788,2.7729259,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.413967,71.720573,149.76688,18.630596,3.3506188,11.553858,0.86653936,43.326965,8.6653938,17.330788,14.442323,36.105804,19.497135,2.8884645,17.330788,125.07051,128.53667,19.208288,57.769291,43.326965,86.653931,11.553858,33.217342,47.804089,80.877007,38.99427,12.99809,1.5453285,2.3107715,2.8884645,82.321236,17.330788,12.896994,8.6653938,2.7440412,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.706984,139.51283,183.12865,42.460426,6.4990449,36.105804,4.3326969,72.211609,80.877007,93.875099,12.99809,144.42322,72.211609,11.553858,144.42322,147.31169,144.42322,14.442323,122.75974,57.769291,79.43277,25.99618,76.544312,15.496612,63.546219,50.54813,11.553858,0.86653936,1.4442322,4.3326969,64.990448,10.109626,10.976165,11.553858,2.8884645,10581821399000.0,33614851304324.4
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.70168,267.61185,474.29926,92.322014,10.981032,20.335245,1.3556831,67.784149,27.113661,55.583004,13.55683,61.005737,81.340981,8.1340981,66.564034,329.97327,324.00824,25.757978,162.68196,115.23306,135.5683,20.335245,108.45464,157.13722,174.88312,128.78989,20.335245,10.845465,4.067049,6.7784152,172.17175,36.603443,17.62388,18.979563,5.8294373,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.123146,61.493782,155.7002,16.810471,3.2536392,16.268196,1.0845464,47.448906,11.523306,33.892075,6.7784152,81.340981,29.825027,3.524776,27.113661,150.07411,203.35246,17.217175,149.12514,81.340981,67.784149,13.55683,54.227322,59.650055,120.65579,143.70241,14.912514,2.0335245,2.7113662,4.067049,120.65579,35.247761,14.912514,9.4897814,2.7113662,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.26162,77.029907,179.76357,15.387003,3.3892076,7.8629618,0.67784154,13.55683,6.7784152,27.113661,6.7784152,48.804588,27.113661,2.7113662,18.708426,155.63242,176.2388,19.657404,112.52169,29.825027,51.515957,13.55683,49.273655,69.139832,111.16601,105.74328,13.55683,2.0335245,3.1180711,4.067049,108.45464,21.690929,13.421262,9.3542128,2.7113662,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.023121,150.07547,201.18336,26.706955,4.8262315,29.825027,2.7113662,108.45464,47.448906,89.475082,6.7784152,61.005737,56.938686,9.4897814,88.1194,172.17175,176.2388,13.55683,127.4342,81.340981,33.892075,33.892075,90.559624,21.826496,67.784149,131.50125,10.167623,29.825027,2.0335245,5.4227324,74.562569,23.046612,10.43876,9.4897814,3.7959125,12213729147000.0,44114320822433.6
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36166,305.14633,507.73782,96.777802,10.801094,18.516161,1.2344108,98.752853,24.688213,92.580803,16.047338,72.830231,88.877571,12.344107,73.07711,344.15372,333.29089,25.120258,259.22626,125.90989,139.4884,24.688213,121.28085,169.11427,182.69278,160.47339,20.367777,11.109696,5.5548482,8.6408749,172.8175,33.32909,16.047338,20.984982,4.9376431,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.584957,91.198265,230.95824,21.725628,3.703232,18.516161,1.2344108,151.83252,14.812928,49.376427,11.109696,12.344107,37.032322,6.1720533,29.008652,190.46957,246.88214,17.528631,154.30135,104.92491,30.860268,18.516161,79.002289,81.347664,124.67548,129.61313,14.812928,4.3204374,3.703232,4.9376431,123.44107,24.688213,13.578518,12.344107,3.703232,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.932045,79.928093,194.34563,17.084244,3.0860267,12.344107,0.86408752,1.2344108,4.9376431,22.219393,6.1720533,24.688213,29.99618,6.1720533,18.516161,167.26265,195.0369,20.614658,111.09696,37.032322,72.830231,16.047338,64.189354,78.385078,116.03461,74.064644,14.812928,4.9376431,3.0860267,5.9251714,117.26902,30.860268,13.578518,9.8752861,2.9625857,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.196606,159.23898,218.61414,29.193813,4.0735555,37.032322,2.4688215,118.50343,30.860268,96.284035,6.1720533,123.44107,55.548481,7.4064641,43.821579,181.45837,192.56807,13.208195,154.30135,80.236694,185.16161,15.430134,109.24535,24.688213,65.423767,123.44107,11.973783,7.9002285,1.851616,6.1720533,85.174339,18.516161,12.097225,12.344107,2.4688215,14451858656000.0,58337541912663.1
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.814941,195.94275,408.85229,75.99704,10.015114,17.673731,1.1782486,200.30228,35.347462,117.82487,11.782487,98.972885,86.012154,11.782487,62.093704,306.46249,294.56216,24.743221,235.64973,117.82487,120.18137,27.09972,48.898499,161.43185,176.7373,164.95482,20.030228,11.782487,4.7129946,7.0694919,176.7373,35.347462,14.138984,22.033251,5.8912435,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.10516,38.316647,135.98167,12.489436,2.4271922,14.138984,1.1782486,43.5952,11.782487,64.80368,5.8912435,29.456217,29.456217,3.2990963,16.966782,127.25085,180.27205,14.963758,88.368652,58.912434,31.812714,9.4259892,27.924494,66.806702,129.60736,101.91851,15.199408,2.3564973,2.7099719,4.477345,124.89436,25.921471,11.075538,14.138984,3.5347459,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.686653,54.882824,173.5089,14.021159,2.5332346,11.782487,0.58912432,1.8851979,6.5981927,10.604239,7.0694919,21.208477,29.456217,3.5347459,15.552882,147.39891,153.17233,20.030228,68.338425,58.912434,60.679806,9.4259892,27.09972,75.042656,106.04238,61.268932,12.960735,6.4803677,3.0634465,4.7129946,106.04238,20.030228,11.782487,11.664662,4.4419975,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.337543,110.04842,192.29018,19.087629,3.5347459,34.169212,1.767373,166.13306,35.347462,141.38985,8.2477407,86.012154,65.392799,10.250764,53.021191,164.71916,176.7373,13.667685,115.46837,70.694923,96.616394,25.921471,66.217575,33.344437,80.120911,77.764412,9.5438147,3.5347459,2.1208477,4.7129946,82.477409,23.564974,10.015114,10.957713,3.4169211,14992052727000.0,66500496746881.5
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.841789,211.50758,394.86905,76.542465,12.409324,12.079872,1.0981702,164.72552,32.945107,112.01336,10.981702,115.30787,93.344467,5.4908509,60.673904,284.64572,274.54254,24.159744,192.17978,109.81702,109.81702,21.963404,47.660587,145.16711,175.70723,153.74384,21.963404,10.981702,3.8435957,6.4792042,175.70723,27.454254,14.276213,21.963404,4.5024977,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.577576,34.76807,112.78208,11.992019,2.6465902,5.4908509,1.0981702,329.45105,10.981702,27.454254,6.0399361,115.30787,37.337788,2.3061574,19.437613,102.12983,164.72552,14.276213,108.71885,57.104851,32.945107,10.981702,21.963404,54.908508,110.91519,71.381065,17.241272,0.80166423,2.1963403,4.3926806,112.01336,21.963404,13.178042,18.888527,3.2945106,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.72197,54.073902,142.76323,11.42097,2.5806999,10.981702,0.76871914,58.203022,10.981702,13.178042,5.4908509,59.301189,32.286205,2.7454255,16.252918,121.23799,133.97676,17.790358,65.890213,43.926807,42.147774,9.9933491,15.374383,57.917496,106.52251,53.261253,14.276213,3.2945106,2.3061574,3.2945106,106.52251,18.668894,12.079872,12.079872,3.7337787,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.318741,99.713852,167.78943,16.143103,3.5141447,29.650595,2.1963403,65.890213,54.908508,159.23468,8.7853613,104.32617,96.638977,7.6871915,77.970085,147.70389,164.72552,13.178042,131.78043,62.595703,98.83532,10.981702,55.787045,29.430962,91.148125,53.810341,10.103166,4.1730466,1.7570723,3.8435957,94.442635,32.945107,10.871885,13.727127,3.2945106,16784849196000.0,77443227662994.0
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.956108,218.03235,376.39828,85.5644,11.699297,21.271448,1.0635724,350.97891,31.907173,116.99297,13.826442,121.24726,91.467232,8.5085793,55.305767,275.35892,281.84668,23.398594,212.71449,132.94655,106.35725,21.271448,56.369339,132.94655,164.85373,143.58228,24.249451,7.3067427,3.4034319,10.635724,164.85373,37.225037,14.890014,25.525738,4.2542896,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.555344,45.946327,113.95115,12.018369,3.1907172,8.0831509,0.63814348,244.62166,10.635724,64.877922,6.9132209,78.704361,31.907173,5.1051478,21.271448,110.61153,175.48946,15.953587,116.99297,79.767929,53.178623,10.635724,31.907173,47.328972,116.99297,95.721519,18.187088,3.7225034,2.0207877,2.8716455,115.07854,43.606468,13.613728,19.782448,2.7652884,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.096371,54.880337,136.28618,10.635724,2.4462166,5.5305767,0.47860759,55.305767,8.5085793,106.35725,7.4450068,26.589312,38.288609,5.317862,18.08073,116.78025,148.90015,20.314234,95.721519,23.398594,42.542896,10.635724,28.663277,53.178623,95.721519,53.178623,17.017159,3.0630887,2.1271448,4.2542896,95.721519,18.08073,13.720084,15.953587,3.1907172,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.550571,124.03381,181.70071,15.315443,3.1907172,31.907173,2.9780028,71.259354,63.814346,186.12518,6.9132209,140.39156,106.35725,5.8496485,91.999016,164.00287,175.48946,14.890014,138.26442,53.178623,106.35725,15.953587,59.560055,26.589312,78.704361,74.130997,12.762869,1.276287,1.9144304,6.3814344,82.958649,41.479324,11.699297,15.953587,4.2542896,18745075687000.0,76313195980325.6
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.775551,226.8,396.29999,80.599998,13.0,20.0,0.89999998,255.0,40.0,120.0,15.0,130.0,94.0,3.5,63.0,302.0,325.0,22.0,200.0,100.0,100.0,15.0,60.000999,137.75,177.0,141.0,23.0,2.3199999,3.5999999,10.0,180.0,23.0,14.0,28.0,6.9000001,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.924011,61.150002,148.85001,13.4,3.22,10.0,0.5,78.0,6.0999999,80.0,5.5,58.0,35.0,5.0,16.0,135.39999,215.0,14.5,160.0,40.0,60.0,10.0,37.75,55.169998,140.0,105.0,17.0,1.7,2.5,5.0,142.0,29.0,13.0,20.0,2.7,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.10519,76.401001,154.0,12.0,3.2,20.0,0.89999998,100.0,5.1999998,40.0,6.0,90.0,35.0,4.0,15.75,127.2,170.0,20.0,120.0,40.0,70.0,20.0,35.0,48.400002,109.0,110.0,17.799999,1.1,2.04,3.0,110.0,30.0,13.0,18.0,3.5699999,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.634125,140.13,197.36,17.24,3.7,35.0,0.89999998,121.0,45.0,141.0,9.5,128.0,107.0,5.0,71.699997,179.39999,200.0,13.2,132.0,64.400002,103.5,15.0,68.0,27.5,81.0,70.0,13.0,1.7,2.05,4.0,95.0,24.0,12.0,23.700001,3.5999999,21433224697000.0,87568054060440.9
